V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94
50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.1000003814697	-10.3000001907349	19	-9.10000038146973	-9.80000019073486	-6.69999980926514	10.5	-9.55000019073486	8.5	-17.2999992370605	13.3000001907349	-17.8999996185303	10.3000001907349	-11.6999998092651	-16.3999996185303	-10.3999996185303	11.6999998092651	-13.1500000953674	14	-13.1000003814697	10.5	-15.8000001907349	11.3000001907349	-12.3000001907349	-7.80000019073486	7.40000009536743	10.3000001907349	-8.30000019073486	5.59999990463257	-9.89999961853027	9.5	-12.8000001907349	-17.2000007629395	-16.8999996185303	-13.8999996185303	12.5	-11.6000003814697	8.30000019073486	-13.5	10.6999998092651	-12.6000003814697	-13.75	-10.6000003814697	8.25	13.3999996185303
51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5	11.3000001907349	-15.6000003814697	9.69999980926514	-16.25	-11.1000003814697	37.5499992370605	11.1000003814697	1.39999985694885	-22.5	-16.2000007629395	9.80000019073486	28.6000003814697	10.4000000953674	20.5	-11.6000003814697	14.3000001907349	-12.6999998092651	-18.3999996185303	-9.69999980926514	-8.69999980926514	11.1999998092651	14.5	10.0999999046326	8.60000038146973	-14	15	12.8000001907349	11.4499998092651	7.19999980926514	-0.900000095367432	12.6999998092651	0.650000095367432	-13.1000003814697	10.1999998092651	17.3999996185303	8.64999961853027	-17.6000003814697	-16.0000004768372	16	16.5	6.69999980926514	17	-13.3000001907349
52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.30000019073486	-33.7999992370605	-25.2999992370605	-16.6000003814697	11.9499998092651	35.5999984741211	15.8000001907349	9.80000019073486	11.6999998092651	-11.4000000953674	-7.30000019073486	11.1000003814697	8.89999961853027	11.8000001907349	8.5	14.6999998092651	-6.85000014305115	20.5	7.30000019073486	-6.90000009536743	7.09999990463257	12.8999996185303	-11.3000001907349	11.8999996185303	-13.2000002861023	-8.5	-16.3000001907349	-11.5	8.69999980926514	-6.44999980926514	-8.34999990463257	8.60000038146973	-11.6000003814697	13.3999996185303	-23.7999992370605	8.80000019073486	-10.8999996185303	10.5	10.1000003814697	13.3000001907349	-11.8000001907349	7.80000019073486	-10.5
53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-24.7000007629395	-31.3999996185303	24.6000003814697	53.9500007629395	89.9000015258789	31.1000003814697	14.5	22.75	-19.5500001907349	6.40000009536743	16.6500000953674	17.75	9.5	-10.25	-15.2000002861023	-16.2999992370605	30.6000003814697	15	10.3000001907349	11.1000003814697	-13.8000001907349	9.80000019073486	-10.6000003814697	4.34999990463257	6.40000009536743	14.1500000953674	11.4499998092651	8.80000019073486	0	-9.30000019073486	16.25	24.3000001907349	-9.5	-24	12.3499999046326	-18.7000007629395	-8.30000019073486	-12.8999996185303	11.5999999046326	-9.69999980926514	-7.35000014305115	0
54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.5	14	23.5	25.5	-27.2000007629395	11.5	18	12.5	-16.6000003814697	23	34.0999984741211	18	-12.6000003814697	21.8999996185303	-10.8000001907349	22.3999996185303	-8.19999980926514	18	10.6999998092651	12.8999996185303	17.75	10.5	20.7999992370605	14	18.25	23.6000003814697	11	33.8499984741211	37.8499984741211	38.5999984741211	31.1000003814697	-12.6999998092651	22.1000003814697	-12.6000003814697	25.1000003814697	-18.4000005722046	11.0499997138977	22	12.8999996185303	15.9499998092651	-21.25
55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	-25.2000007629395	22.8999996185303	-30.2999992370605	19.75	17.5	32.5999984741211	-21.7999992370605	42.1499996185303	43.7000007629395	19.5	11	37.5999984741211	-10.8999996185303	20	-14.8000001907349	18.5	-13.3000001907349	33.0999984741211	28.6000003814697	-6.30000019073486	5.89999985694885	14.1999998092651	34.5	39.0999984741211	12.3499999046326	31.8499994277954	30.8500003814697	29	20.5	-15.3999996185303	31.5	11.6500000953674	25.6000003814697	-13.8499999046326	-14.3999996185303	30.3000001907349	13.25	18	14
56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.6000003814697	24.6000003814697	-18.6000003814697	-14	32.0999984741211	13.8999996185303	-10.6000003814697	21.1000003814697	17.5	-11.6000003814697	11	16.3999996185303	7.90000009536743	26.1000003814697	-5.90000009536743	7.10000014305115	-9.69999980926514	16	-10.6000003814697	-9.69999980926514	-12.1999998092651	-8.30000019073486	-10.75	9.09999990463257	-9.15000009536743	12.5	21.5	18.5	12	8.30000019073486	11.5	11.8000001907349	11.5	8	16.8999996185303	21.5	-12.6000003814697	-12.6000003814697	-13.1500000953674
57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-34.3500003814697	-42.9000015258789	-16.1000003814697	14	17.4499998092651	-12.3500003814697	35.0999984741211	30.8500003814697	9.10000038146973	-8.10000038146973	20.2000007629395	14.9499998092651	10.1000003814697	11.3000001907349	15	8.19999980926514	10.2000002861023	-14.1999998092651	-10.6500000953674	-11.6000003814697	11.1999998092651	-22.9500007629395	-19.7000007629395	-9	0	-0.449999809265137	28.5	30.8500003814697	-10.5499997138977	-12.3500003814697	11.25	-0.199999809265137	11	20.5	16.75	6.55000019073486	-11.1999998092651	-20.7999992370605
58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.8000001907349	-16.7999992370605	-13.8000001907349	-16.7000007629395	-17.7000007629395	-14.1000003814697	14.5	10	9.5	-13.8499999046326	9.19999980926514	-17.6000003814697	12.3000001907349	9.59999990463257	10.1999998092651	-9.80000019073486	-10.25	9.80000019073486	7.40000009536743	-7.59999990463257	-24.3499994277954	-28.25	10	-13.9000000953674	-15.1999998092651	-7.30000019073486	16	10.5	-22.7999992370605	8.5	-14.6999998092651	10.9499998092651	12.3999996185303	-7.30000019073486	17.7999992370605	-12.3999996185303	-14.6000003814697
59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.1000003814697	10.3999996185303	-12.6000003814697	-25.2000007629395	34.3499984741211	26.5	25.5	-10.6000003814697	22.1000003814697	-13.6000003814697	-12.4500002861023	-10.1999998092651	28	8.25	24.8500003814697	24.5	10.6000003814697	21.8999996185303	9.5	-5.59999990463257	-8.89999961853027	-8.25	-10.8999996185303	-8.30000019073486	-9.84999990463257	32.0999984741211	8.89999961853027	32.75	13.25	-8.10000038146973	-22.0500001907349	18.9499998092651	14.8999996185303	23.75	18.9499998092651	-7.59999990463257
60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	-38.7999992370605	-8.69999980926514	-27.2000007629395	-30.7999992370605	-10.1000003814697	15.3000001907349	-25.7000007629395	15	-16.6000003814697	13.3000001907349	-28.0500001907349	12.5	-24.7000007629395	-20.7000007629395	8.39999961853027	-8.20000004768372	-9.5	-18.1000003814697	-22.25	12.8000001907349	-12.5	-27.7999992370605	-32.9000015258789	-21.7999992370605	14.8999996185303	-16.2999992370605	12.8999996185303	-7.90000009536743	12.5	-20.2999992370605	-17.6000003814697	-14.1000003814697	9.30000019073486	16
61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.6000003814697	29.6000003814697	50.7000007629395	21	36	-11.25	15.25	9.89999961853027	13.5	-12.1000003814697	19.5	17.5	-11.8000001907349	-15.3999996185303	11.1500000953674	-22.7999992370605	8.80000019073486	9.75	10	10.5	13.5	17	17	-9.15000009536743	7.69999980926514	11.5	13	18.7000007629395	-15.1000003814697	-33.5499992370605	12.8000001907349	17.3999996185303	16.5	6.59999990463257
62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.5	-13.6000003814697	-55	12.3000001907349	11.5	11.8000001907349	14.3999996185303	21.1999998092651	9.5	-13.6000003814697	11.5	-17.25	-21.8000001907349	12.5	12.8999996185303	-10.1999998092651	-22.9500007629395	-14.9000000953674	11.3999996185303	12.5999999046326	22	7.69999980926514	-7.09999990463257	16.25	-25.75	9.80000019073486	17.2999992370605	13.1999998092651	9.30000019073486	-6.04999995231628	5.59999990463257	-11.3000001907349	-20.2000007629395
63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.5	-11.6000003814697	-30.2999992370605	9	32.5999984741211	17.5	29.1000003814697	-19.7000007629395	41.7000007629395	-12.3000001907349	-8.5	7.09999990463257	11	26.1000003814697	-13.1999998092651	32.5999984741211	28	14.5	20.8999996185303	15.5	17	-15.1000003814697	9.60000038146973	24.5	-11.6000003814697	36.5999984741211	-18.2000007629395	17.25	24.6000003814697	26.6000003814697	15.3499999046326	-19.25
64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	12	-4.80000019073486	29.1000003814697	15.5	23.7999992370605	-19.7000007629395	31.6000003814697	-17.1000003814697	14.5	14	9.39999961853027	10.6999998092651	10.1999998092651	30.6000003814697	30.6000003814697	8	22.1999998092651	26.5500001907349	24.5	30.25	15.5	30.1000003814697	-17.7000007629395	13.8999996185303	-15.6000003814697	9.69999980926514	12.5	22.1000003814697	15	-8.80000019073486
65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3999996185303	-12.8000001907349	24.1000003814697	8.10000038146973	21.5	6.25	20.5	8.39999961853027	13.8999996185303	16	7.5	10	11.5	12.8000001907349	21	7.69999980926514	14.3999996185303	23	20	19.6999998092651	-9.19999980926514	18.5	-8.10000038146973	18.9499998092651	-11.1000003814697	17	12.8999996185303	16.8999996185303	8.94999980926514	-13.1999998092651
66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.6000003814697	-13.6999998092651	13.1000003814697	-8	8.80000019073486	8	12	7.59999990463257	-7.19999980926514	9.5	7.59999990463257	5.80000019073486	12.3999996185303	10.6999998092651	12	-12.6000003814697	-11	-11.1000003814697	-7.40000009536743	14.1999998092651	-9.39999961853027	9.89999961853027	16	12	-13.5	-11.1500000953674	-8.45000028610229	9.30000019073486	9.84999990463257
67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.3999996185303	8.5	37.0999984741211	-16.6000003814697	34.5999984741211	-11.6000003814697	24.5500001907349	28	7	17.75	7.09999990463257	30	35.0999984741211	8.89999961853027	20.5	29	19.9499998092651	23.1999998092651	9	34.5999984741211	8.29999971389771	28	-17.2000007629395	26.6000003814697	30.6000003814697	25.1000003814697	9.69999980926514	-13.6000003814697
68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.8000001907349	33.5999984741211	12.1999998092651	-16.2000007629395	13.3000001907349	-17.2000007629395	-8.80000019073486	10.25	-12.6999998092651	8.39999961853027	-9.60000038146973	-21.5500001907349	11.8999996185303	4.34999942779541	0.0499999523162842	-22.7000007629395	-12.8000001907349	19.3999996185303	-15.6000003814697	7.5	-24.0499992370605	13.6999998092651	-13.3000001907349	-12.6000003814697	-10.3999996185303	8	10.6999998092651
69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	-18.7000007629395	19.6499996185303	32.2999992370605	22.75	13.6999998092651	10.75	-12.1000003814697	12.3499999046326	21.3999996185303	-11.6000003814697	7.40000009536743	16.5	22.5	15	-19.25	8.80000019073486	26.3000001907349	8.09999990463257	16.5999994277954	-11.6000003814697	15.8999996185303	15.9999995231628	21.5	14.3000001907349	10.1999998092651
70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1999998092651	-15.8000001907349	19.3999996185303	-16.2000007629395	-8.10000038146973	7.30000019073486	-10.8000001907349	-6.45000004768372	-13.1999998092651	-18.6000003814697	9.69999980926514	-20.25	-13.1999998092651	11.6000003814697	10.5	10.3999996185303	-18.7999992370605	9.39999961853027	-11.6999998092651	11.3000001907349	-13.8000001907349	9	-8.69999980926514	7.85000014305115	15.8000001907349
71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.1999998092651	14.5	24	29.1000003814697	10.3000001907349	17.5	12.8999996185303	28.6000003814697	25.1000003814697	-7.30000019073486	14.2999997138977	17.1999998092651	18	27	-13.5	33.5999984741211	8.69999980926514	21.1000003814697	-15.1999998092651	-9	13.3999996185303	26.8000001907349	12.8000001907349	12.4499998092651
72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.3999996185303	-20.2000007629395	-34.7999992370605	14.8000001907349	5.5	-6.5	-17.7999992370605	-14.1999998092651	10.8999996185303	-13.6500000953674	-15.6000003814697	-14.6000003814697	7.04999995231628	13	-17.6000003814697	12.3000001907349	-15.9500002861023	11.3999996185303	13.8000001907349	7.30000019073486	-14.3999996185303	7.59999990463257	7.09999990463257
73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5	8.89999961853027	-12.1000003814697	14.3000001907349	-6.09999990463257	22	30.3000001907349	9.10000038146973	12	28.8000001907349	15.5	10.8000001907349	-8.19999980926514	24.1000003814697	7.5	17.3999996185303	-17.7000007629395	11.8999996185303	16	17.7999992370605	9.14999961853027	15.3999996185303
74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8999996185303	-10.3999996185303	12.8000001907349	-9.5	21.2000007629395	29.6000003814697	8.5	24.1000003814697	36.5999984741211	24.1000003814697	17	-10.1000003814697	24.6000003814697	-18.6000003814697	32.5499992370605	-14.6000003814697	18.8999996185303	13.0999999046326	16.3000001907349	6.30000019073486	17
75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.8000001907349	15.3999996185303	-10.6000003814697	-9.10000038146973	10.8999996185303	9.5	8.80000019073486	11.5	-6.25	10	9.19999980926514	10.5	9.80000019073486	9.89999961853027	9.39999961853027	10.6999998092651	8.5	6.45000004768372	8.5	5.90000009536743
76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.5	19.5	-20.7999992370605	25.6000003814697	19.5	18	28.1000003814697	15.5	20.6999998092651	-11.1999998092651	16.3999996185303	8.19999980926514	20.3999996185303	-11.6999998092651	10.3999996185303	-7.69999980926514	-12.8000001907349	12	24.8999996185303
77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	7.5	-19.6000003814697	10.5	12.5	13.3999996185303	12	9.60000038146973	8.19999980926514	11	9	13.5	-9.19999980926514	7	7.54999995231628	14.3000001907349	7.90000009536743	23.6000003814697
78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.3999996185303	11.5	-23.2000007629395	24.6000003814697	30.0500001907349	19.1499996185303	8.5	-11.8000001907349	40.0999984741211	-24.7000007629395	17.3999996185303	-15.1999998092651	14.2999997138977	-16.8499994277954	28	14.5	12.6999998092651
79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.8999996185303	-8.5	33.8499984741211	36.0999984741211	16.7999992370605	22.4499998092651	-10.8000001907349	41.7000007629395	-23.7000007629395	10.8999996185303	-17.0500001907349	22.8000001907349	21.3999996185303	29.1000003814697	11.8999996185303	21.5
80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.8000001907349	17	-12.1000003814697	15	-10.6000003814697	9.5	11	7.69999980926514	8	10.6999998092651	11.3000001907349	7.59999990463257	11.3000001907349	9	-8.60000038146973
81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.39999961853027	-26.2999992370605	25.1000003814697	-15.5	-22.2000007629395	30.3999996185303	26.3000001907349	20.25	-6.95000004768372	21.75	14.6999998092651	-8.69999980926514	-8.30000019073486	14.6999998092651
82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	30.1000003814697	-9.15000009536743	-34.1000003814697	42.6499996185303	19.5	43.2000007629395	-16.3999996185303	21.6499996185303	25	18	15	18
83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.2999992370605	30.6000003814697	-30.7999992370605	11	11.3000001907349	26.1000003814697	-25.7000007629395	35.7999992370605	34	31.1000003814697	20	25
