V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93
51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.1999998092651	12.8000001907349	37.0999984741211	36.0999984741211	13.6999998092651	-29.7999992370605	9.89999961853027	-13.6999998092651	7.59999990463257	-9.60000038146973	-16.7000007629395	12.8999996185303	-29.0499992370605	10	-13.8999996185303	-9.30000019073486	12	-16.7999992370605	11.3000001907349	-13.1500000953674	-18.1499996185303	-19.7000007629395	7	-29.3499994277954	-15.1000003814697	10.8000001907349	-15.4000000953674	-14.6000003814697	21.5	-17.5	11.25	7.84999990463257	12	-11.9000000953674	-13.1000003814697	-15.9000000953674	-9.5	14.3000001907349	-18.1000003814697	10.9499998092651	-20.75	13.3000001907349	56.7000007629395
52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.1000003814697	10.6000003814697	14.5	23.6999998092651	-42.9000015258789	13.5	-19.6000003814697	7.69999980926514	-18.2000007629395	-11.1000003814697	14.6999998092651	-44.7000007629395	11.9499998092651	-12.6999998092651	-31.7999992370605	10.5	-16.6000003814697	11.1999998092651	0.699999809265137	-14.3000001907349	-25.25	12.3000001907349	8.60000038146973	6.90000009536743	15.5999999046326	-16.9500002861023	-24.7000007629395	8.30000019073486	-28.5	-12.1000003814697	-26.8499994277954	10.3999996185303	-12.8999996185303	15.1000003814697	17.25	13.6999998092651	15	8.69999980926514	15.25	-11.3999996185303	17.2000007629395	0
53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-19.2000007629395	-12.6000003814697	36.5999984741211	-40.1500015258789	13.1999998092651	-40.9000015258789	11.5	-19.7999992370605	-20.7000007629395	15.6999998092651	-34.2999992370605	11.8000001907349	-29.8999996185303	-40.6500015258789	10	-32.7999992370605	17	-26.75	-28.2999992370605	-26.0500001907349	10.5500001907349	-5.90000009536743	-6.64999985694885	13.8499999046326	-22.7000007629395	-27.75	14.8000001907349	-27.7000007629395	11.3000001907349	-21.5499992370605	8.30000019073486	-22.2000007629395	-8.19999980926514	12.3499999046326	14.0999999046326	-8.44999980926514	-16.7000007629395	22.6000003814697	15	19.5	0
54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.1000003814697	15.3000001907349	-28	13.8999996185303	-20.0500001907349	-8.10000038146973	-33.8500003814697	-33.6000003814697	10.1999998092651	-30.7999992370605	17.5	-15.6000003814697	-20.2000007629395	10.6000003814697	-37.8500003814697	18.4499998092651	-27.7000007629395	-23.7000007629395	-27.7000007629395	7.59999990463257	15.9000000953674	16.8500003814697	16.25	-18.1000003814697	-34.7999992370605	14.4000000953674	-41.9000015258789	13.75	-15	-9.10000038146973	-26.7000007629395	10.9499998092651	-11.6000003814697	12.5	12.1999998092651	-30.2999992370605	20.3999996185303	-24.3999996185303	18.5	0
55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.8999996185303	-29.2999992370605	11.3999996185303	7.40000009536743	10.1000003814697	-20.7000007629395	8.80000019073486	12.3999996185303	13.8000001907349	10.3999996185303	10	14.3999996185303	9.69999980926514	8.89999961853027	12.3999996185303	6.90000009536743	-9.5	-6.30000019073486	8.10000038146973	-8.5	9.60000038146973	9.10000038146973	-8.35000038146973	-7.09999990463257	10.6999998092651	17.6999998092651	9.89999961853027	-10.8000001907349	10.8000001907349	9.89999961853027	8.30000019073486	-10.6000003814697	7.19999980926514	10.3000001907349	8.89999961853027	9.30000019073486	-8.5	6.64999985694885	0
56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.8999996185303	-12.8000001907349	55.7000007629395	-15.6000003814697	-20.3999996185303	45.2000007629395	-28.2000007629395	58.2000007629395	22	35.0999984741211	32.5999984741211	-10.1500000953674	51.2000007629395	21.5	29.1000003814697	34.5999984741211	32	15	40.0999984741211	20.7999992370605	9.59999990463257	41.2000007629395	39.0999984741211	-22.8999996185303	29.1000003814697	-22.7000007629395	17.3999996185303	-26.7000007629395	16.2000007629395	19	14.8999996185303	11	-9.30000019073486	28.8500003814697	9.5	26.5	15.8499999046326	0
57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3000001907349	-13.8999996185303	-20.2000007629395	-23.75	12.5	20	-11.6000003814697	9.19999980926514	-10.8000001907349	-11.8999996185303	9.80000019073486	-10.0999999046326	11	-14.25	-19.2999992370605	-20.2000007629395	6.5	-17.25	-14.6000003814697	-9.80000019073486	-11.3999996185303	-12.6500000953674	13	-8.79999971389771	9.39999961853027	17.2999992370605	10.6999998092651	-12.6000003814697	-9.30000019073486	10.5	8.5	9.89999961853027	-13.9500002861023	-5.90000009536743	9.89999961853027	-9.80000019073486	0
58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.4499998092651	-17.6000003814697	29.1000003814697	47.0999984741211	-21.7000007629395	56.2000007629395	19.8999996185303	31.6000003814697	48.7000007629395	10.8999996185303	32.0999994277954	11.8000001907349	25.6000003814697	34.5999984741211	26.6000003814697	19.5	18.5	18.3999996185303	12.8999996185303	19.5	28.6000003814697	-13.1000003814697	14.8999996185303	-22.7000007629395	-22.7000007629395	-23	23.8499994277954	25	18.6999998092651	16	-10	-13.8500003814697	-24.2000007629395	10	13.6000003814697	0
59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	44.7000007629395	-15.4499998092651	-20.7000007629395	-26.25	10	-14.6500000953674	-12.3999996185303	9.10000038146973	-21.0500001907349	10.5	14.25	13.75	9.10000038146973	8.80000019073486	9.39999961853027	-8.10000038146973	9.80000019073486	-10.6000003814697	-17.6000003814697	10.3000001907349	-15.8000001907349	11.1999998092651	-11.3000001907349	10.5	-11.1000003814697	9	-16.1000003814697	7.59999990463257	7.69999980926514	7.40000009536743	9.69999980926514	-11.1000003814697	10.1999998092651	0
60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-18.6000003814697	-32.9000015258789	-46.5	-40.9000015258789	6.19999980926514	19.2999992370605	24.1000003814697	11.3000001907349	14.1499996185303	-8.80000019073486	18	18.5	30.0500001907349	14.1999998092651	20.5	27.75	16	12.5	25.1000003814697	-13.6999998092651	-15.1999998092651	-12.3000001907349	-14.9500002861023	-22.2000007629395	18.25	16.7999992370605	0	22	-11.3000001907349	6.65000009536743	11.6000003814697	-13.1000003814697	-8.5	0
61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.6000003814697	-26.2000007629395	24.5	23.1000003814697	28.1000003814697	50.2000007629395	12.5	26.5	7.59999990463257	24	23.1000003814697	24.1000003814697	17.1000003814697	20	22.25	22.1000003814697	12.4499998092651	27.5	-13.8999996185303	13.5999999046326	-21.2000007629395	-9.10000038146973	-21.7000007629395	20	17.2999992370605	28.6000003814697	19.7999992370605	-10.8999996185303	21	17	-22.7000007629395	-7.19999980926514	0
62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	-48.9000015258789	10.6999998092651	-29.7999992370605	-26.7000007629395	12	-27.7000007629395	15.3000001907349	-13.8999996185303	-24.2999992370605	-23.7999992370605	7.69999980926514	-12.6999998092651	10.3999996185303	7.30000019073486	-29.2999992370605	-26.2000007629395	15.3000001907349	-21.7000007629395	12.6999998092651	-8.80000019073486	14	-17.2000007629395	-8.60000038146973	-21.7000007629395	-10.1999998092651	11.3999996185303	-10.6000003814697	13	-7.90000009536743	-11	0
63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.0999984741211	16.8999996185303	44.0999984741211	44.7000007629395	15.1999998092651	48.2000007629395	20	55.2000007629395	51.7000007629395	44.9500007629395	21.6000003814697	37.5999984741211	29.1000003814697	8.5	57.2000007629395	42.2000007629395	-33.2999992370605	33.0999984741211	-27.7000007629395	-12.1000003814697	-23.4499998092651	42.2000007629395	21.1000003814697	38.5999984741211	11.9000000953674	-13.8999996185303	23.5	-15.1999998092651	26.6000003814697	14.8499999046326	-18.6000003814697
64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3000001907349	9	-12.6999998092651	10	26.8000001907349	12.3999996185303	18.5	18.9499998092651	12.3999996185303	8.89999961853027	11	-8.89999961853027	-6.80000019073486	17.3999996185303	14	11.3999996185303	21	11.8999996185303	11.8999996185303	10.9499998092651	17.5	6.5	12.8999996185303	10	11	8.84999990463257	6.35000014305115	-7.5	8.39999961853027	12.3000001907349
65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.7999992370605	9.89999961853027	-19.2999992370605	38.0999984741211	15.8999996185303	25.1000003814697	26.5	32	15.8999996185303	22.5	34	17	21.5	31.6000003814697	-14.3000001907349	13.5	-21.7000007629395	8.60000038146973	-16.5	16.5	15.8000001907349	28.1000003814697	11.3000001907349	-9.39999961853027	22.8999996185303	13.6999998092651	15.3499999046326	11.8000001907349	-26.7000007629395
66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.3999996185303	19	57.7000007629395	18.5	35.5999984741211	26.1000003814697	19	15.9499998092651	22.6000003814697	19.75	18.8499994277954	35.3499984741211	34.3499984741211	-24.2000007629395	20.5	-20.7000007629395	-24.7000007629395	-32.7999992370605	20.2999992370605	20	27.0500001907349	9.5	-21.7999992370605	25.0500001907349	7.54999995231628	13.4000000953674	22	-7.90000009536743
67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	-19.2000007629395	13.8999996185303	-11.6999998092651	-10.75	10.8999996185303	5.90000009536743	-12	-11	10.1000003814697	9.5	8.39999961853027	10.1999998092651	12.3999996185303	10.8000001907349	8	8.60000038146973	-7.39999985694885	8.80000019073486	-11.3999996185303	9.10000038146973	8.89999961853027	-13.6500000953674	9	-8.30000019073486	9.65000009536743	13.0500001907349
68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.6000003814697	14.5	39.0999984741211	45.3999996185303	54.7000007629395	30.4499998092651	43.7000007629395	30.6000003814697	26.1000003814697	40.0999984741211	27.8999996185303	-23.2000007629395	10.8000001907349	-28.0500001907349	-17.2999992370605	-24.5500001907349	27.1000003814697	24.2999992370605	27.3000001907349	16.1999998092651	6.69999980926514	26.1000003814697	11.1000003814697	19.5	13.5999999046326	10.8000001907349
69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.5	-20.7000007629395	-9.5	34.5999984741211	22	11.3000001907349	12.3499999046326	9.89999961853027	14.8999996185303	20.5	15.3999996185303	12.5	12.8999996185303	-8.69999980926514	14.5	-8.60000038146973	11.1999998092651	17	8.5	11.3000001907349	-11.5	-7.19999980926514	-7.30000019073486	-6.5	-8.89999961853027
70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.3000001907349	25	56.7000007629395	-16.7000007629395	38.0999984741211	27.1000003814697	-14.5499997138977	24.1000003814697	-12.6000003814697	-18.1500005722046	27.4499998092651	11.5	-13.1999998092651	-18.6000003814697	17.3999996185303	13.6999998092651	20.5	14.5	7.90000009536743	19.5	9.65000009536743	24	11.6999998092651	-37.1000003814697
71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.7999992370605	45.7000007629395	-38.7999992370605	37.0999984741211	22.9499998092651	-21.5	38.5999984741211	-9.95000028610229	-20.7000007629395	34.0499992370605	-10.6500000953674	-12.3000001907349	-18.75	13.9499998092651	15.1500000953674	31.3500003814697	12.8499999046326	-12.0499997138977	27.0500001907349	15.6999998092651	26.3000001907349	17.5	-25.7000007629395
72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.6000003814697	-54	55.2000007629395	24.6000003814697	-16.7999992370605	34.5999984741211	14.3999996185303	-26.5500001907349	32.5999984741211	11.5	17.5	-21.75	-9.65000009536743	14.3999996185303	32.0999984741211	15.3999996185303	-16.8999996185303	27.1000003814697	16	13.4499998092651	15	-23.7999992370605
73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.3999996185303	-24.5500001907349	-8.19999980926514	-7.30000019073486	9	18.5	12	15	5.04999995231628	16.7999992370605	-8.60000038146973	16.5	8.10000038146973	15.5	9.89999961853027	8.80000019073486	14.3999996185303	8.19999980926514	14.8000001907349	9.69999980926514	0.200000047683716
74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.6000003814697	39.0999984741211	-47.9000015258789	-15.1999998092651	-46.4000015258789	-47.9000015258789	54.2000007629395	-9.30000019073486	20.7999992370605	-27.3000001907349	25.25	11.5	32.5999984741211	-7.30000019073486	-10.6500000953674	33.0999984741211	-22.7000007629395	20.3999996185303	17.5	-15.6000003814697
75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	-25.3999996185303	-20.3000001907349	-31.2999992370605	-39.9000015258789	53.2000007629395	20.5	18.75	-24.7000007629395	23.1000003814697	8.34999990463257	29.1000003814697	10.3499999046326	10.3000001907349	27.6000003814697	-13.8999996185303	19	12	-0.750000238418579
76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2999992370605	10.5	-24.2000007629395	-29.7999992370605	55.2000007629395	35.7999992370605	21	-22.7999992370605	14.6999998092651	6.80000019073486	8.55000019073486	13.8499999046326	11.8499999046326	9.65000009536743	11.5	-11.3999996185303	-8.60000038146973	8.95000028610229
77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	32	-12.1999998092651	-55.2999992370605	34.0999984741211	-10.0999999046326	12.8000001907349	-35.1000003814697	30.0500001907349	19.8499994277954	39.5999984741211	12	-20.7000007629395	36.0999984741211	14.5	-15.1000003814697	21	0.149999856948853
78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	-19.7000007629395	46.2000007629395	-29.2999992370605	-20.2999992370605	-35.7999992370605	30	22.6000003814697	13.6500000953674	8.84999990463257	-7.40000009536743	14.75	12	0.299999952316284	12.5999999046326	16.5
79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.8000001907349	18	-12.6000003814697	-27.7999992370605	-15.6999998092651	20	19	-30.2999992370605	-6.54999995231628	14.5	-30.2999992370605	7.25	-13.3000001907349	-13.1000003814697	51.2000007629395
80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.5	-41.9000015258789	-35.2999992370605	-45.9000015258789	29.1000003814697	41.5999984741211	33.5999984741211	32.0999984741211	12.8999996185303	14.8999996185303	19.25	4.90000009536743	-6.5	0
81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.80000019073486	27.1000003814697	27.6000003814697	-37.7999992370605	-22.7000007629395	-25	-14.8000001907349	8.80000019073486	-12.1999998092651	14.1999998092651	-12.6000003814697	5.19999980926514	17.5
82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-25.7999992370605	10.25	17.3999996185303	32.5	44.7000007629395	16.4499998092651	-14.1500000953674	-15.1999998092651	20	16.2999997138977	14.6999998092651	11.4000000953674
83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.09999990463257	-35.3500003814697	-12.6999998092651	29.1000003814697	24.1000003814697	8.89999961853027	-14.3999996185303	16	-10.8000001907349	7.59999990463257	30.6000003814697
84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.8999996185303	26.1000003814697	42.7000007629395	39.0999984741211	-7.19999980926514	18.5	10.3999996185303	-15.8000001907349	11.5	25.1000003814697
85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.8999996185303	23.8999996185303	-21.2000007629395	14.8999996185303	17.3999996185303	9.89999961853027	11.75	11.3000001907349	13
