V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60
40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.6000003814697	-14.1999998092651	-24.7000007629395	19.9499998092651	-21.7000007629395	24.6000003814697	13.5	6.40000009536743	-21.7000007629395	26	29	-15.1999998092651	7.59999990463257	21.1000003814697	-15.3499999046326	30.6000003814697	12.5	18.8999996185303	9.5	-7.69999980926514	-11.1500000953674
41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.8999996185303	-6.40000009536743	52.2000007629395	-13.6000003814697	24.3999996185303	-9.69999980926514	16.3000001907349	-17	18.8999996185303	29.1000003814697	-15.6999998092651	-12.0500001907349	22.8999996185303	-12.25	43.7000007629395	15.5500001907349	15.3999996185303	-16.8499994277954	17.6499996185303	0
42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.6999998092651	20	-21.8499994277954	-47.9000015258789	7.85000014305115	10.8000001907349	29.1000003814697	-39.3500003814697	-34.7999992370605	14	9.10000038146973	-15.6000003814697	16	-38.7999992370605	7.5	-27.3999996185303	11	-28.2999992370605	0
43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.3000001907349	-21.7000007629395	-17.8999996185303	10.8000001907349	30.3500003814697	14.5	-10.1000003814697	-19.7000007629395	-13.1000003814697	-13.6000003814697	-6.40000009536743	10.3999996185303	-16.7000007629395	11.8999996185303	-8.19999980926514	18.3999996185303	14.1999998092651	0
44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.8999996185303	-30.7999992370605	29.1000003814697	14.8000001907349	22.7999992370605	-21.7000007629395	-26.7000007629395	-8.30000019073486	-6.19999980926514	12.5	8	9.19999980926514	9.34999990463257	-10.3999996185303	9.60000038146973	11.75	-10.8000001907349
45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.8999996185303	20	44.2000007629395	23.6000003814697	29.1000003814697	24.5	-12.1000003814697	-15.75	9.60000038146973	-13	28.5	17.5	18.3999996185303	-9.5	36.0999984741211	29.6000003814697
46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.8000001907349	-15.1999998092651	14	12.8000001907349	14.5	7.90000009536743	8.25	14.5	8.89999961853027	16	7.59999990463257	14	9.89999961853027	9.30000019073486	-10.1999998092651
47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5	23.5	26.1000003814697	46.2000007629395	-13.6000003814697	-16.1500005722046	15.5	-14	50.7000007629395	16.3999996185303	40.5999984741211	-11.1999998092651	16.3999996185303	9.15000009536743
48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5	-25.2999992370605	-26.7000007629395	16.3999996185303	12.8999996185303	-13.6500000953674	13.6999998092651	-14.8999996185303	-8.39999961853027	-16.2999992370605	8.89999961853027	-18.2000007629395	-20.7000007629395
49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	30.1000003814697	-21.7999992370605	-10.25	21.1000003814697	-15.1999998092651	46.2000007629395	16	19.5	-9.39999961853027	25.6000003814697	-10.8000001907349
50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.5	-35.7999992370605	-24.7000007629395	26.1000003814697	-24.7000007629395	49.7000007629395	16	30.5	5.30000019073486	31	20.5
51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.80000019073486	19.3999996185303	12.3000001907349	10.1999998092651	-26.2000007629395	9.19999980926514	-10.1000003814697	8.5	-16.1000003814697	-8.5
52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.1999998092651	10.5	-20.2000007629395	-31.7999992370605	-12.6000003814697	10.9000000953674	9.39999961853027	-8.54999971389771	22.5
53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.3499994277954	-12.8999996185303	18.5	10.6000003814697	21.5500001907349	9.80000019073486	21.6999998092651	24.6000003814697
54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.1999998092651	23.5	-12.6999998092651	-21.2000007629395	10.8000001907349	15.5	42.7000007629395
55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	-10.1000003814697	17	-15.8000001907349	49.2000007629395	48.2000007629395
56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	-24.2000007629395	-15.6000003814697	14.6999998092651	27
57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.5	16.2999992370605	41.2000007629395	27.1000003814697
58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	-25.7000007629395	-37.1000003814697
59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.8000001907349	9.39999961853027
60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16
