V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71
31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.30000019073486	-15.6000003814697	30.3499994277954	26.8000001907349	22.5	-18.75	-8.60000038146973	-17.3999996185303	-7.75	-18.6000003814697	8	6.80000019073486	7.5	12.3000001907349	15.25	-19.7000007629395	-13.3000001907349	-27.75	-17.6000003814697	14.5	17	-12.6999998092651	3.05000019073486	17	-26.2000007629395	-15.4000000953674	17	-11.3000001907349	-10.6999998092651	-7.30000019073486	2.15000009536743	15.8999996185303	21.0500001907349	0	22.75	-15.8999996185303	29.1000003814697	-13.4000000953674	-20.4500007629395	23.8999996185303	35.8499984741211
32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.80000019073486	13.4499998092651	19.5	11.3999996185303	-8.5	-13.3999996185303	19.5	15.6999998092651	-16.4499998092651	11.6000003814697	-16.3999996185303	10.8999996185303	7.09999990463257	-7.30000019073486	11.8000001907349	9.60000038146973	-11.8000001907349	9.89999961853027	10.3000001907349	8.10000038146973	7.59999990463257	-6.20000004768372	-9.20000028610229	18	-7.14999985694885	13.8999996185303	7.40000009536743	16.5	10.8999996185303	-15.25	-9.19999980926514	12.75	9	9.89999961853027	12.6500000953674	19.2999992370605	-9.60000038146973	-24.7000007629395	-19.2000007629395	20.7999992370605
33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.54999995231628	12.8999996185303	-36.4000015258789	-32.7999992370605	-36.7999992370605	18.5	13.3000001907349	-18.5	52.7000007629395	6.10000038146973	-9.69999980926514	-8.89999961853027	-19.1500005722046	9.60000038146973	0	-15.1000003814697	-12.9500002861023	-8.95000028610229	17.75	0	-0.199999809265137	-8.79999971389771	28.6000003814697	-12.3000001907349	-8.19999980926514	0	-11.6000003814697	-19.6000003814697	-27.25	-21.2000007629395	-13.1000003814697	11.8000001907349	0	19	18.2999992370605	21.3499994277954	4.19999980926514	21.3999996185303	19.2999992370605
34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.5	-19.7000007629395	-28.5	-34.2999992370605	-34.9000015258789	19.5	14.3999996185303	15.8000001907349	-12.1000003814697	-14.6999998092651	18	11.8999996185303	14.5	13.4499998092651	-16.8999996185303	-11.8000001907349	10.5	-10.1999998092651	18.9499998092651	16.5	21.9499998092651	30.0500001907349	9.5	10.1000003814697	18.5	-20.25	-34.7999992370605	-22.2999992370605	-8.5	-15.6000003814697	-9.85000038146973	-13.1999998092651	-17.6999998092651	11.3999996185303	18	23.5	36.5999984741211	15
35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.5	10.5	-15.6999998092651	-52.5	30.1000003814697	23.7999992370605	-15.6000003814697	-10.6000003814697	-13.3000001907349	26.1000003814697	10.4499998092651	-12.3000001907349	14.8499999046326	-20.7000007629395	-11.1000003814697	17.3999996185303	-13.8000001907349	10.3499999046326	15	27.1000003814697	13.5	-4.59999990463257	20.6999998092651	32.0999984741211	-23.7000007629395	-33.7999992370605	14.9499998092651	11.6999998092651	13.6999998092651	17.7999992370605	-12.4500002861023	-15.8499999046326	12.3499999046326	11.6999998092651	35.0999984741211	32.5999984741211	28.5
36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	-16.7999992370605	-40.4000015258789	16.7999992370605	16	10.3999996185303	-14.1000003814697	-12.8999996185303	13.3999996185303	-10.1000003814697	-18.1000003814697	-11.6000003814697	-18.6000003814697	-7.59999990463257	8.94999980926514	11.5	12.1999998092651	18	8.85000038146973	12.6999998092651	-11.1500000953674	11.1500000953674	13.8999996185303	-14.6000003814697	-9.10000038146973	15.5	11.3999996185303	-8.80000019073486	10.2999997138977	12.1499996185303	10.5999999046326	11.8499999046326	-9.69999980926514	16.4499998092651	-6.30000019073486	13.5
37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	-21.7000007629395	27.5	24.1000003814697	21.3999996185303	20.5	-14.1000003814697	26.3000001907349	13	-27.7000007629395	15.8000001907349	-12.0500001907349	15	22.5500001907349	-8.80000019073486	18.4499998092651	32.5999984741211	22.8999996185303	18.4499998092651	-12.1000003814697	11	13	-14.5	10.1000003814697	11.6999998092651	20	14.8499999046326	33.5999984741211	31	16	28	-19.1000003814697	-11.9500002861023	-19.7000007629395	-28.7999992370605
38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.5	-39.4000015258789	-22.2000007629395	40.5999984741211	-12.3499999046326	-12.6000003814697	-20.9500007629395	-19.2999992370605	37.5999984741211	26.0500001907349	40.0999984741211	-11.6999998092651	-22.9500007629395	10.4499998092651	-16.0499997138977	-32.2999992370605	-38.8500003814697	-33.2999992370605	26.6000003814697	-17.1000003814697	-25.7999992370605	31.6000003814697	33	-25.7000007629395	-25.2000007629395	-6.59999990463257	-12.1500000953674	-12.3999996185303	-11.3999996185303	-7.30000019073486	16.9499998092651	-35.7999992370605	-23.25	12.4499998092651
39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.5	-23.7000007629395	-12.8000001907349	11.8999996185303	-16.2999992370605	8.19999980926514	11.8999996185303	-20.7000007629395	12.5	-17.7999992370605	9.84999990463257	14.5	9.19999980926514	11	16	16.5	12	-10.1000003814697	10	9.89999961853027	-13.6000003814697	-18.7000007629395	-11.6999998092651	10.8999996185303	10.0500001907349	10.5	-9.30000019073486	-10.8999996185303	8.89999961853027	-8.10000038146973	20.6499996185303	19	12.6999998092651
40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.6000003814697	-9.80000019073486	9.89999961853027	-30.7999992370605	21	-11.5	-20.7000007629395	-8.20000028610229	-19.9000005722046	15	27	-11.6000003814697	9	16.7999992370605	23	17.8999996185303	7.90000009536743	-9.10000038146973	-17.2999992370605	7.90000009536743	-14.1500000953674	19	25.6000003814697	5.19999980926514	-27.7000007629395	-11.3500003814697	-12.1000003814697	12	-8.94999980926514	19.2999992370605	-9.80000019073486	-52
41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.5	5.80000019073486	-20.2000007629395	10.5	33.5999984741211	59.2000007629395	-5.80000019073486	-21.7999992370605	-11.6000003814697	-12.3999996185303	10.8000001907349	-9.60000038146973	-17.6000003814697	-17.3499994277954	-16.1000003814697	10.6999998092651	17.1000003814697	-13.25	13	19.8999996185303	17.2999992370605	-12.6000003814697	6.30000019073486	11.0500001907349	-12.6000003814697	11.3000001907349	-9.34999990463257	21.5	-15.1000003814697	-29.2000007629395	-16.3499994277954
42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.8999996185303	-8.30000019073486	7.80000019073486	14.5	35.0999984741211	15.3000001907349	-29.2999992370605	12.3999996185303	11.5999999046326	6.85000014305115	21.5	26	27	19	-8.69999980926514	11.9000000953674	22.1000003814697	-13.3999996185303	-15.6000003814697	21.5	13.6999998092651	-8.80000019073486	-12	-12.6000003814697	10.5	6.79999995231628	-9.19999980926514	19.75	16.1000003814697	14
43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3999996185303	17.3999996185303	-10.8000001907349	-26.7999992370605	-23.2999992370605	-30.7999992370605	23.5	21.9499998092651	7.80000019073486	15.8499999046326	13.25	18	13	7.19999980926514	13.1999998092651	15.8999996185303	-17.2999992370605	11.8999996185303	21.5	10.1999998092651	10.0500001907349	7.90000009536743	7	12.5	-11.1500000953674	11.1999998092651	-17.0500001907349	9.69999980926514	12.25
44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	14.5	-63.5999984741211	-34.7999992370605	-52.5	28	47.7000007629395	16	22.6499996185303	38.5999984741211	44.3999996185303	39.5999984741211	-16.2999992370605	17.2999992370605	32.0999984741211	-39.4000015258789	-9.40000009536743	33.5999984741211	22.6000003814697	-19.2000007629395	-7.85000014305115	23.1000003814697	-12.3499999046326	14.1999998092651	14.8000001907349	-7.5	14	10.1000003814697
45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.7999992370605	-49.5	-28.7999992370605	-52	29.6000003814697	37.5999984741211	18	23.5500001907349	34.5999984741211	32.0999984741211	33.5999984741211	10	31.6000003814697	27.6000003814697	-43.9500007629395	30.1000003814697	35.0999984741211	15.8999996185303	-8.19999980926514	15.4499998092651	19.75	15	12.75	-14.6000003814697	-17.9499998092651	-16.6000003814697	-35.8500003814697
46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.1999998092651	-22.7000007629395	31.6000003814697	-19.2000007629395	-41.4000015258789	21.5	-30.7999992370605	-50.5	-56	-58	23	-36.9000015258789	-35.1000003814697	23	-13.6999998092651	-52.5	-33.7999992370605	-8.65000009536743	12.4499998092651	-11.8000001907349	18.3999996185303	-8.19999980926514	-8	-11.6999998092651	-12.6000003814697	8.94999980926514
47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.6999998092651	28.6000003814697	57.7000007629395	13.5	21	-6.09999990463257	8.30000019073486	-10.8999996185303	-11.6000003814697	13.25	15.5	29.1000003814697	-13.6000003814697	12.0500001907349	-11.25	11.6000003814697	18.25	24.75	28.6000003814697	21	16.6499996185303	11.1499996185303	25.0500001907349	14.25	60.7000007629395
48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-4.90000009536743	8.69999980926514	-41.9000015258789	-6.25	-24.2999992370605	-34.2999992370605	-44	-50	12.6000003814697	-24.2999992370605	-16.7000007629395	26.6000003814697	-10.3000001907349	-41.9000015258789	-35.2999992370605	-19.1000003814697	-36.7999992370605	12.3000001907349	10.4499998092651	-18.3999996185303	10.3000001907349	-18.1500005722046	-12.3999996185303	48.7000007629395
49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	17.5	-8.60000038146973	-10.6000003814697	7.69999980926514	18.2000007629395	16.2999992370605	12.3000001907349	15	36.5999984741211	-22.1000003814697	20	9.80000019073486	-9.39999961853027	14.25	-1.29999995231628	-14	-10.6000003814697	-12.6000003814697	8.60000038146973	10.2999997138977	9.60000038146973	30.6000003814697
50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	-9.89999961853027	11	30.3999996185303	27.6000003814697	32.5999984741211	-10.1000003814697	15.1999998092651	45.2000007629395	-36.7999992370605	12	37.0999984741211	18.5	11	14	14.4499998092651	-9.30000019073486	16	-9.69999980926514	22.1000003814697	11.8000001907349	-18.7999992370605
51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.1000003814697	24.6000003814697	19	-34.7999992370605	-40.4000015258789	12.8999996185303	9.69999980926514	-11.8499999046326	18	-9.10000038146973	-11.9499998092651	9.19999980926514	-10.3000001907349	-11.1999998092651	7.59999990463257	10.9499998092651	9.89999961853027	8	-12.3000001907349	-6.69999980926514	-12.6000003814697
52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	7.59999990463257	-51	-55.5	-34.7999992370605	10.8999996185303	13.6500000953674	-29.7999992370605	-10.6000003814697	16	23.1000003814697	-17.9000005722046	-17.2000007629395	-20.4500007629395	-19.1000003814697	-10.1999998092651	-8.80000019073486	17	11.3499999046326	-24.9500007629395
53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.6000003814697	-37.4000015258789	-27.3499994277954	-25.2000007629395	19	19	-43.4000015258789	-16.1000003814697	28.8500003814697	37.5999984741211	-10	13.3999996185303	-18.3000001907349	-15.6000003814697	11.0500001907349	-17.1000003814697	30.6000003814697	24.75	-25.7000007629395
54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.6000003814697	24	-8.10000038146973	16.5	20.8999996185303	-52	-14.1000003814697	43.7000007629395	33.5999984741211	12.8999996185303	19.8999996185303	6.89999985694885	8.94999980926514	18	-12.1000003814697	27.0500001907349	13.5	-14.6999998092651
55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.1000003814697	-12.3000001907349	13.3000001907349	15.3999996185303	-55	-19.6000003814697	40.2999992370605	33.0999984741211	21.4499998092651	28.1000003814697	31.8999996185303	-12.9000000953674	18.5	-9.80000019073486	16.75	14.6999998092651	-17.6000003814697
56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.89999961853027	12.6000003814697	-22.7999992370605	24.1000003814697	-8.60000038146973	15	-8.19999980926514	-10.1999998092651	-12.3999996185303	-8.19999980926514	-7.80000019073486	9	14.75	-15.4500002861023	-7.15000009536743	-14.3000001907349
57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.5	14.5	-17.1000003814697	9.19999980926514	24.0500001907349	19.5	14.3999996185303	20.5	17.75	10.1999998092651	-7.69999980926514	9.39999961853027	-10.8000001907349	-11.1999998092651	-8.10000038146973
58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.1000003814697	-26.2000007629395	9.5	43.0999984741211	25.1000003814697	33	30.1000003814697	23.4499998092651	16.8999996185303	-8	12.8999996185303	7.30000019073486	12.1999998092651	-8.89999961853027
59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.60000038146973	14	-43.4000015258789	-14.3999996185303	60.2000007629395	57.4500007629395	43.2000007629395	33.0999984741211	10	-7.40000009536743	-21	-7.5	31.1000003814697
60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.6999998092651	23.1000003814697	-40.9000015258789	-14.6000003814697	-11.6000003814697	20.5	26.6000003814697	33.5999984741211	25.6000003814697	-31.7999992370605	-30.2999992370605	28
61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.5	-22.7000007629395	-23.7000007629395	-28.7000007629395	-17.7999992370605	-17.7000007629395	24.5	12.8999996185303	-10.75	-10.1000003814697	16.3999996185303
62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.8999996185303	10.6999998092651	10	-14.8999996185303	-20.7000007629395	12.1999998092651	6.25	31.6000003814697	15.1999998092651	-14
63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	8.5	-29.7999992370605	9.5	-12.6000003814697	-10.6000003814697	20.8499994277954	-8.44999980926514	21.6000003814697
64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.5	-14.8000001907349	23.1000003814697	10.6999998092651	-16.7999992370605	29	-11.25	27.0500001907349
65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.2000007629395	26.6000003814697	18.3999996185303	-15.1999998092651	46.2000007629395	15	24
66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.1999998092651	-21.7000007629395	-16.7000007629395	-8.5	-11.3999996185303	31.1000003814697
67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	-20.7000007629395	29.6000003814697	28.1000003814697	45.7000007629395
68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.3000001907349	-19.1000003814697	-17.7000007629395	-7.90000009536743
69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.3999996185303	-23.7000007629395	-33.2999992370605
70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3000001907349	9.19999980926514
71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.8000001907349
