chr	start	end	log2FC	p-value
chr5	65560001	65930000	1.96284101929405	0.0518759641822862
chr5	65930001	69620000	-0.876007750212821	0.567694532574915
chr5	69620001	70200000	-7.54953055231377	0.527958399633337
chr5	70200001	70255000	-4.28513278140189	0.133728251894167
chr5	70255001	71005000	-8.06926321072868	0.582976180813152
chr5	71005001	71450000	-7.46771978963238	0.482026176250647
chr5	71450001	80260000	0.496156072262475	0.215342027356886
chr5	80260001	83065000	-0.155340739591914	0.371422321816348
chr5	83065001	83380000	1.90870718900624	0.0409998507220191
chr5	83380001	87255000	-1.62521421411119	0.726792072838667
chr5	87255001	88645000	-1.26528606090577	0.525832799382838
chr5	88645001	88895000	1.98536527726373	0.0249860886857842
chr5	88895001	91135000	-1.26120369331746	0.592948621007683
chr5	91135001	91385000	1.461429903766	0.0611699657013186
chr5	91385001	95715000	-2.18558509126715	0.786338355414593
chr5	95715001	95965000	2.73638491427768	0.000981729099311823
chr5	95965001	100665000	-0.502093160177871	0.515495211269861
chr5	100665001	100915000	2.35618252198915	0.0331307138477835
chr5	100915001	103110000	-9.3924856810175	0.817981625438512
chr5	103110001	103400000	1.20952050738054	0.0558707257406952
chr5	103400001	107355000	-10.2311533152993	0.918999508009799
chr5	107355001	115445000	-0.288865720120048	0.49138884071716
chr5	115445001	115845000	1.41284202775636	0.0709959135149729
chr5	115845001	119255000	-2.34219432087147	0.800397376295276
chr5	119255001	119505000	1.70842529736244	0.0552727765674774
chr5	119505001	122755000	-2.31463441871952	0.780663009330484
chr5	122755001	123040000	1.53959461241912	0.0327137148471518
chr5	123040001	132255000	-1.07390759225104	0.727421667110104
chr5	132255001	133845000	1.05505311434245	0.0969005989428723
chr5	133845001	135495000	2.10091278084307	0.0134383416490874
chr5	135495001	138330000	-1.10249919696718	0.577079166480605
chr5	138330001	138580000	2.51645376707376	0.00532440980475291
chr5	138580001	140465000	1.27431485483291	0.0636720469822093
chr5	140465001	140545000	-5.47371760320263	0.156990528430379
chr5	140545001	140715000	3.64860092458826	0.000613054348137743
chr5	140715001	140795000	-5.02676746343823	0.168985897119466
chr5	140795001	142765000	0.569018208910422	0.189601273349518
chr5	142765001	143015000	2.41626856255836	0.014422827116331
chr5	143015001	143070000	-5.64494929216794	0.159002400707516
chr5	143070001	143440000	0.924183436888202	0.141910527005286
chr5	143440001	148790000	-0.975358099149362	0.629382089991494
chr5	148790001	149955000	0.95204207528308	0.120954064438772
chr5	149955001	151775000	2.15114194032329	0.00848114167167935
chr5	151775001	154680000	-1.58513538113025	0.65014291122589
chr5	154680001	154945000	1.47518300521514	0.0537093983103305
chr5	154945001	158735000	-1.54478826302247	0.71253041053324
chr5	158735001	159215000	0.531525706486796	0.147835708471138
chr5	159215001	160005000	-7.97725516759375	0.619028802671445
chr5	160005001	160510000	1.22816188222822	0.0949995780067114
chr5	160510001	163285000	-3.07790164153362	0.795877453805895
chr5	163285001	163535000	1.67786510576927	0.0249691347834683
chr5	163535001	171955000	-1.80746579271475	0.84296820648776
chr5	171955001	172000000	-3.87779838416796	0.104949111780875
chr5	172000001	172205000	3.30555404122868	0.00143576879695539
chr5	172205001	172285000	0.995920400544433	0.0529726138055637
chr5	172285001	172755000	-0.973707204412995	0.324522497146156
chr5	172755001	173060000	2.18039956182398	0.0170148027270844
chr5	173060001	176360000	-0.783217483131754	0.539963466298926
chr5	176360001	176650000	2.11307554926917	0.0234321408599836
chr5	176650001	177255000	0.0292084150057051	0.242880470420453
chr5	177255001	177295000	-5.55422644905117	0.104000960493018
chr5	177295001	177555000	2.67202312476518	0.00369796319502091
chr5	177555001	177605000	-5.64294724530069	0.12100849521254
chr5	177605001	178055000	-7.1856513237799	0.460984671579133
chr5	178055001	179620000	-0.683779238837507	0.440074855566805
chr5	179620001	180095000	2.25818462610917	0.00955370614150663
chr5	180095001	180795000	-7.84766919247089	0.56405387112851
chr5	180795001	181280000	2.32348134337794	0.0115548441767048
chr5	181280001	181538259	-6.8572072850386	0.374016177913615
chr6	1	250000	-6.85365954606627	0.350029849086407
chr6	250001	500000	2.06976774512611	0.0281954652957092
chr6	500001	2760000	-1.82596506382476	0.659130037687348
chr6	2760001	3165000	2.53114950098385	0.014559153435262
chr6	3165001	6305000	-0.472076230578048	0.455769069314064
chr6	6305001	7395000	1.38366219756797	0.0629517362491474
chr6	7395001	10400000	-1.22991762898524	0.61346807702091
chr6	10400001	18150000	0.339379091813897	0.264124401628022
chr6	18150001	18505000	0.621593280404817	0.125762717623029
chr6	18505001	24645000	-1.88224287660834	0.810571382700993
chr6	24645001	25960000	0.350791227176186	0.237125480249058
chr6	25960001	26290000	3.33044518736841	3.3025458910152e-05
chr6	26290001	26665000	1.82659733148748	0.0346394532556243
chr6	26665001	27015000	-7.32333697439586	0.409973347631514
chr6	27015001	27125000	-4.75100235793463	0.169880757741541
chr6	27125001	30485000	1.31640757793858	0.0594094538596114
chr6	30485001	30835000	2.90449413962247	0.000259954778758287
chr6	30835001	31540000	0.952675615616689	0.114746008847254
chr6	31540001	31840000	3.49865313320782	1.10638331555224e-05
chr6	31840001	31865000	1.56360845394099	0.0125389242310612
chr6	31865001	32835000	1.01576513119679	0.0905830728665373
chr6	32835001	33455000	2.6787749736804	0.00533844969999941
chr6	33455001	36975000	0.934320727128244	0.12364238202009
chr6	36975001	37225000	2.0801245378424	0.0270384176308488
chr6	37225001	41700000	-0.768183856232745	0.57619576903503
chr6	41700001	42055000	2.57257283314454	0.00464765955663327
chr6	42055001	44270000	1.44232566846818	0.0457149546777206
chr6	44270001	52250000	-1.79502270448831	0.841580258387027
chr6	52250001	52280000	-3.52419503642643	0.0879923600159362
chr6	52280001	52675000	0.801158525601776	0.108414618690711
chr6	52675001	56840000	-1.55985210404015	0.712939358038585
chr6	56840001	57225000	0.277778229857625	0.168839543260306
chr6	57225001	57710000	-7.5850637267746	0.480951524058352
chr6	57710001	57750000	-3.95474923685327	0.105007425477296
chr6	57750001	57960000	-6.35129984718748	0.320994022098954
chr6	57960001	58000000	-4.02709405883881	0.115793386099372
chr6	58000001	58450000	-7.44585375294854	0.482008349429278
chr6	58450001	59815000	-8.76864157376847	0.737003362845146
chr6	59815001	60230000	-7.07690650813868	0.455995217945718
chr6	60230001	60990000	-8.12275431934131	0.613053232073668
chr6	60990001	61250000	-6.23853898818374	0.365020173804178
chr6	61250001	61500000	-6.88775614088337	0.32698205750882
chr6	61500001	63570000	-2.7521540559664	0.720908750126801
chr6	63570001	63820000	1.37351958464103	0.0481418053804951
chr6	63820001	67880000	-10.217194520061	0.912017212150987
chr6	67880001	71245000	-2.33553587235094	0.784219234104262
chr6	71245001	71500000	1.47290792714634	0.0362898979084132
chr6	71500001	73410000	-2.61332631069646	0.7019882699907
chr6	73410001	73660000	2.7108451111862	0.0161539222835995
chr6	73660001	75625000	-1.02431991272963	0.517572060124004
chr6	75625001	78255000	-9.7197960251834	0.855011520489518
chr6	78255001	78505000	-6.67098533259829	0.338008828916382
chr6	78505001	85445000	-4.30342573833842	0.939870041488399
chr6	85445001	85695000	-0.134587572837748	0.16806635772278
chr6	85695001	87760000	-2.64252164807442	0.704344460271235
chr6	87760001	91500000	-1.95149980406334	0.746619143775869
chr6	91500001	93425000	-2.65466942707385	0.704632342650001
chr6	93425001	94825000	-8.88440247992376	0.726015409440677
chr6	94825001	95085000	-6.51706282740456	0.370023748022877
chr6	95085001	95255000	-5.68459824684909	0.26201104137143
chr6	95255001	99390000	-1.68229415008029	0.735236820986486
chr6	99390001	99640000	0.901134186160293	0.0964211453166357
chr6	99640001	104270000	-3.74076673191695	0.877284330148803
chr6	104270001	105855000	-0.444025658074044	0.402419942529089
chr6	105855001	106105000	1.79219831881114	0.0461601409482454
chr6	106105001	110810000	0.964512735782693	0.107654445728742
chr6	110810001	111125000	2.5903715495123	0.00998100895627663
chr6	111125001	113610000	-0.929925740599462	0.546830929211512
chr6	113610001	113975000	1.81526252064799	0.0466215131765264
chr6	113975001	116250000	-2.84285556995683	0.775414274003961
chr6	116250001	116575000	1.12464393036153	0.076918905005426
chr6	116575001	116685000	1.68098759470929	0.0673519402474219
chr6	116685001	119565000	-0.370631607203436	0.424817813287096
chr6	119565001	125745000	-1.63296546498016	0.763542484687495
chr6	125745001	125995000	-0.190921382803456	0.203201632413207
chr6	125995001	129465000	-2.43119922871972	0.780547031422076
chr6	129465001	129715000	1.78646162796867	0.0419989547827292
chr6	129715001	132480000	-9.84023544412717	0.893020906863116
chr6	132480001	132820000	1.41463548810886	0.0818276412630861
chr6	132820001	134165000	-2.18633349688584	0.617875276044124
chr6	134165001	134450000	2.02952165279818	0.0245763874357262
chr6	134450001	138985000	0.512196596238074	0.213664368947316
chr6	138985001	139380000	2.54283473089309	0.0144258743820719
chr6	139380001	142815000	-3.34156573910571	0.843145602939255
chr6	142815001	149230000	0.19643294956184	0.308078339930297
chr6	149230001	149570000	1.48020019018034	0.0525942918620623
chr6	149570001	151310000	-0.839591325373218	0.47825692691995
chr6	151310001	151560000	1.24971799832558	0.0861829997540751
chr6	151560001	159685000	-0.305905429119085	0.487339965713646
chr6	159685001	159995000	2.51037564970099	0.00798591415914884
chr6	159995001	163335000	-3.34365157415788	0.851225615413378
chr6	163335001	163720000	2.47051006514083	0.0133941949457785
chr6	163720001	167100000	-2.39152715802685	0.778468768434686
chr6	167100001	169650000	-9.64410387792902	0.855983625483872
chr6	169650001	169700000	-4.12090511018699	0.128684758580798
chr6	169700001	170560000	0.92390320467196	0.102409898572305
chr6	170560001	170805979	0.517718354904243	0.16008975158381
chr7	1	2230000	0.277382731039592	0.264342397378827
chr7	2230001	2875000	2.01360534724449	0.0210694632017351
chr7	2875001	5395000	-0.376199680420278	0.420410421291672
chr7	5395001	5700000	2.44997222941234	0.00639403857915499
chr7	5700001	6005000	-0.341744036281158	0.217160036417196
chr7	6005001	6735000	1.90225274735252	0.0181934767073051
chr7	6735001	22560000	-1.43994022432487	0.855623723255205
chr7	22560001	22750000	1.40846931872965	0.0593085703591967
chr7	22750001	22860000	0.998105590869009	0.0751794202387488
chr7	22860001	26150000	-0.67990146610283	0.517377185851648
chr7	26150001	26400000	0.0429210450141384	0.185716097397336
chr7	26400001	30025000	-2.42579369564225	0.797665472559246
chr7	30025001	30290000	2.00171281014953	0.0184031132646151
chr7	30290001	36150000	-0.330194481732116	0.478697016128017
chr7	36150001	36400000	2.65520562475797	0.00824980802253472
chr7	36400001	44570000	-0.690765568658231	0.623020293346609
chr7	44570001	45115000	2.7107540634962	0.00101228233407191
chr7	45115001	47250000	-2.71612229209045	0.722093525241089
chr7	47250001	47430000	-5.91404277171832	0.261004810418024
chr7	47430001	47680000	1.86270502758662	0.0270831781318667
chr7	47680001	47750000	-4.57306942358297	0.173119790070279
chr7	47750001	50180000	-0.995759051264023	0.550886730912098
chr7	50180001	50260000	-4.62100156129345	0.164559328311029
chr7	50260001	50455000	1.70173714312448	0.0313858482761726
chr7	50455001	50510000	-5.50568518026557	0.143005454029196
chr7	50510001	55350000	-2.82725616816853	0.856095106020186
chr7	55350001	55600000	1.29636820132325	0.0470655755697402
chr7	55600001	55885000	-6.75678179540556	0.385050153501448
chr7	55885001	56135000	2.63743172442498	0.00916111628641558
chr7	56135001	56795000	-7.96529181278551	0.568988358496501
chr7	56795001	57095000	-6.35338039370532	0.368050137945918
chr7	57095001	58120000	-8.45453927797729	0.685979692806996
chr7	58120001	60875000	-9.71449426442461	0.860001221341301
chr7	60875001	61125000	-6.17217805295224	0.364491478772866
chr7	61125001	61675000	-7.65917278874864	0.553051042731075
chr7	61675001	61965000	-6.38216097614362	0.376257147694553
chr7	61965001	62230000	-6.96587716211177	0.340990302115629
chr7	62230001	63230000	-8.39740330718637	0.66805650278393
chr7	63230001	63780000	-7.47812014947338	0.51796700395894
chr7	63780001	65495000	0.0926526550656978	0.289975525798872
chr7	65495001	65745000	-7.00840348435957	0.348983298103231
chr7	65745001	66590000	-0.00283706573627753	0.269825732600039
chr7	66590001	67000000	2.62483621220917	0.00713365886897477
chr7	67000001	69590000	-1.38732225721236	0.618083130436411
chr7	69590001	69840000	-6.48217427417658	0.330983180823345
chr7	69840001	73010000	-2.24827538864583	0.769407741780196
chr7	73010001	73305000	-6.81112547143242	0.383005978389621
chr7	73305001	73515000	-6.34151904596098	0.312025677536672
chr7	73515001	74705000	0.960994272505276	0.108261025530681
chr7	74705001	75425000	-8.0071733792535	0.559027427507356
chr7	75425001	76490000	1.28346565051198	0.0722679666425768
chr7	76490001	77120000	-7.68567950737433	0.518990361640727
chr7	77120001	77830000	0.260495865898774	0.217225261880395
chr7	77830001	81640000	-2.02469460410138	0.776118171577548
chr7	81640001	81890000	1.73280341597635	0.062628108892935
chr7	81890001	87150000	-1.9563756593623	0.802389301315971
chr7	87150001	87485000	1.22640949336109	0.0788230903512214
chr7	87485001	92840000	-0.151739283652916	0.421443824227647
chr7	92840001	99315000	-0.78714926698495	0.619366918605928
chr7	99315001	99565000	2.94261843002569	0.00424521916091614
chr7	99565001	100365000	0.443175708397542	0.187198128112674
chr7	100365001	100710000	2.66023471324825	0.0040380759806391
chr7	100710001	102520000	0.57425302679985	0.18761035320451
chr7	102520001	102800000	-6.94199415129527	0.39898922342406
chr7	102800001	104750000	-0.340864800203989	0.393543830609687
chr7	104750001	104895000	-5.43635995292031	0.244596651537793
chr7	104895001	105145000	2.0971849008714	0.0149497892632499
chr7	105145001	106235000	-0.412817229803091	0.356809396154806
chr7	106235001	106485000	1.39916038982308	0.0505170637986027
chr7	106485001	108575000	0.661685042091947	0.17074222593611
chr7	108575001	111975000	-10.0731072741742	0.896007376174061
chr7	111975001	112055000	-5.55754856586255	0.16801900318504
chr7	112055001	112225000	0.961404744140134	0.0609417293244979
chr7	112225001	123530000	-1.58782958623751	0.84701928332055
chr7	123530001	123790000	1.20068264692578	0.0991268644740739
chr7	123790001	127250000	-9.98504879134363	0.900997354822274
chr7	127250001	130865000	0.19005050187842	0.299046144066661
chr7	130865001	131115000	1.28982977298518	0.0497741484649671
chr7	131115001	134290000	-1.69941712019815	0.683603764732202
chr7	134290001	135215000	1.33056756680496	0.0625648500179533
chr7	135215001	139035000	-1.13617370086598	0.630354502459437
chr7	139035001	139365000	2.13793767144512	0.0120656245397657
chr7	139365001	140255000	0.918341996201601	0.112144831105492
chr7	140255001	143205000	-0.322197579383468	0.41551656595431
chr7	143205001	143510000	1.47328654886559	0.0655682379664635
chr7	143510001	143835000	-6.75275662097271	0.405034602754551
chr7	143835001	148695000	-2.91361520703959	0.873906416028151
chr7	148695001	148880000	0.274088904288437	0.144134820505759
chr7	148880001	149150000	2.47874387939223	0.011998650507308
chr7	149150001	149875000	1.20338491518728	0.0717362663046816
chr7	149875001	150355000	-7.44296646290574	0.496940357936274
chr7	150355001	152470000	0.747884868908941	0.161241757913817
chr7	152470001	154925000	-9.55469500136754	0.848998116129838
chr7	154925001	159345973	0.0280273540547224	0.34848239742488
chr8	1	250000	-6.4026624195973	0.371955395127439
chr8	250001	1665000	-1.2682295656463	0.501403650231801
chr8	1665001	2235000	1.82660131702084	0.0251524164501755
chr8	2235001	2485000	-6.13520104164101	0.3700594090028
chr8	2485001	6975000	-0.626751202295506	0.53210720770528
chr8	6975001	7295000	-6.68794437924958	0.410244618412231
chr8	7295001	7545000	0.29268623029449	0.16820310827277
chr8	7545001	7775000	-6.89498478009024	0.332966969815009
chr8	7775001	8700000	-0.131099250554696	0.279133289928203
chr8	8700001	9155000	2.65414138542056	0.0132627713118671
chr8	9155001	11665000	0.32630637626405	0.245860208290078
chr8	11665001	11915000	4.10679572939281	0.000191775179176457
chr8	11915001	12230000	2.18648392191857	0.0228784760352285
chr8	12230001	12520000	-7.05417540799979	0.40300524454184
chr8	12520001	12770000	4.35789474826712	4.02952258933276e-05
chr8	12770001	17895000	0.197643686315702	0.301382540428982
chr8	17895001	18090000	3.2351272534837	0.00666810053244382
chr8	18090001	18145000	-5.01974374234821	0.130988154806373
chr8	18145001	21855000	0.455915842239679	0.218211221319763
chr8	21855001	22440000	2.69802685326295	0.00434743228957379
chr8	22440001	22720000	2.9736486897823	0.00218803571513571
chr8	22720001	22755000	-4.66083336154489	0.0950056582854257
chr8	22755001	33320000	1.15633977171099	0.0534281565902596
chr8	33320001	33570000	3.30358437634967	0.0061938992996261
chr8	33570001	37690000	-0.810116025484751	0.581595007435862
chr8	37690001	38470000	3.00404273587392	0.00240051088912052
chr8	38470001	38785000	-7.14862839491253	0.41505610444252
chr8	38785001	39045000	3.25541609836212	0.00571983058456216
chr8	39045001	42840000	0.157138046069098	0.305388736577985
chr8	42840001	43145000	2.34271023401662	0.00679774088308105
chr8	43145001	43965000	-1.32356197302117	0.441455723712571
chr8	43965001	45965000	-9.26601442081909	0.80895192724109
chr8	45965001	46215000	-6.22724687574939	0.352873602367169
chr8	46215001	47070000	3.46265922387743	7.40564732736315e-05
chr8	47070001	47350000	-0.195919716057709	0.21327183249735
chr8	47350001	47605000	1.93440684946101	0.0270274047806029
chr8	47605001	47755000	1.3859644967271	0.0433831615868332
chr8	47755001	48010000	0.291927803027901	0.191904335908809
chr8	48010001	55770000	0.0179430757890527	0.376192151922248
chr8	55770001	56020000	4.09685024156178	0.0002131228578518
chr8	56020001	58375000	0.666274830349991	0.173044985354845
chr8	58375001	58665000	2.08856845331122	0.00817938107935945
chr8	58665001	66425000	-0.307811595639802	0.499542959109708
chr8	66425001	66715000	2.59045990418741	0.00263270757653311
chr8	66715001	70375000	-0.50968983289662	0.490831723519072
chr8	70375001	70625000	1.96909839445085	0.0462322431355586
chr8	70625001	73745000	-1.66487564588206	0.668757563397169
chr8	73745001	73995000	2.292511902522	0.0302103889381196
chr8	73995001	80870000	-0.255065530462079	0.459593905560246
chr8	80870001	81160000	2.89157164228389	0.00587050788712862
chr8	81160001	85175000	-0.304592477262305	0.448814486129513
chr8	85175001	85660000	0.903431945505043	0.108409226389335
chr8	85660001	85910000	-6.28128097639513	0.342004607222644
chr8	85910001	89755000	0.174000721119661	0.303297133540091
chr8	89755001	90010000	3.01184749945684	0.00686926287656264
chr8	90010001	94715000	0.0157702088945697	0.359161919726271
chr8	94715001	96640000	1.42844682157832	0.0521799296167789
chr8	96640001	96995000	2.75987585521277	0.00493512006529395
chr8	96995001	103030000	1.23131563875764	0.0593983121377981
chr8	103030001	113500000	0.0809417215591972	0.36268597418599
chr8	113500001	115420000	0.221509003290083	0.257843473603389
chr8	115420001	115670000	1.36132450503673	0.0464610064655631
chr8	115670001	116635000	0.610651069969895	0.165516987466333
chr8	116635001	116885000	2.64169212161909	0.0193983627652187
chr8	116885001	120620000	0.248971804537662	0.283545802966528
chr8	120620001	120870000	2.70822649829555	0.00593790448143494
chr8	120870001	124370000	0.459214424010513	0.220094795965292
chr8	124370001	125270000	2.45243164147383	0.00531141047679795
chr8	125270001	125520000	3.13860630729871	0.00112480275037219
chr8	125520001	128255000	1.16982967363111	0.0889524874866013
chr8	128255001	129935000	-0.0407403264681078	0.3219454936473
chr8	129935001	130455000	2.41791182206474	0.00458812045360857
chr8	130455001	133060000	0.294871647191491	0.258202927821772
chr8	133060001	133485000	1.83573167453317	0.0455427754757625
chr8	133485001	134045000	2.47845983420249	0.00853620580242864
chr8	134045001	140450000	-0.715564065690982	0.596395498342058
chr8	140450001	140700000	3.01080173291715	0.000601463700078186
chr8	140700001	141080000	-0.568974323812362	0.24228646273286
chr8	141080001	141420000	3.02857189985373	0.00513137310407874
chr8	141420001	143245000	0.516040509551916	0.200804131778631
chr8	143245001	145138636	2.92477591568931	0.000270992653781277
chr9	1	4660000	-1.43587965260095	0.721517051699284
chr9	4660001	5425000	0.980983582189984	0.120012792925785
chr9	5425001	5675000	1.55476427950501	0.0803644612001445
chr9	5675001	7980000	-0.355416843548366	0.396937630507711
chr9	7980001	9565000	-8.97012849619322	0.764971831186454
chr9	9565001	12360000	-9.77973404914504	0.867968178814874
chr9	12360001	19015000	-2.28737867523037	0.859957531004194
chr9	19015001	19265000	1.90012993773513	0.0260664565569591
chr9	19265001	21800000	-1.95858944330228	0.705162438728952
chr9	21800001	22175000	1.8296722961412	0.0570956407772321
chr9	22175001	26890000	-10.5357807274998	0.926976973760149
chr9	26890001	27335000	0.155372859185745	0.208382416368118
chr9	27335001	27605000	1.66104014022764	0.0228032397940675
chr9	27605001	27795000	-6.8808361060243	0.284991221771348
chr9	27795001	33000000	-2.32887197173151	0.844643300551409
chr9	33000001	33300000	2.83014325391033	0.00258544921285409
chr9	33300001	35600000	0.47012527509936	0.207946918934073
chr9	35600001	35850000	2.68692598497613	0.0134376731197697
chr9	35850001	38725000	0.392043285759992	0.234134710499476
chr9	38725001	40815000	-9.34490018636366	0.82695478582887
chr9	40815001	41065000	1.84941162656234	0.0211540837630908
chr9	41065001	41645000	-7.80939013280862	0.536992892549059
chr9	41645001	41720000	-5.81563426312789	0.148967446369199
chr9	41720001	42235000	-7.3945250737766	0.498990774147422
chr9	42235001	42815000	-7.73231079936023	0.532971974070683
chr9	42815001	43115000	-6.85386829458555	0.379996180079793
chr9	43115001	43365000	-6.70208119967111	0.332061875525966
chr9	43365001	45515000	-9.32491448669371	0.811007353377045
chr9	45515001	47805000	-9.52146421057432	0.815049150509698
chr9	47805001	48250000	-7.51904490613099	0.492008864525405
chr9	48250001	48695000	-7.38956440534428	0.485029595981016
chr9	48695001	49140000	-7.39331341120887	0.49598609931198
chr9	49140001	49585000	-7.52533090313126	0.473960854375613
chr9	49585001	49840000	-6.76948023531839	0.34999975996255
chr9	49840001	50285000	-7.25060321634128	0.445063349885305
chr9	50285001	50730000	-6.9968866281976	0.471080305470694
chr9	50730001	51175000	-7.15288826560378	0.48301516801075
chr9	51175001	51620000	-7.20200051478771	0.479975981942737
chr9	51620001	52065000	-7.45298587525891	0.471020868877363
chr9	52065001	52340000	-6.82300331670398	0.341990824121557
chr9	52340001	52785000	-7.10986553189747	0.492989007266338
chr9	52785001	53230000	-7.35928113483962	0.474913508867362
chr9	53230001	53675000	-7.24853870095279	0.463027077980104
chr9	53675001	54120000	-7.48723326385304	0.451038962391931
chr9	54120001	54565000	-7.10468048578555	0.468041965059949
chr9	54565001	54840000	-6.38197225842753	0.367008254244095
chr9	54840001	55285000	-7.67065057610471	0.44905866880119
chr9	55285001	55730000	-7.31949915771619	0.471003496455095
chr9	55730001	56175000	-7.57133329426882	0.448986571547021
chr9	56175001	56620000	-7.41986210395367	0.482036692499693
chr9	56620001	57065000	-7.51634751371491	0.478015441027354
chr9	57065001	57340000	-6.69774140299673	0.374967431474653
chr9	57340001	57785000	-7.5985892919391	0.47695435908369
chr9	57785001	58230000	-7.46304933791853	0.473014042841887
chr9	58230001	58675000	-7.40476199931459	0.483967613017833
chr9	58675001	59120000	-7.30702038873828	0.491932553972106
chr9	59120001	59565000	-7.50519642767239	0.497992990526561
chr9	59565001	60515000	-8.28322221316139	0.668065275509273
chr9	60515001	60780000	-6.74085088817676	0.338984965740903
chr9	60780001	61280000	-7.53429440868674	0.518000788696393
chr9	61280001	61735000	-7.44994471744036	0.489039806856567
chr9	61735001	62555000	-8.19457963518074	0.610003215532149
chr9	62555001	62890000	-6.96595804770377	0.403960438037597
chr9	62890001	63670000	-7.93443579346429	0.614963270991751
chr9	63670001	63920000	-6.78022962861008	0.369015163723444
chr9	63920001	64170000	-6.19371885468021	0.346032347848151
chr9	64170001	65380000	-8.78344241952091	0.724031113172279
chr9	65380001	65705000	-6.73893924703579	0.432572907825649
chr9	65705001	65955000	-6.41242947459186	0.33197168823314
chr9	65955001	66275000	-7.00141642672001	0.398022117963572
chr9	66275001	66775000	-7.51473197751172	0.484983841565596
chr9	66775001	67025000	-6.4973741173539	0.345995591811764
chr9	67025001	67785000	-8.13577425275172	0.587017942896935
chr9	67785001	68355000	-7.76768779092751	0.545024235906478
chr9	68355001	70390000	-0.635165155445731	0.46736743791114
chr9	70390001	70640000	1.99090888316718	0.0308077548364085
chr9	70640001	83620000	-1.55359699091192	0.853857319294119
chr9	83620001	83985000	1.3338589716377	0.0482491260258751
chr9	83985001	92945000	-0.431281046076019	0.540975533376924
chr9	92945001	93195000	2.02103678950236	0.00564676139172227
chr9	93195001	104745000	-0.313457837221005	0.516596807345738
chr9	104745001	105070000	3.09986598143288	0.00143365497685999
chr9	105070001	105265000	-5.87909560633476	0.304018034553493
chr9	105265001	107280000	-9.28513939086673	0.816971300344773
chr9	107280001	107765000	1.49645580386082	0.0514223709298077
chr9	107765001	111470000	-2.47664927847641	0.804479053888212
chr9	111470001	113150000	1.1694018053329	0.0801878264374256
chr9	113150001	113420000	2.38984427433992	0.00666456102425594
chr9	113420001	114345000	-0.591556137629714	0.348664336935673
chr9	114345001	114620000	1.9919725301544	0.0297411411712599
chr9	114620001	117690000	-3.21802728838844	0.805700505790144
chr9	117690001	117790000	2.87469608841024	0.019283562132867
chr9	117790001	117940000	-5.69359300320927	0.26298828918204
chr9	117940001	120690000	-9.75583458677874	0.850028351890239
chr9	120690001	121300000	1.54104714116959	0.0377532729885803
chr9	121300001	127395000	-0.155649004753928	0.415562806574847
chr9	127395001	130075000	2.09828415846777	0.00853169426397671
chr9	130075001	131225000	-1.02314401138431	0.445871426281549
chr9	131225001	131745000	2.38279754461916	0.016403999967358
chr9	131745001	134460000	0.873449694869883	0.126747289721581
chr9	134460001	135885000	-8.85317618792341	0.751000602137525
chr9	135885001	137025000	1.83945359824396	0.0272660324796874
chr9	137025001	137280000	2.44928306674928	0.0188179186799282
chr9	137280001	138135000	-1.57657376559916	0.458185887375012
chr9	138135001	138394717	-6.83420188845592	0.35200556899557
chr10	1	3775000	-0.975418854028962	0.608850868617686
chr10	3775001	4135000	0.862595580746639	0.0971235483698022
chr10	4135001	5665000	-2.30208668921912	0.622589250908215
chr10	5665001	5810000	0.8452605684927	0.105262703374742
chr10	5810001	6050000	-0.258123974399986	0.185414129269953
chr10	6050001	6405000	1.8370393145371	0.0285326434760859
chr10	6405001	11010000	-3.81294254067465	0.878545719950518
chr10	11010001	11260000	2.63505831887226	0.018468156816584
chr10	11260001	22250000	-0.658999591217455	0.648383014454163
chr10	22250001	22315000	-4.49814925786764	0.157761972428937
chr10	22315001	22725000	1.79529977402233	0.0332126341323836
chr10	22725001	23310000	-1.20210868754834	0.358339539088965
chr10	23310001	23560000	1.4358476932859	0.0927499579916126
chr10	23560001	26430000	-0.873812526800375	0.541042421184154
chr10	26430001	26865000	0.730861984297429	0.1137428823011
chr10	26865001	35085000	-0.033296023652499	0.394991506640978
chr10	35085001	35645000	1.72798933779966	0.0480088239029086
chr10	35645001	39580000	-1.25147345726129	0.65446041472878
chr10	39580001	41565000	-9.31438275154995	0.831010866049566
chr10	41565001	41695000	-5.82354945446195	0.228008063734312
chr10	41695001	41840000	-6.29759329642455	0.249979026202001
chr10	41840001	41945000	1.76577091830673	0.0570240681004106
chr10	41945001	42105000	-6.08458360735894	0.259961972205614
chr10	42105001	43105000	-0.708141605410084	0.379938159298899
chr10	43105001	43460000	2.52180101569798	0.00583254356267848
chr10	43460001	44930000	-1.23983616759648	0.531405379276478
chr10	44930001	45370000	1.82379635785537	0.0277934887733048
chr10	45370001	46110000	1.08969042003804	0.0746770625279587
chr10	46110001	47760000	-8.89535575588582	0.790955649176482
chr10	47760001	48180000	-7.34597150473116	0.474046228045071
chr10	48180001	48565000	-0.602216583745796	0.266002431482937
chr10	48565001	48815000	1.29935077959908	0.0815069099183152
chr10	48815001	49715000	-1.62323102879545	0.496093412975086
chr10	49715001	49845000	-5.7875813860403	0.263047789781878
chr10	49845001	50200000	-7.10067518298544	0.426999730727157
chr10	50200001	50315000	-5.59275365090598	0.205991486159077
chr10	50315001	50630000	0.529290633988123	0.113952982839208
chr10	50630001	58260000	-3.47673033257162	0.936609779249897
