V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84
29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	30.1000003814697	-28.7000007629395	-25.2000007629395	-79.8000030517578	-26.5	0	-24.9500007629395	-36.7999992370605	-45.9000015258789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-28.7000007629395	43.2000007629395	35	-8.45000028610229	14.8000001907349	30.6000003814697	-28.7000007629395	-31.7999992370605	-20.9500007629395	50.2000007629395	15.5	13	-28.2999992370605	-31.7999992370605	-32.1000003814697	-32.7999992370605	-28.7000007629395	-29.3000001907349	-42.6500015258789	-19.4000005722046	14.3000001907349	-15.6999998092651	28	25.5500001907349	45.9500007629395	56.2000007629395	65.3000030517578	19.8999996185303	-36.0499992370605	-27.9500007629395	0
30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	-11.1000003814697	-19.6000003814697	-78.1999969482422	-44.9000015258789	0	-48.6500015258789	-39.6500015258789	0	-88.8000030517578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-52	56.7000007629395	25.0500001907349	-13.3999996185303	14.3000001907349	20.7999992370605	-32.9000015258789	-30.7999992370605	-20.7000007629395	79.8000030517578	-0.599999904632568	12.5	-25.7000007629395	-30.7999992370605	-38.9000015258789	-30.7999992370605	-23.7000007629395	-27.2000007629395	-40.9000015258789	-27.2000007629395	-13.6000003814697	-19.2000007629395	30.1000003814697	30.8500003814697	39.8499984741211	54.2000007629395	66.8000030517578	32	-47.9000015258789	-22	0
31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.1000003814697	28.1000003814697	-74.1999969482422	-75.1999969482422	0	-65.0999984741211	0	-91.4000015258789	-84.3000030517578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-70.1999969482422	43.2000007629395	14.8999996185303	11.5	18.5	27.5	-35.7999992370605	-44.9000015258789	-24.7999992370605	82.4000015258789	-10.6999998092651	10.8000001907349	-23.2000007629395	-30.2999992370605	-25.2000007629395	-20.7000007629395	-19.3999996185303	-28.5	-28.25	-29	-13.1000003814697	-32.7999992370605	22.6000003814697	33.0999984741211	46.7000007629395	49.9500007629395	58.7000007629395	38.8499984741211	-29	-15.6000003814697	0
32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.6000003814697	21.3999996185303	-42.4000015258789	0	-78.1999969482422	-83.3000030517578	-80.3000030517578	-67.0999984741211	-30.2999992370605	0	0	0	0	0	0	0	0	0	0	0	0	0	-70.4499969482422	79.3000030517578	23.3000001907349	34.0999984741211	44.2000007629395	32.0999984741211	-39.9000015258789	-22	-6.35000014305115	91.9000015258789	-31.2999992370605	13	10.0500001907349	10	37.0999984741211	-16.2999992370605	23.3000001907349	7.40000009536743	-10.6000003814697	-27.75	14.5999999046326	-34.9000015258789	18.7999992370605	27.8500003814697	38.0999984741211	33.0999984741211	32.5999984741211	45.2000007629395	25.6000003814697	-19.6000003814697	0
33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.3999996185303	18	31.1000003814697	22.6000003814697	-25.8999996185303	11.0999999046326	48.9500007629395	65.3000030517578	62	0	0	0	0	0	0	0	0	0	0	0	0	-61.0999984741211	49.7000007629395	11.5	26	49.4500007629395	32.0999984741211	-9.30000019073486	-14.6000003814697	71.3000030517578	-18	40.0499992370605	73.3000030517578	58.7000007629395	69.5500030517578	58.7000007629395	53.7000007629395	58.7000007629395	36.0999984741211	21.3999996185303	30.6000003814697	40.5999984741211	33.2999992370605	30.6000003814697	38.0999984741211	-31.3999996185303	-37.7999992370605	-24.8999996185303	46.2000007629395	31	-50.5	0
34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5	0	-56.5	-71.6999969482422	-68.0999984741211	-28.2000007629395	28.5	31.8499994277954	0	0	0	0	0	0	0	0	0	0	0	0	-26.7000007629395	97.9000015258789	94.4000015258789	80.8000030517578	80.3000030517578	52.2000007629395	-42.1499996185303	59.2000007629395	81.6500015258789	37.5	66.5500030517578	22.1000003814697	54.9500007629395	24.3999996185303	-17.6000003814697	12.3000001907349	-17.6000003814697	11.6999998092651	-12.1000003814697	-26.7000007629395	-37.7999992370605	-30.7999992370605	-27.7000007629395	10	-9.60000038146973	-56	-52	0.0499999523162842	39.0999984741211	31.5500001907349	0
35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	-33.7999992370605	0	-23.2000007629395	18.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.7999992370605	-7.5	12.3000001907349	28.1000003814697	18.75	-37.4000015258789	0	0	0	0	0	0	0	0	0	0	0	0	40.5999984741211	-64.0999984741211	-66.0999984741211	-29.2999992370605	21	52.2000007629395	64.8000030517578	98.9000015258789	98.9000015258789	-18	65.3000030517578	53.7000007629395	73.3000030517578	-8.45000028610229	-18.7999992370605	13.1999998092651	-33.7999992370605	16.5	-16.9500007629395	16.5	-37.7999992370605	16.8999996185303	-21.7000007629395	-9.5	-17.6000003814697	-11.6000003814697	-13.1500000953674	-23.4500007629395	24	37.0999984741211	0
37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	11.3999996185303	23.6000003814697	16	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3999996185303	84.4000015258789	-60.0999984741211	-65.0999984741211	16	40.0999984741211	80.8000030517578	98.9000015258789	98.9000015258789	-16.8500003814697	78.8000030517578	95.9000015258789	86.9000015258789	-7.90000009536743	-22.8000001907349	12.5	0	27.0500001907349	-17.1000003814697	16.5	-23.7000007629395	27.5	-24.7000007629395	0.0499997138977051	0	-10.5500001907349	0	0	18	35.5999984741211	0
38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.2000007629395	10.8999996185303	-11.6000003814697	-62.0999984741211	0	0	0	0	0	0	0	0	0	0	0	0	-21.9499998092651	98.9000015258789	98.9000015258789	-44.2000007629395	-16	30.6000003814697	86.4000015258789	94.6500015258789	98.4000015258789	-28.25	74.8000030517578	84.4000015258789	4.39999985694885	-30.2999992370605	-49.75	-27.1499996185303	-40.9000015258789	-25.5	10.1499996185303	18.2999992370605	34.0999984741211	29.1000003814697	28.1000003814697	22.0500001907349	11.8000001907349	11.6999998092651	0	-29.2999992370605	12.8999996185303	13.3999996185303	0
39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.39999961853027	-14.6000003814697	37.8499984741211	0	0	0	0	0	0	0	0	0	0	0	0	28.2999992370605	98.9000015258789	98.9000015258789	98.9000015258789	-56.5	-26.3499994277954	87.6500015258789	73.3000030517578	30.8999996185303	29.8500003814697	0	-53.5	-69.1499977111816	-27.7000007629395	40.6499996185303	33.8499984741211	9.39999961853027	14.3999996185303	25.1000003814697	21.5	44.2000007629395	36.0999984741211	37.0999984741211	34.5999984741211	33.0999984741211	29.5500001907349	0	0	0	0	0
40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.2000007629395	79.8000030517578	0	0	0	0	0	0	0	0	0	0	0	0	38.5999984741211	54.2000007629395	53.2000007629395	55.9500007629395	-26.7000007629395	-55	-50	0	-88.8000030517578	90.4000015258789	0	-86.3000030517578	-62.3499984741211	22.7999992370605	87.9000015258789	86.4000015258789	82.1500015258789	64.3000011444092	37.8499984741211	35.3499984741211	42.4500007629395	42.6499996185303	27.1000003814697	31.6000003814697	39.0999984741211	38.0999984741211	0	0	0	0	0
41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	77.3000030517578	0	0	0	0	0	0	0	0	0	0	0	0	9.89999961853027	19.5	37.0999984741211	49.4500007629395	0	-25.7000007629395	0	0	-64.0999984741211	59.7000007629395	0	0	-57.0499992370605	0	0	0	0	65.3000030517578	0	29.6000003814697	0	43.4500007629395	0	41.0999984741211	36.0999984741211	0	0	0	0	0	0
42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.1000003814697	-17.2999992370605	15	66.8000030517578	-28.2000007629395	-32.2999992370605	-79.1999969482422	-75.1999969482422	-79.1999969482422	92.4000015258789	-63.0999984741211	37.3499984741211	48.2000007629395	98.4000015258789	75.5500030517578	35.0999984741211	-25.5	48.2000007629395	38.0999984741211	52.7000007629395	-61.0999984741211	-30.7999992370605	-61.5999984741211	-34.5499992370605	-76.1999969482422	-65.0999984741211	-36.6000003814697	-38.4000015258789	-38.6000003814697	-37.4000015258789	0
55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.3999996185303	21.6000003814697	-8.89999961853027	-17.6000003814697	52.7000007629395	44.2000007629395	43.7000007629395	57.7000007629395	10	49.7000007629395	54.2000007629395	96.9000015258789	98.4000015258789	17	-65.0999984741211	-47.1500015258789	-11.5	-24.0500001907349	13.1999998092651	68.8000030517578	83.9000015258789	98.4000015258789	88.4000015258789	-57	-12.6000003814697	28.7999992370605	-11.5	-27.7000007629395	-10.6500000953674	0
56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	-13.6000003814697	11.1500000953674	30.5	-64.5999984741211	-63.5999984741211	14.6500000953674	-21.7000007629395	76.8000030517578	60.7000007629395	95.4000015258789	89.4000015258789	-80.3000030517578	-65.8499984741211	24.8000001907349	23.5	24.5	-10.5	72.3000030517578	90.4000015258789	92.1500015258789	-50	-0.950000286102295	49.2000007629395	59.4500007629395	32	19.7999992370605	23	0
57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.8999996185303	-20.3999996185303	23	-58	-56	-19.2000007629395	-14.6000003814697	28.6000003814697	11.6999998092651	-54	-61.5999984741211	57.9500007629395	98.4000015258789	98.9000015258789	-8.19999980926514	25.3500003814697	27.1000003814697	76.0500030517578	82.4000015258789	-19.75	-34.5499992370605	98.9000015258789	98.4000015258789	62.7999992370605	-18.7000007629395	-21.7000007629395	-17.6000003814697	0
58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22	21.3999996185303	-63.0999984741211	31.6000003814697	61.7999992370605	-17.75	17.8999996185303	16.7999992370605	-32.8499994277954	27	92.9000015258789	98.9000015258789	98.9000015258789	-12.1000003814697	64.8000030517578	21.1000003814697	30.6000003814697	-50	-47.9000015258789	94.9000015258789	98.9000015258789	98.9000015258789	49.0999984741211	-29.2999992370605	11.3999996185303	27.6000003814697	0
59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.8000001907349	-14.6000003814697	-41.9000015258789	8.84999990463257	27.8999996185303	12.5	-14.3000001907349	12.25	14.8000001907349	26	30.6000003814697	22.6000003814697	17.2000007629395	13.4499998092651	25.1000003814697	-18.2999992370605	11	24.5	40.5999984741211	35.0999984741211	21.5	-20.7000007629395	22.0500001907349	27.8999996185303	10.8000001907349	0
60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.1000003814697	24.5	-18.6000003814697	-42.7000007629395	-28.7000007629395	98.4000015258789	37.3499984741211	57.7000007629395	73.8000030517578	39.3499984741211	30.1000003814697	-33.1000003814697	-15.6000003814697	-11.3500003814697	84.1500015258789	97.4000015258789	39.0999984741211	28.6000003814697	11.5	14.8999996185303	-31.5499992370605	-22.2999992370605	-35.7999992370605	-21.9500007629395	0
61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.1000003814697	-24.2999992370605	-52.75	-19.2000007629395	98.4000015258789	82.4000015258789	75.0500030517578	88.9000015258789	61.2999992370605	47.2000007629395	-15.1999998092651	19.5	11.8000001907349	86.9000015258789	95.9000015258789	13.9499998092651	-13.3999996185303	-19.7000007629395	-11.6000003814697	-18.4000005722046	-41.4000015258789	-10.3000001907349	79.8000030517578	0
62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.1000003814697	-31.7999992370605	-29.7999992370605	-15.6000003814697	61.2999992370605	57.2000007629395	92.4000015258789	93.1500015258789	96.9000015258789	25	-13.1000003814697	18.7999992370605	9.10000038146973	-12.5	-22.7000007629395	17.5	-12	-9.5	-13.3999996185303	20.1499996185303	58.2000007629395	97.9000015258789	0
63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.8000001907349	-29.2000007629395	42.6499996185303	70.3000030517578	78.0500030517578	78.3000030517578	25.7999992370605	6.69999980926514	76.3000030517578	-32.7999992370605	39.5999984741211	-14.3000001907349	26.1000003814697	62.7000007629395	25.5	63.7999992370605	49.7000007629395	25.1000003814697	15.8999996185303	35.5999984741211	47.7000007629395	0
64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.1000003814697	-21.7000007629395	-41.9000015258789	-12.5500001907349	32.0999984741211	92.4000015258789	98.9000015258789	97.4000015258789	-75.1999969482422	85.6500015258789	-50.5	-74.6999969482422	96.9000015258789	48.2000007629395	43.5999984741211	29.5500001907349	18.5	48.2000007629395	47.4500007629395	-32.7999992370605	0
65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15	-26.2999992370605	38.0999984741211	36.0999984741211	-29.7999992370605	26.1000003814697	19.5	74.3000030517578	90.4000015258789	93.9000015258789	73.3000030517578	-28.7999992370605	21.1000003814697	-24.7000007629395	-19.6000003814697	14.1999998092651	13	12.6000003814697	79.8000030517578	0
66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.1000003814697	49.2000007629395	-28.2000007629395	-43.4000015258789	-47.1500015258789	-30.2999992370605	69.8000030517578	93.4000015258789	23.8500003814697	-37.7999992370605	36.5999984741211	80.8000030517578	66.2500019073486	-20.9500007629395	-38.6500015258789	-52	-36.7999992370605	66.8000030517578	0
67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.3999996185303	-20.2000007629395	-61.0999984741211	-40.9000015258789	-19.2999992370605	71.0500030517578	64.3000030517578	46.2000007629395	33.3499984741211	45.9500007629395	-17.6000003814697	97.9000015258789	90.4000015258789	9.5	-25.7000007629395	-13.8000001907349	49.4500007629395	0
68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.5	10.1999998092651	51.2000007629395	48.2000007629395	74.8000030517578	56.2000007629395	97.6500015258789	83.9000015258789	35.5999984741211	-45.9000015258789	97.6500015258789	98.9000015258789	77.0500030517578	10.4499998092651	-15.1999998092651	43.7000007629395	0
69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.1000003814697	12.9499998092651	51.2000007629395	33.0999984741211	82.9000015258789	95.6500015258789	42.7000007629395	55.9500007629395	-53	-3.85000038146973	97.9000015258789	98.9000015258789	31.1000003814697	-47.9000015258789	20.5	0
70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.1000003814697	17	19.8999996185303	78.8000030517578	68.3000030517578	-71.6999969482422	81.4000015258789	-46.6500015258789	-69.0999984741211	74.5500030517578	98.9000015258789	85.4000015258789	-53.75	22	0
