V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112
49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-10	8.60000038146973	63.7999992370605	29.1000003814697	-18.5500001907349	-56.75	-37.3500003814697	-12.1500000953674	52.7000007629395	40.5999984741211	-16.75	-18.4000005722046	8	20.0999994277954	27.6000003814697	14.4499998092651	35	-15.4500002861023	10.8000001907349	19.1999998092651	14.5	19.9499998092651	-19.6000003814697	12.6999998092651	18.2000007629395	14.3999996185303	-14.6999998092651	30.6000003814697	-17.7999992370605	28.3500003814697	-10.1999998092651	10.3999996185303	-8.05000019073486	0	-16.1000003814697	-9.70000028610229	-12.3000001907349	-10.1000003814697	15.8000001907349	-13.1000003814697	-15.6500005722046	-11.1999998092651	-15.6000003814697	16.7000007629395	16.3999996185303	18.5	30.6000003814697	20.8999996185303	0	-16.6500005722046	-15.8999996185303	10.5	-3.59999990463257	0	-19.2000007629395	-0.75	9.19999980926514	0	-17.8499999046326	14	29	-15.2500004768372	-32.2999992370605	-57
50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	33.5999984741211	-11.3999996185303	-12.6000003814697	-66.0999984741211	-20.7000007629395	8.80000019073486	53.2000007629395	32.0999984741211	-20	-24.8999996185303	8.19999980926514	32.5999984741211	47.7000007629395	8.34999990463257	33.5999984741211	-18.6000003814697	13.6999998092651	33.5999984741211	-11	36.5999984741211	-11.3499999046326	15.8999996185303	21.75	12.8000001907349	35.0499992370605	26.0500001907349	-17.4000005722046	29.3000001907349	14.1999998092651	13.8999996185303	9.80000019073486	-17.6000003814697	-16.1000003814697	11.8999996185303	-12.8000001907349	16.7999992370605	-9.80000019073486	-16.7000007629395	11.5500001907349	9.80000019073486	-16.7999992370605	15.5	17.25	17.5	36.0999984741211	17.75	15.8000001907349	-9.34999990463257	-8.84999990463257	14.1499996185303	9.69999980926514	9.44999980926514	7.69999980926514	-10.3999996185303	11.1000003814697	-10.0999999046326	-17.1000003814697	9.75	23.75	-17.6000003814697	-33.2999992370605	-53.5
51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.3999996185303	-9.80000019073486	-15.75	-65.5999984741211	-47.4000015258789	-25.7000007629395	28.1000003814697	27.1000003814697	-21.7000007629395	-18.6000003814697	10.1000003814697	9.84999990463257	-10.1000003814697	9.39999961853027	16	-18.2999992370605	-18.5999994277954	24.3999996185303	-14.8000001907349	15.5	13	-7.80000019073486	18.5	-7.59999990463257	29.6000003814697	16.9499998092651	-10.8000001907349	26.6999998092651	19	11.3000001907349	9	-19.9500007629395	-27.3999996185303	10.8000001907349	-9.10000038146973	-9.30000019073486	-10.8000001907349	7.40000009536743	-0.700000047683716	-9.89999961853027	-23.7000007629395	17.5499992370605	18	19	43.1499996185303	33.0999984741211	13.25	11.1000003814697	12	17.6999998092651	13.0500001907349	16	9.80000019073486	-8.39999961853027	-6.59999990463257	-16.9500007629395	-22.5500001907349	-13.7000002861023	-13.5	-16.6000003814697	-22.7000007629395	-46.9000015258789
52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.1000003814697	6.40000009536743	-60.0999984741211	-54	-25.2000007629395	19	27.6000003814697	-14.8999996185303	-22.7999992370605	11.8999996185303	12.6000003814697	-16.6500005722046	-8.60000038146973	16.2999992370605	-16.25	-20.1499996185303	16.2999992370605	-16.7000007629395	-8.64999961853027	15.8999996185303	11	9.5	9.30000019073486	27.1000003814697	13.4000000953674	15	25.1000003814697	18.25	9.44999980926514	8.5	-27.6000003814697	-27.2999992370605	-20.7000007629395	-6.85000014305115	-8.89999961853027	14	-13.6000003814697	-18.5999994277954	-21.8499994277954	-21.9500007629395	18.8999996185303	25.6000003814697	22.1000003814697	35.0999984741211	19.75	12	-9.30000019073486	14.8000001907349	19.8999996185303	8.75	17.4499998092651	15.25	-5.75	-15.9499998092651	-19.6000003814697	-14.6000003814697	-21	-15.8000001907349	-20.0999994277954	-15.1000003814697	-23.7000007629395
53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	-31.7999992370605	-18.75	-8.19999980926514	42.2000007629395	-14.8000001907349	-26.2999992370605	-35.9000015258789	12.3999996185303	48.2000007629395	34.0499992370605	-17.3999996185303	45.7000007629395	-18.6000003814697	13.8999996185303	37.0999984741211	-30.7999992370605	44.2000007629395	22.0500001907349	24.6000003814697	19	8.5	29.5	9	20.5	10.6999998092651	26.6000003814697	17	14.8000001907349	33.0999984741211	23.25	18.25	-9.69999980926514	28.1000003814697	21.5	-25.75	14.8999996185303	-13.8500003814697	-21	11.1000003814697	25.6000003814697	-11.8000001907349	10	18.5	41.5999984741211	28.5500001907349	25.3999996185303	9.5	-18.3999996185303	-8.39999961853027	11.1999998092651	-15.1500000953674	25.5	14.6500000953674	7.5	-19.7000007629395	10.8000001907349	16.5	25.5	22.5
54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	24.5	-14.3000001907349	-30.7999992370605	10.8999996185303	38.0999984741211	-9.19999980926514	12.1000003814697	13.5	11.9000000953674	-13.6000003814697	25.5500001907349	10.1000003814697	-7.75	14.2999997138977	-13.1999998092651	-24.7000007629395	12.8999996185303	21.6000003814697	16.2000007629395	-6.64999985694885	22	-7.40000009536743	25	-9.10000038146973	-24.7000007629395	-9.69999980926514	15.3499999046326	-8.65000009536743	-19.8499994277954	-26.7999992370605	15.75	-10.8499999046326	-12.75	10.3000001907349	14	16.25	20.5	8.75	19.5	11.3999996185303	-9.10000038146973	8.10000038146973	-15.75	-12.6000003814697	-25.7000007629395	7.19999980926514	14.8000001907349	-12.75	-25.3000001907349	9.30000019073486	-11.7000002861023	12.1500000953674	9	17.9499998092651	-25.7000007629395	10.75	-15.6000003814697	21.5
55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.5	-27.7000007629395	-26.2000007629395	-58	-11.6000003814697	-21.2999992370605	15	35.0999984741211	40.5999984741211	-15.6999998092651	44.7000007629395	-9.10000038146973	26	39.0999984741211	-22.2000007629395	38.5999984741211	21	8.30000019073486	14.3000001907349	11.5	44.1499996185303	15.3999996185303	28.1000003814697	-14.9500002861023	33.0999984741211	30.1000003814697	-7.90000009536743	17	17.3999996185303	22.75	-9.75	34.5999984741211	-8.19999980926514	-27.2999992370605	25.1000003814697	16	-17.2000007629395	-8.39999961853027	17.9499998092651	-12.1999998092651	-12.6000003814697	-14.6500000953674	14.8999996185303	24.5500001907349	21	-10.8999996185303	-8.19999980926514	12.5	17	9.94999980926514	15.5	14.1999998092651	27.1000003814697	15	-12.3499999046326	7.59999990463257	-21.7000007629395	-8.10000038146973
56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.2999992370605	9.10000038146973	-42.5	-24.7000007629395	-21.7000007629395	22.6000003814697	41.0999984741211	33.0999984741211	-8.60000038146973	39.5999984741211	-7.19999980926514	14.75	31.1000003814697	-20.2999992370605	25.3000001907349	15.3999996185303	8.94999980926514	14	11.5500001907349	28.1000003814697	-10.1999998092651	20.5	-12.5	18.4499998092651	23.1000003814697	-12.1000003814697	19	18.8999996185303	12.8999996185303	13	13.1999998092651	18	13.5	25.6000003814697	25.1000003814697	-20.7999992370605	-12.8999996185303	20	-6.69999980926514	-7.40000009536743	-16.8999996185303	12.3000001907349	14.5	14.3999996185303	-9.69999980926514	9.94999980926514	23	23.8999996185303	-9.34999990463257	19.7999992370605	14.3000001907349	15.8000001907349	-12.8000001907349	12.8999996185303	-7.19999980926514	-10.6000003814697	22.3000001907349
57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29	-38.7999992370605	-50	-45.9000015258789	25.1000003814697	50.7000007629395	53.7000007629395	-18.6000003814697	45.6499996185303	-22.2000007629395	10.8000001907349	49.7000007629395	-23.8999996185303	53.7000007629395	27.6000003814697	26	25.5	12.1999998092651	35.0999984741211	7.85000014305115	36.0999984741211	-17.9000005722046	26.5	-9.90000009536743	-8.5	27	25.1000003814697	39.0999984741211	11.8000001907349	42.0999984741211	35.5999984741211	-7.85000014305115	23.5	25	-25.2000007629395	-25.5	-27.7999992370605	-29.7999992370605	-15.1000003814697	11.8999996185303	11.5	8	35.0999984741211	13.8000001907349	9.15000009536743	29.6000003814697	18.75	-12.8000001907349	-15	-9.90000009536743	9.55000019073486	-13.2000002861023	37.0999984741211	14.4499998092651	41.7000007629395	54.7000007629395
58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.80000019073486	31	9.5	-9.80000019073486	-34.2999992370605	-31.7999992370605	10.5	-23.2999992370605	6.90000009536743	-11.4500002861023	-20.7000007629395	18	-26.8999996185303	-13.1000003814697	-15.2999997138977	-15	11.3000001907349	-13.1999998092651	9.89999961853027	-15.5	15.5	-36.1000003814697	-22.7000007629395	11.5	-26.7000007629395	-30.2999992370605	-26.7999992370605	9.39999961853027	-22.2999992370605	12	28.1000003814697	-11.3000001907349	11.3499999046326	14.5	-5.75	-14.1000003814697	-14.1000003814697	7.90000009536743	-12.1000003814697	-23.5500001907349	-26.7000007629395	-13.6000003814697	7.40000009536743	11	-11.5	-17.1000003814697	16	-24.2999992370605	-31.7999992370605	-30.7999992370605	10.3999996185303	15.8999996185303	17.3999996185303	40.0999984741211	69.8000030517578
59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.69999980926514	38.5999984741211	13	-42.4000015258789	-37.9000015258789	15.8000001907349	-31.7999992370605	11.6999998092651	-21.7000007629395	-32.7999992370605	12.5	-32.2999992370605	7.45000004768372	7.94999980926514	-10.1999998092651	10.3999996185303	-32.3500003814697	19	-23.7000007629395	17.5	-13.6000003814697	-11.6000003814697	13.9499998092651	0.200000047683716	-8.15000009536743	15.8999996185303	16.3499994277954	-24.2000007629395	-11.3499999046326	10.6999998092651	-20.7000007629395	-25.7000007629395	11.5	11.1000003814697	-6.09999990463257	10.1999998092651	9.09999990463257	-18.6000003814697	-11.1000003814697	14.8000001907349	17.25	12.1999998092651	-10.9500002861023	-10.8999996185303	-10.7000002861023	13.5	-21.2000007629395	-19.6000003814697	-11.1000003814697	-7.59999990463257	-17.6500005722046	13.1999998092651	8.05000019073486	0
60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.09999990463257	-25.7999992370605	-54.5	-54	9.69999980926514	-28.7000007629395	13.5	8.75	-17.1000003814697	11.8000001907349	-39.9000015258789	-14.8999996185303	-10.6000003814697	-17.6000003814697	12.5	-21.7000007629395	11	-15.1000003814697	18	-15.7000002861023	-21.7000007629395	8.10000038146973	11	-13.1000003814697	-25.7999992370605	-12.3499999046326	-30.8999996185303	-19.2000007629395	-10.1000003814697	8.19999980926514	17.5	13.6999998092651	26.6499996185303	14.6500000953674	13.9499998092651	-12.8999996185303	-12.6000003814697	-19.6000003814697	-22.5999994277954	-21.7000007629395	-14.6000003814697	9.80000019073486	-33.6000003814697	-29.7999992370605	-11.1000003814697	-14.6500000953674	-16.1000003814697	-8.5	-9.90000009536743	14.5	-14.6000003814697	-23.3000001907349	0
61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	-20.7000007629395	-42.9000015258789	9.19999980926514	19	9.60000038146973	-18.7000007629395	14.5	11	8.59999990463257	9	9	9.75	9.60000038146973	11.1999998092651	10.8999996185303	12	12	13.1500000953674	11.5	10.3999996185303	12.4499998092651	9.84999990463257	12.6500000953674	6.95000004768372	9.69999980926514	8.5	8.80000019073486	11.1999998092651	14.25	10.6999998092651	11.6999998092651	10.1000003814697	13	15.4499998092651	15	13	10.5	10.6999998092651	-8.30000019073486	11.5	-9.30000019073486	-9.09999990463257	8.44999980926514	-8.19999980926514	9.69999980926514	9	-5.84999990463257	-8.34999990463257	-11.5	10.6000003814697	0
62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.1000003814697	10.8000001907349	8.19999980926514	52.7000007629395	-21.7000007629395	-11.8000001907349	51.7000007629395	-26.3999996185303	55.2000007629395	33.5999984741211	-10.25	18	15	38.0999984741211	15.9499998092651	36.5999984741211	-11.3000001907349	30.6000003814697	31.6000003814697	7.14999985694885	30	27.1000003814697	34.5999984741211	10.5	36.0999984741211	32.0999984741211	-28.7000007629395	27.6000003814697	14.5	-30.7999992370605	-15.6000003814697	9.30000019073486	12.8999996185303	13.8000001907349	21.3999996185303	32.3499984741211	28.6000003814697	30.1000003814697	13.8499999046326	7.70000004768372	15.6999998092651	21.3999996185303	14.3000001907349	23.6000003814697	-14.8000001907349	-7.54999995231628	-14.1000003814697	9.54999971389771	6.29999995231628	-19.7000007629395	0
63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	28.1000003814697	-12.6999998092651	40.5999984741211	-23.7000007629395	-26.2999992370605	41.5999984741211	-22.2999992370605	49.8999996185303	32.0999984741211	23.1000003814697	36.5999984741211	11.1999998092651	35.0999984741211	9.94999980926514	37.5999984741211	10.8000001907349	30.6000003814697	24.3000001907349	7.69999980926514	18	17.7999992370605	31.6000003814697	9.94999980926514	43.6499996185303	26	-20.7000007629395	38.0999984741211	33.0999984741211	-17.7000007629395	-21.3499994277954	9.39999961853027	7.35000014305115	22.1000003814697	-12.6999998092651	16.8999996185303	-9.90000009536743	17.5	17	-15.3000001907349	27.8500003814697	36.0499992370605	8.80000019073486	24.6000003814697	20.4499998092651	17	-8.10000038146973	20.5	18.6499996185303	14	0
64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.3999996185303	8.19999980926514	-16.2999992370605	-24.7000007629395	-14.1999998092651	15.8000001907349	-12.3999996185303	-9.80000019073486	-11.6500000953674	-11.1999998092651	9.30000019073486	-10.8999996185303	13	-11.1000003814697	11.6000003814697	-12.8000001907349	-12.1999998092651	9.30000019073486	-17.4000005722046	-13.8999996185303	-15.6000003814697	-9.39999961853027	-13.1999998092651	-17.6000003814697	14	8.05000019073486	10.1000003814697	11.3999996185303	11.8000001907349	-9.44999980926514	-10.8000001907349	-13.9500002861023	-14.6999998092651	-20.5500001907349	-16.6000003814697	7.19999980926514	9.5	8.69999980926514	13.1000003814697	-10.3000001907349	12	-11.8999996185303	-7.15000009536743	12.3499999046326	13.2000002861023	7.79999995231628	7.90000009536743	8.19999980926514	0
65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.1000003814697	-21.7999992370605	26.2999992370605	42.7000007629395	-26.7000007629395	56.7000007629395	36.0999984741211	15.8999996185303	15.5	12.6999998092651	21.3999996185303	7.40000009536743	19	-11.3999996185303	21.1000003814697	23.8499994277954	8.80000019073486	17.5	38.0999984741211	29.1000003814697	22.6000003814697	24.1000003814697	24.6000003814697	-17.3499994277954	19	9	-21.7000007629395	-22.7000007629395	-11.1000003814697	-15.9000000953674	18.5	29.8500003814697	36.5999984741211	34.0999984741211	28.3999996185303	13.5	-11.1000003814697	25	19.6999998092651	11.4499998092651	18.5499992370605	21.1000003814697	13.6500000953674	18.5	22.6000003814697	-9.39999961853027	10.8999996185303	0
66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.10000038146973	41.5999984741211	-15.6999998092651	-18.2999992370605	-30.7999992370605	13.0500001907349	12.3999996185303	10.1999998092651	9.10000038146973	-16.7999992370605	11.1999998092651	-14.1000003814697	10.3999996185303	12	-5.90000009536743	8.10000038146973	-6.69999980926514	-10.3499999046326	-10.1999998092651	-8.10000038146973	-15.6999998092651	-16.6000003814697	11.6000003814697	-15.3999996185303	-16.7000007629395	11.5	10.6999998092651	-11.1000003814697	11.3999996185303	-7.19999980926514	-9.30000019073486	-14.3000001907349	-12.1999998092651	-6.90000009536743	6.90000009536743	10	-10.3999996185303	-11.9000000953674	9.89999961853027	-11.6000003814697	-14.8999996185303	-14.7000002861023	7.80000019073486	18.5	13.5	8.80000019073486	0
67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-14.3000001907349	-25.7000007629395	-48	-38.1000003814697	-22.7000007629395	22.8999996185303	14.1500000953674	11.8499999046326	-13.5	-10.8999996185303	20.4499998092651	9.60000038146973	20	17.3999996185303	12.5999999046326	18.5	23.8500003814697	33.0999984741211	10	25.6000003814697	19.5	7.09999990463257	-10.5	9.5	-14.75	9.79999971389771	-14.25	10.5	-10.1999998092651	16.2000007629395	16.5	22.6000003814697	31.1000003814697	10.6999998092651	11.1499996185303	15.6999998092651	13.3999996185303	-15.6000003814697	0	8.19999980926514	-10.3499999046326	-9.80000019073486	15.1999998092651	-11.8500003814697	-18.3499994277954	0
68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.6000003814697	-26.2000007629395	34.5999984741211	21.3999996185303	32	34.5	17	10.0999999046326	-7	25.7999992370605	-13.6999998092651	20.1499996185303	33.0999984741211	14.3999996185303	25.6000003814697	37.5999984741211	42.0999984741211	16.7000007629395	33.5999984741211	39.75	-17.6000003814697	22.5500001907349	16	-24.2000007629395	-18.5	-12.6000003814697	-8.05000019073486	15.6999998092651	32	34.0999984741211	31.7999992370605	31.6000003814697	24.1000003814697	10.4000000953674	13.7999997138977	5.95000004768372	-12.4000000953674	15	22.3999996185303	13.5	6.5	12.5999999046326	9	-14.1499996185303	0
69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	-40.9000015258789	-40.9000015258789	-19.6000003814697	-18.2000007629395	11.3999996185303	-18.1000003814697	13.8999996185303	-17.7000007629395	15.3999996185303	-19.2000007629395	-20.7000007629395	9.10000038146973	-17.6000003814697	-12.6999998092651	-13.6000003814697	-16.2000007629395	-26.8999996185303	-18.8499994277954	14.5	-11.1999998092651	-12.1999998092651	13.6999998092651	12.5	9.89999961853027	11.8999996185303	9.44999980926514	-8.30000019073486	-18.6000003814697	-18.3999996185303	-11.3999996185303	-10.1999998092651	6.19999980926514	-18.7999992370605	-15.3000001907349	12.3000001907349	13.6999998092651	14.8999996185303	10.1999998092651	-11.3000001907349	-16.75	-9.10000038146973	9.5	0
70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.6000003814697	18.7999992370605	-12.9499998092651	14.5	19.5	26	17.5	31.6000003814697	-15.8000001907349	19.5	26.5	13	37.3499984741211	21.4499998092651	29.8000001907349	6.19999980926514	38.5	37.5999984741211	-23.0500001907349	16.4499998092651	21	-26.7000007629395	-27.2999992370605	15	12.8999996185303	25.25	22.1000003814697	23	24.1000003814697	29.6000003814697	17	17.6000003814697	21.25	14.5	-13.1000003814697	29.6000003814697	16.1999998092651	12.1999998092651	-13.8000001907349	18.5499992370605	-10	9.60000038146973	0
71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.5	22.1000003814697	8.89999961853027	-8.39999961853027	23.25	10.8000001907349	23.5	-10.1000003814697	12	13.3999996185303	-8.30000019073486	20	14.4499998092651	11.9499998092651	11.8999996185303	23.1000003814697	16	-9.80000019073486	12	13.7999997138977	9.75	-7.80000019073486	8.40000009536743	-9.89999961853027	18.5	9.60000038146973	16	16.5	11.0500001907349	10.6999998092651	10.8000001907349	9.44999980926514	9.30000019073486	11.3000001907349	26.5500001907349	7.90000009536743	-16.6000003814697	-12.1000003814697	11.1999998092651	9	-9.89999961853027	5.80000019073486
72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.10000038146973	-19.7000007629395	-11.3999996185303	33.5999984741211	-10.5999999046326	22.5	15.3999996185303	18.75	15.1999998092651	-9.55000019073486	-17.1000003814697	-9.5	24.5	14.3499999046326	23.5	11	-9.5	14.8499999046326	-8.60000038146973	-18.3000001907349	-9.65000009536743	12.8999996185303	9.84999990463257	23.1000003814697	10.8000001907349	28.8500003814697	19.75	-17.8499994277954	12.5	-12.6000003814697	11	11.1999998092651	9.29999971389771	19	17.5	-22.8999996185303	19	10.4499998092651	-9.60000038146973	9.55000019073486	25.75
