V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76
28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.6000003814697	28.6000003814697	-13.3000001907349	9.39999961853027	-22.4500007629395	7.90000009536743	21	-14.6999998092651	-12.6500000953674	0	30.0500001907349	30.1000003814697	14	19	-24.7000007629395	17.3999996185303	25.5	-35.7999992370605	-48.9000015258789	-12.6999998092651	22.5	32.5	18.5	-35.7999992370605	-30.2999992370605	-31.7999992370605	-16.3999996185303	30.5	29.8000001907349	0	34.5999984741211	11.6999998092651	35.0999984741211	29.3500003814697	14.8000001907349	6.90000009536743	15.8999996185303	-16.75	-35.7999992370605	-46.4000015258789	-17.9500007629395	-10.3000001907349	14.5	0	-18.3500003814697	-22.5	10	61.2999992370605	90.4000015258789
29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.5	-17.6000003814697	14.8999996185303	-22.0500001907349	9.69999980926514	-8.60000038146973	-14.5	13.4499998092651	-10.1499998569489	24.1000003814697	-8.44999980926514	20	7.59999990463257	-29.7999992370605	14	14	-25.7999992370605	-29.7999992370605	15.8000001907349	9.30000019073486	20.3999996185303	14.8000001907349	-36.3500003814697	-28.7000007629395	-30.7999992370605	-27.5499992370605	18.25	16	14.25	23.6000003814697	11.3000001907349	25.8500003814697	18	27.1000003814697	7	-8.75	-13.8000001907349	12.8999996185303	-14.2000002861023	10.6999998092651	22.1000003814697	24.6000003814697	15.5	-15.1000003814697	-25.2999992370605	-26.2000007629395	30.6000003814697	83.4000015258789
30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.3999996185303	20.5	8.00000023841858	22.5	15.5	10.25	-6.09999990463257	12.4000000953674	17.9499998092651	18	11.3499999046326	12.8999996185303	-18.7000007629395	10	-6.44999980926514	-29.2999992370605	-26.2000007629395	-20.3999996185303	10.5	20	15.3999996185303	-12.6000003814697	-12.6500000953674	-22.7000007629395	-16.1500000953674	16	-9.5	11.6999998092651	18	11.5	-16.7999992370605	10.6000003814697	30.5	12.5499997138977	10.8999996185303	23	39.5999984741211	39.5999984741211	21.2999992370605	19.8999996185303	19	13.5	-8.64999961853027	-24.25	-58.75	-40.1500015258789	73.5500030517578
31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.8999996185303	-16.2000007629395	16.5	21.9499998092651	10	16.7000007629395	12.75	15.6999998092651	17.5	11.8999996185303	-7	-14.3000001907349	10	-8.89999961853027	7.30000019073486	13	9.69999980926514	9	10	11.5500001907349	-15.1000003814697	11	9.80000019073486	9.5	8.19999980926514	10.3999996185303	10.25	8.55000019073486	10.6999998092651	12.9499998092651	-10.1999998092651	16	6.29999995231628	-16.6000003814697	-20.2000007629395	15.25	34.5999984741211	30.5	19.5	10	-0.600000143051147	-10.9000000953674	-6	-22.7000007629395	-36.4000015258789	41.5999984741211
32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.1999998092651	7.09999990463257	-11.8000001907349	-20.2000007629395	10.5	-8.39999961853027	11.5	10.1999998092651	-19.7999992370605	-24.7000007629395	47.2000007629395	-21.2000007629395	-16.7000007629395	30.1000003814697	26	12	-18.6000003814697	10.8000001907349	-19.7000007629395	24.6000003814697	-10.1999998092651	17.7999992370605	19.6499996185303	-7.90000009536743	-17.7000007629395	-23.2999992370605	-23.7999992370605	10.1999998092651	-34.0499992370605	13.3000001907349	-21.7000007629395	-14.7999997138977	13	9.69999980926514	18.7999992370605	11.5	22.5	-20.9500007629395	-24.7000007629395	10.1000003814697	10.5	14.5	27.8000001907349	-31.2999992370605	8.69999980926514
33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5	36.0999984741211	-11.6000003814697	9.60000038146973	15.8999996185303	13	31.6000003814697	12.6999998092651	-10.25	20.5	5.45000004768372	-20.7999992370605	11.5	15.5999999046326	9.80000019073486	9.19999980926514	13.8999996185303	11.8999996185303	-14.1000003814697	11.5	21	13.4499998092651	9.89999961853027	13.6500000953674	-8.5	-9.60000038146973	-6.30000019073486	-11.1000003814697	9.19999980926514	9.60000038146973	20	-7.69999980926514	12	8.10000038146973	-12.1500000953674	8.69999980926514	-12.1000003814697	-8.69999980926514	15	17.8999996185303	-15.8999996185303	21.1000003814697	32.5999984741211	60.7000007629395
34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	-16.6000003814697	-14.75	21.7999992370605	23.0499992370605	41.0999984741211	-11.7000002861023	-7.95000004768372	10.25	12.3999996185303	-20.7000007629395	-8.39999961853027	-28.3999996185303	-10.6999998092651	-21.7000007629395	-9.60000038146973	12.3499999046326	-14.6500000953674	-16.2000007629395	-10.5	-29.8999996185303	-20	17.7999992370605	19.3000001907349	15.1999998092651	10.8999996185303	10.6499996185303	12.3999996185303	-15.8000001907349	-11.8999996185303	-16.3999996185303	10.1999998092651	-11	-18.7999992370605	-13.6999998092651	13.5	-12.1000003814697	28.1000003814697	30.6000003814697	-11.5	-20.7000007629395	-14.5500001907349	39.0999984741211
35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.1000003814697	37.0999984741211	10.5499997138977	11.8000001907349	17.1499996185303	-14.6000003814697	-19.6000003814697	-9.79999971389771	6.40000009536743	-28.8999996185303	-14.5	-29.6499996185303	-15.7000002861023	-22.5	-7.20000004768372	13.8999996185303	-14.8999996185303	-15.6000003814697	-23.2000007629395	-35.2999992370605	-25.7000007629395	12	21.25	13.6999998092651	10	12.8999996185303	12.5	-12.9500002861023	-14.3000001907349	11.1999998092651	12.1999998092651	-13.1999998092651	-21.2000007629395	-10.6000003814697	16.7000007629395	10	25.8000001907349	26.5	21	-24.2000007629395	18	37.5999984741211
36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.30000019073486	12.8000001907349	21.6000003814697	9	-10.6999998092651	-18.2999992370605	16.7999992370605	20.5	-10.6500000953674	15.8999996185303	19.1999998092651	10.3999996185303	-18.2999992370605	11.75	9.80000019073486	11.75	18.2999992370605	-8.30000019073486	-12.6000003814697	-16.7999992370605	-15.3000001907349	-19.5	-15.6000003814697	10.1999998092651	-17.1999998092651	10.6000003814697	12	-19.3999996185303	-30.8499994277954	11.5	11.8000001907349	-5.59999990463257	10.2999997138977	-11.3000001907349	-15.1999998092651	-9.34999990463257	9.5	14.3999996185303	-24.7000007629395	-12	42.5999984741211
37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.5	21.1000003814697	-32.7999992370605	-38.8500003814697	-41.9000015258789	-25.2999992370605	0.150000095367432	9.69999980926514	11.1500000953674	24.6000003814697	84.4000015258789	-14.6999998092651	-19.7000007629395	-15.6999998092651	7.69999980926514	24	34.5999994277954	20.5	-13.8999996185303	-9.70000028610229	-14.1999998092651	-16.2999992370605	-10.6000003814697	-26.2000007629395	8.39999985694885	13.6999998092651	-15.8999996185303	-33.7999992370605	-17.3999996185303	4.64999961853027	12.3999996185303	-18.7000007629395	-21.7000007629395	-21.0500001907349	0	0	19.5	0.149999618530273	25	0
38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.3999996185303	-17.6000003814697	-36.7999992370605	-31.7999992370605	-41.4000015258789	22.3999996185303	14	8.54999971389771	-9	25.1000003814697	7.40000009536743	-14.6999998092651	10.3000001907349	-19.6000003814697	14.1999998092651	15.2999997138977	7	-13.1000003814697	22.5	29.25	25.6000003814697	-12.3999996185303	23.6000003814697	9.34999990463257	16	11.1999998092651	-14.1999998092651	-30.7999992370605	-22.7000007629395	-13.3000001907349	-40.4000015258789	-18.6000003814697	-10.3999996185303	6.30000019073486	-18.8499994277954	11.6999998092651	24.1000003814697	45.2000007629395	53.2000007629395
39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.6999998092651	-6.59999990463257	-14.6999998092651	-44.9000015258789	30.6000003814697	28.6000003814697	-26.3999996185303	-19	-13.6000003814697	-11.0999999046326	-19.3499994277954	14.8999996185303	-20.8999996185303	-9.10000038146973	-0.649999856948853	6.80000019073486	15.1999998092651	17	27.6000003814697	30.3500003814697	-12.6000003814697	24.1000003814697	10.1500000953674	20.6499996185303	14.5999999046326	-9.60000038146973	-27.3999996185303	-21.2999992370605	-21.2000007629395	-34.2999992370605	-18.2000007629395	13.3999996185303	-10.8500003814697	-7.30000019073486	9.15000009536743	24.1000003814697	40.5999984741211	45.2000007629395
40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.8999996185303	-15.8999996185303	-46.9000015258789	15.3000001907349	-12.8999996185303	-12.8000001907349	-11.9000000953674	10.8999996185303	8.44999980926514	-20.3999996185303	6.30000019073486	-12.3000001907349	11.5	-17.1500005722046	-11.8000001907349	-9.69999980926514	-10.1500000953674	11.1000003814697	0.350000143051147	8.80000019073486	20.5	-10.3999996185303	11.3999996185303	13.6999998092651	-8.80000019073486	-8.40000009536743	-10.3999996185303	12.8499999046326	-18.2999992370605	-9.39999961853027	16.3999996185303	-12.6000003814697	-8.60000038146973	-8.39999961853027	15.3999996185303	11.8999996185303	13.8999996185303
41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.7999992370605	-22.7000007629395	24.5	30.6000003814697	15	18.75	28.1000003814697	14	-18.2000007629395	8.80000019073486	-13.6500000953674	8.10000038146973	-7.80000019073486	-11.6999998092651	18.2999992370605	13.5	27.9499998092651	22.0500001907349	-7.19999980926514	29.5	7.45000004768372	-9.55000019073486	12.6999998092651	-12.1500000953674	-9.39999961853027	19.5	21.0500001907349	-14.3000001907349	14.8999996185303	23.6000003814697	22.1000003814697	23.5500001907349	-9.60000038146973	8.19999980926514	-19.7000007629395	-25.2000007629395
42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2999992370605	-44.9000015258789	-12.8999996185303	42.7000007629395	43.4500007629395	37.0999984741211	-8.80000019073486	-14.1000003814697	-11	30.1000003814697	8.25	25.0500001907349	17.5	-26.2999992370605	-18.1000003814697	-18.3999996185303	-17.1000003814697	12.5	-28.7000007629395	9.30000019073486	-15.6000003814697	-11.6999998092651	16.5	36.3499984741211	38.5999984741211	31.0500001907349	19.5	-22.25	-21.5	-15.8000001907349	15	15.8999996185303	-25.2000007629395	-21.7000007629395	14.5
43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.1999998092651	-29.2000007629395	-32.7999992370605	-23.7000007629395	19.5	11.5	-20.7000007629395	9.69999980926514	-14.8999996185303	10.6000003814697	-7.69999980926514	-14.6999998092651	13	12.25	21.1000003814697	21.0500001907349	7.30000019073486	21	-6.80000019073486	8.89999961853027	9.5	-11.6000003814697	-8.89999961853027	-20.2000007629395	-16.7000007629395	-16.2000007629395	9.19999980926514	11.5	12.7999997138977	8.84999990463257	9.10000038146973	18	18	9.44999980926514
44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	9.80000019073486	-44.4000015258789	12.5	9.89999961853027	-26.7000007629395	10.3999996185303	-19.7000007629395	20.8999996185303	-8.39999961853027	-14.3500003814697	31.1000003814697	11.3000001907349	18.8500003814697	20	-11.6000003814697	15.8000001907349	11.3999996185303	7.40000009536743	-17.3999996185303	-21.3999996185303	-13.6999998092651	17	-15.1000003814697	-7.40000009536743	20.25	16	-23.2000007629395	11.6999998092651	10.3000001907349	26.8500003814697	-11.6999998092651	-48.5
45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.19999980926514	14	31.6000003814697	15.8999996185303	13.8000001907349	38.0999984741211	39.5999984741211	13.6999998092651	-18.6000003814697	-31.7999992370605	-29.3999996185303	-19.6500005722046	-18.8999996185303	-21.7000007629395	15.5	-32.7999992370605	9.39999961853027	-19.2000007629395	-13.6000003814697	14	26.1000003814697	41.7000007629395	46.4500007629395	41.7000007629395	23.5	-13.1000003814697	-16.5500001907349	-19.1000003814697	9.5	-45.1500015258789	-47.9000015258789	-55
46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.19999980926514	14	-16.3500003814697	-26.2000007629395	32.5999984741211	75.0500030517578	-9.69999980926514	-21.7000007629395	-42.4000015258789	-35.9000015258789	-26.2000007629395	-25.5	-18.7000007629395	11	-29.3999996185303	32	-15.9000005722046	-0.299999713897705	-25.2999992370605	35.0999984741211	22.3999996185303	-6.30000019073486	13.8000001907349	13.5999999046326	-14.2000002861023	0	-13.1499996185303	22.8999996185303	0	-28.5	-21.2999992370605
47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.8999996185303	-14.3000001907349	-42.9000015258789	8.30000019073486	56.2000007629395	8.5	-15.6000003814697	-30.7999992370605	-25.2000007629395	-27.7000007629395	-15.1999998092651	-11.8999996185303	9.89999961853027	7.15000009536743	-8.94999980926514	9	10.5	-12.6500000953674	31.75	-15.8999996185303	-21.7000007629395	-16.2999992370605	15.3000001907349	-10.3999996185303	17	-8.69999980926514	16.5	16.5	36.0999984741211	30.8500003814697
48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.2000007629395	7.69999980926514	-7.5	9.39999961853027	18.5	14.9000000953674	9.59999990463257	18	26.6000003814697	30.5500001907349	19.5	-7.80000019073486	35.0999984741211	10.5	-11.1000003814697	-20.8999996185303	-26.7999992370605	-11	-25.7000007629395	-30.7999992370605	9.5	13.5	17.7999992370605	14.5	21	-13.1999998092651	26.6499996185303	19.5	15.5
49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.3999996185303	-22.7000007629395	-23.7000007629395	22	36.5999984741211	27.5500001907349	13.1999998092651	16.8499994277954	13.3999996185303	13.5500001907349	-8.89999961853027	13.0499997138977	7.5	17.6999998092651	8.75	-23.2000007629395	13.6000003814697	-7.69999980926514	7.09999990463257	20.3999996185303	17.6999998092651	-11.1000003814697	-11.5500001907349	-11.8999996185303	7.69999980926514	-11.1000003814697	5.95000004768372	10.8999996185303
50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	-46.9000015258789	28.6000003814697	33.0999984741211	22.1000003814697	33.5999984741211	29.1000003814697	31.6000003814697	32.0999984741211	15.5	25.1000003814697	13	25.1000003814697	17	-44.9000015258789	-30.7999992370605	-28.7999992370605	27	33	28	12.5	19.5	18.7999992370605	6.80000019073486	-19.5500001907349	-14.8000001907349	-30.7999992370605
51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.19999980926514	15.8999996185303	-32.7999992370605	8.10000038146973	-23.8499994277954	-14.8000001907349	-33.7999992370605	-34.7999992370605	16.5	-47.4000015258789	10.3999996185303	-28.7000007629395	-10.1999998092651	26.6000003814697	12	20.3999996185303	-11.6000003814697	-22.4499998092651	-38.7999992370605	-18.1000003814697	16.7999992370605	14	8.30000019073486	10.3000001907349	16.7999992370605	32.0999984741211
52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.5	-23.7000007629395	29.6000003814697	62.7999992370605	59.7000007629395	18	32.0999984741211	15.3000001907349	-8.65000009536743	11	17	23.5	-6.89999985694885	12.75	-22.0500001907349	11.3499999046326	18	-7.80000019073486	-16.8500003814697	19.5	20.25	8.39999961853027	8.89999961853027	24.1000003814697	40.5999984741211
53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.8999996185303	22.6000003814697	38.5999984741211	27	-26.5	-21.7000007629395	-8.10000038146973	11.5	15.1999998092651	11	15.1500000953674	-15.6000003814697	8.79999971389771	-11.8000001907349	17.0500001907349	27.8000001907349	9	-19.6500005722046	-11.6000003814697	-21.7000007629395	-15.5	-23.4500007629395	-15.1999998092651	24.7999992370605
54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.5	9.10000038146973	-11.8000001907349	-48.25	-35.4000015258789	-22.3499994277954	-14.8500003814697	9.44999980926514	-12.1999998092651	24.75	9.5	21.7000007629395	12	18.4499998092651	26.0500001907349	-12.3999996185303	-25.7000007629395	-22.2000007629395	-22.7000007629395	-16.1000003814697	-17.75	-23.6000003814697	25.8500003814697
55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1999998092651	-10.8000001907349	-35.7999992370605	-26.0500001907349	-39.9000015258789	35.5999984741211	17	-7.40000009536743	22	-31.7999992370605	-9.80000019073486	-22.2000007629395	10	23.1000003814697	23.3000001907349	13	-9.5	9.15000009536743	-8.30000019073486	12.6999998092651	10.1000003814697	25
56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-5.09999990463257	-11.1999998092651	31.6000003814697	-23.2999992370605	29.6000003814697	17.7999992370605	-6.30000019073486	15.3999996185303	-33.7999992370605	-24.25	-28.7999992370605	-20.7000007629395	12.5	32.5999984741211	19.7999992370605	15	21.1000003814697	7.75	12.5	13.5	26.1000003814697
57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	40.0999984741211	-23.7000007629395	43.1499996185303	18.8999996185303	-13.6000003814697	10	-23.7000007629395	-20.7000007629395	-37.2999992370605	-20.9500007629395	12.1999998092651	27.6000003814697	27.8999996185303	21	13.8000001907349	-8.89999961853027	21.4499998092651	21.5	19.5
58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.6999998092651	-21.3999996185303	37.8499984741211	12.4000000953674	10	-13.6000003814697	-33.2999992370605	-14.7999997138977	-32.7999992370605	-17.6000003814697	-12.8499999046326	28.5500001907349	22.6000003814697	-17.2000007629395	9.44999980926514	11.1000003814697	23	16	16.4499998092651
59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5	-14.1999998092651	-13.1999998092651	12.3999996185303	-8.60000038146973	12	17.5	12.5	9.5	-8.80000019073486	13.1999998092651	8.5	-10.3000001907349	7.69999980926514	7.69999980926514	10.0999999046326	-10.8999996185303	-13.6000003814697
60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27	16.7999992370605	15.6500000953674	-16.9500007629395	-52.5	-19.7000007629395	-35.7999992370605	-20.7000007629395	-13.1999998092651	38.5999984741211	38.5999984741211	24.5	17.9499998092651	-11.6000003814697	18.5	25.1000003814697	9.89999961853027
61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.8999996185303	-8.39999961853027	-17.6000003814697	-16.1000003814697	20.2999992370605	7.80000019073486	-17.3999996185303	10.1000003814697	20.9499998092651	11.5	8.60000038146973	9.89999961853027	10.1999998092651	12	-10.8999996185303	-20.25
62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	10.1999998092651	-23.7000007629395	-13.6999998092651	-26.7000007629395	-10.1999998092651	13	21.3999996185303	17.5	16.5	-9.10000038146973	12	-11.1000003814697	7.19999980926514	-22.7000007629395
63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.3999996185303	-31.7999992370605	20.5	6.69999980926514	13.5	8	-10.1000003814697	-10.8999996185303	-24.3000001907349	-24.7000007629395	8	13	8.65000009536743	12.3999996185303
64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.5	9.80000019073486	47.7000007629395	-34.7999992370605	-47.9000015258789	-61.0999984741211	-44.9000015258789	-28.7000007629395	-30.7999992370605	-21.8000001907349	-17.3500003814697	-13.9500002861023	-7.5
65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-13.8999996185303	39.0999984741211	13.3999996185303	-21.2000007629395	-31.3999996185303	17.7999992370605	46.6499996185303	39.5999984741211	-10.6000003814697	-22.7000007629395	15.3999996185303	29.6000003814697
