chr	start	end	log2FC	p-value
chr3	183705001	184125000	-8.21497411728701	0.634066194771737
chr3	184125001	184375000	2.4103181808368	0.00318281884296701
chr3	184375001	185930000	0.342018934107907	0.248619755717115
chr3	185930001	186215000	2.03846462376579	0.0105238210997382
chr3	186215001	187730000	0.342571811118257	0.24497964761523
chr3	187730001	187915000	1.70819276610222	0.0655326496502791
chr3	187915001	188010000	3.00068210758995	3.64894144151418e-05
chr3	188010001	188180000	0.5162445265055	0.140025670798567
chr3	188180001	194295000	-1.3782982866571	0.785750162266966
chr3	194295001	194695000	2.12799217163737	0.00818058157964385
chr3	194695001	197035000	1.4787793324405	0.036997521362325
chr3	197035001	197965000	0.767370590230669	0.14969442388122
chr3	197965001	198295559	-1.22486177063122	0.369330588463019
chr4	1	660000	-0.51664466947757	0.395725045987917
chr4	660001	3465000	1.55861644153785	0.0252176456696613
chr4	3465001	6640000	-0.0121283629475064	0.373821292689266
chr4	6640001	7070000	2.30961291379039	0.00717459405901766
chr4	7070001	8190000	0.328795718550139	0.242049823120877
chr4	8190001	8480000	2.81664968728827	0.000912415878042028
chr4	8480001	9960000	-0.665719308841153	0.495331323434333
chr4	9960001	10210000	2.75823267797324	0.00673894604234215
chr4	10210001	10250000	-5.78053421592424	0.173974733026027
chr4	10250001	15650000	-1.49856573355384	0.797410667457398
chr4	15650001	15935000	2.1003781043281	0.0141703489262789
chr4	15935001	18025000	-0.297549488919334	0.428003915801585
chr4	18025001	24470000	-2.57310783272894	0.918377481917753
chr4	24470001	26745000	0.160370466146277	0.308160708403576
chr4	26745001	26995000	1.82270127903686	0.041012408518876
chr4	26995001	36180000	-4.62901420967127	0.962679242635339
chr4	36180001	36430000	1.69657524943687	0.044379824218129
chr4	36430001	37675000	-3.00609533667584	0.753600037440147
chr4	37675001	40330000	0.514592817344173	0.199819812213747
chr4	40330001	42660000	0.104730765124899	0.320620271953943
chr4	42660001	42750000	-5.97022559328512	0.275017512904074
chr4	42750001	48105000	-3.29214200206216	0.920139813901567
chr4	48105001	48355000	1.89857668446172	0.0160518861962209
chr4	48355001	49085000	-0.1922696917998	0.326890809063614
chr4	49085001	49335000	-0.811005897767594	0.3043268041894
chr4	49335001	49715000	-0.343691424626828	0.319077799630488
chr4	49715001	51815000	-10.2716996312455	0.890964627220219
chr4	51815001	56905000	0.171946046317663	0.320953706578994
chr4	56905001	57165000	1.28587474949731	0.0780845067481781
chr4	57165001	58830000	-3.36677280747541	0.798598793781978
chr4	58830001	59085000	-7.39745013958108	0.480963972303908
chr4	59085001	66555000	-5.39122850221927	0.958774381209202
chr4	66555001	67190000	-8.75195720439168	0.704042025317884
chr4	67190001	67450000	-7.34326000951501	0.494953777091852
chr4	67450001	67705000	0.661712973953573	0.140466975163629
chr4	67705001	67750000	-5.88215492759631	0.201024285924372
chr4	67750001	68495000	-0.722602505119432	0.426309913360489
chr4	68495001	68745000	-7.38793177373804	0.487964414383964
chr4	68745001	70685000	-3.49055505468637	0.828861526784296
chr4	70685001	71010000	2.05558337618532	0.0130209597707386
chr4	71010001	75670000	-1.42387168731704	0.779196148824461
chr4	75670001	76510000	0.729000525135355	0.155824196460214
chr4	76510001	77160000	0.871702108789644	0.126352824192404
chr4	77160001	82250000	-0.426604868427674	0.530367521563729
chr4	82250001	83540000	1.26389600911378	0.0755903048308837
chr4	83540001	86890000	-4.22088416061542	0.918919622557558
chr4	86890001	87140000	2.00892800536846	0.016718763749433
chr4	87140001	88005000	-0.483751921644843	0.396855591785343
chr4	88005001	88595000	0.783982085927182	0.139411966868
chr4	88595001	94205000	-2.64628256001188	0.911153708707964
chr4	94205001	94455000	-0.938546669113898	0.318183787431353
chr4	94455001	98870000	-3.57349072829951	0.923155100031008
chr4	98870001	102340000	-0.214669228973397	0.435628514219887
chr4	102340001	102875000	1.12011350909439	0.108512325193722
chr4	102875001	107930000	-1.67266262788553	0.821187908180128
chr4	107930001	108180000	1.75926233191217	0.0266717916527671
chr4	108180001	110250000	-0.281885321744064	0.421757060824647
chr4	110250001	112105000	-10.1033923022662	0.881030532102384
chr4	112105001	112380000	2.10682730532138	0.0170114474354844
chr4	112380001	113525000	-1.79394699809318	0.645963668790137
chr4	113525001	113775000	2.04712805774555	0.0255164742033259
chr4	113775001	118680000	-2.22545123722568	0.875219789239858
chr4	118680001	127875000	-1.09926242345177	0.79115673302483
chr4	127875001	128880000	0.589191557446197	0.181240662981385
chr4	128880001	132210000	-3.22668674116538	0.886179175145495
chr4	132210001	132460000	-0.732418743118479	0.295526362764032
chr4	132460001	139010000	-1.66858658558733	0.840120747159211
chr4	139010001	140255000	1.51278372451452	0.0396002143819545
chr4	140255001	140375000	0.243638388585886	0.163774321918423
chr4	140375001	143180000	-3.07211074453821	0.862429703971076
chr4	143180001	143335000	1.18333196456946	0.113835024715688
chr4	143335001	143520000	2.3304094214097	0.00777626655021735
chr4	143520001	143585000	-5.16230737949486	0.21827229937837
chr4	143585001	145940000	0.161127970227453	0.305209150737413
chr4	145940001	151985000	-1.2686355435502	0.765957790320981
chr4	151985001	152235000	1.86267892938836	0.0300390632778
chr4	152235001	153335000	0.350802993864778	0.242836982416317
chr4	153335001	153585000	2.87528098963469	0.00186645552022346
chr4	153585001	158665000	-1.13218461737653	0.740259998449525
chr4	158665001	159110000	0.735066409042127	0.149387379826652
chr4	159110001	163160000	-4.5161928127105	0.927577892968191
chr4	163160001	163560000	0.0516564056683049	0.245415286343942
chr4	163560001	165105000	-1.60558228721531	0.672900523477871
chr4	165105001	165330000	1.31591913591375	0.0742187665277774
chr4	165330001	165355000	-5.38528449724628	0.1200122853081
chr4	165355001	168475000	-4.14568650161433	0.901530904161041
chr4	168475001	169005000	-1.58778599036629	0.498208436785405
chr4	169005001	169295000	0.940365138244826	0.11405672619758
chr4	169295001	173165000	-1.00403818888651	0.66560376876185
chr4	173165001	173415000	2.08785543117157	0.0169933865249301
chr4	173415001	177465000	-2.2184726480775	0.859088689512558
chr4	177465001	182140000	-4.75464370992086	0.940619637626249
chr4	182140001	182800000	-2.06368824439609	0.558160972949841
chr4	182800001	183510000	1.15600981838649	0.0924790376614533
chr4	183510001	184325000	-0.857708297613858	0.451630020110264
chr4	184325001	184575000	2.97184948816197	0.00229356292925831
chr4	184575001	186700000	0.100149678766504	0.318698614121024
chr4	186700001	186950000	1.93552643585783	0.0198890851283116
chr4	186950001	190214555	-1.65790344647958	0.765657698934035
chr5	1	1805000	1.26753958343141	0.058825569858677
chr5	1805001	2765000	-0.554573096918059	0.417794901058504
chr5	2765001	3590000	-2.44455537692986	0.637288026743694
chr5	3590001	4045000	0.0221087202817521	0.262946445753474
chr5	4045001	6595000	-1.55417269560475	0.728802972460313
chr5	6595001	6845000	1.54393856689324	0.043739814740173
chr5	6845001	10245000	-1.33192434659415	0.71453333159268
chr5	10245001	10350000	1.11833602766614	0.0723967073139643
chr5	10350001	10765000	1.76113527858807	0.0249594930950938
chr5	10765001	14140000	-4.18931574041468	0.916311302602178
chr5	14140001	14875000	1.84525043827397	0.0245120745358129
chr5	14875001	16435000	-2.2355747827462	0.734529571945751
chr5	16435001	16685000	1.34945229407957	0.0866972952138281
chr5	16685001	17525000	-0.847650058054372	0.464603354908753
chr5	17525001	20695000	-3.21711878981843	0.880492171419213
chr5	20695001	20945000	-7.41976324100496	0.465954688770731
chr5	20945001	21250000	-8.04676781823682	0.537027865389663
chr5	21250001	21500000	-0.877567106644383	0.338036713490774
chr5	21500001	25255000	-3.37912136158485	0.908329655277406
chr5	25255001	28345000	-3.17041228391238	0.87244149453736
chr5	28345001	28595000	0.246571122943361	0.180484363773395
chr5	28595001	32165000	-2.3260120019346	0.844662786127189
chr5	32165001	32450000	0.903548009713458	0.108536501499262
chr5	32450001	35845000	0.0319499586372939	0.359965343592219
chr5	35845001	36095000	2.70062542825681	0.000965179614807021
chr5	36095001	36430000	1.37736649451004	0.062218265967696
chr5	36430001	40590000	-0.631858694397047	0.572917059800726
chr5	40590001	40840000	2.09017275855591	0.0325923822708528
chr5	40840001	42945000	-1.03200669833572	0.606823158616618
chr5	42945001	43195000	2.50641468805213	0.00500242727248668
chr5	43195001	43610000	1.25679737729957	0.0777028773262216
chr5	43610001	46435000	-4.01356672148373	0.876492046079427
chr5	46435001	49595000	-10.7788186942062	0.904992994904409
chr5	49595001	49845000	0.530305268370452	0.148644494660441
chr5	49845001	50145000	-7.45647834847723	0.535981759373148
chr5	50145001	50400000	-7.41644440591511	0.498047519169391
chr5	50400001	50670000	1.47939939787097	0.0631848814387165
chr5	50670001	54295000	-2.36802880909493	0.837397112609842
chr5	54295001	56315000	0.0828662025130617	0.318503704047082
chr5	56315001	56665000	0.976365082496008	0.103495541406919
chr5	56665001	56955000	2.3238562232352	0.0107135711748595
chr5	56955001	60515000	-1.81033217399285	0.794111926431091
chr5	60515001	68190000	-0.0516876543178677	0.417344978685312
chr5	68190001	68440000	1.26997463905122	0.0813520859631046
chr5	68440001	69090000	-8.8453264024701	0.669994281943863
chr5	69090001	69375000	1.00197956245728	0.105548329044011
chr5	69375001	69515000	-6.4707058712903	0.381988984125948
chr5	69515001	70195000	-8.87296327242831	0.724976227468113
chr5	70195001	70255000	-5.14163146750178	0.219570690239941
chr5	70255001	71450000	-9.51898109085872	0.829970015041878
chr5	71450001	80035000	-0.445003423375581	0.574425724393009
chr5	80035001	80275000	2.30422885766243	0.0289795371626979
chr5	80275001	83080000	-0.0159273501079883	0.360201994619096
chr5	83080001	87255000	-3.57639342984049	0.916910380666366
chr5	87255001	88650000	-1.43175466972586	0.610928505482944
chr5	88650001	88900000	2.14400680311369	0.0136147375774037
chr5	88900001	91265000	-1.2587010186699	0.649999447342837
chr5	91265001	91515000	1.14311397592021	0.0722122113006111
chr5	91515001	95615000	-2.57579446540076	0.89576257374571
chr5	95615001	95885000	2.28730631010203	0.0151373344990223
chr5	95885001	96660000	-2.35196035494388	0.662534818891086
chr5	96660001	96805000	-0.11867231756981	0.19059348253414
chr5	96805001	96965000	2.12789767378437	0.00972173433086287
chr5	96965001	97195000	0.0761855031334191	0.203709589497476
chr5	97195001	98740000	-3.16478745946652	0.802895226133266
chr5	98740001	99040000	1.30930545361936	0.0785570117932184
chr5	99040001	103110000	-1.19489479709419	0.723895530115567
chr5	103110001	103400000	1.42421606427214	0.0453677400762983
chr5	103400001	107260000	-4.41337480116736	0.922375109480643
chr5	107260001	112680000	-0.703908362035483	0.627022261263106
chr5	112680001	113070000	1.97249697763171	0.0132906918624225
chr5	113070001	119230000	-0.914672146107905	0.703359072932338
chr5	119230001	119480000	2.4599593094424	0.00621450718997651
chr5	119480001	124645000	-1.68605173229511	0.827423638262295
chr5	124645001	125015000	1.74917306045273	0.0295267333484519
chr5	125015001	126775000	-1.77701269818714	0.71112205283946
chr5	126775001	127035000	2.41893375630993	0.00968495929030744
chr5	127035001	131155000	-2.58365683681362	0.899531209821625
chr5	131155001	132200000	0.877609948958032	0.125890220216913
chr5	132200001	132505000	3.14505264559656	0.00207109434572184
chr5	132505001	133810000	0.150696723854821	0.290493932233814
chr5	133810001	134060000	2.87303652007152	0.00574347329638403
chr5	134060001	135460000	1.2243139917792	0.0803860387191124
chr5	135460001	138330000	-1.24298537664719	0.686222231578353
chr5	138330001	138580000	1.94773775204175	0.00714962315546686
chr5	138580001	139270000	-0.114664905102174	0.324814797007377
chr5	139270001	139750000	2.96641013025703	0.00038712262590801
chr5	139750001	140715000	1.65892040323029	0.0300085550080336
chr5	140715001	141470000	-2.30153223263326	0.638529247886769
chr5	141470001	141720000	2.62354856703273	0.0034176971076576
chr5	141720001	143395000	0.897002344492886	0.114527138422317
chr5	143395001	143830000	0.410673510011461	0.194528995966926
chr5	143830001	149265000	-1.06930288682878	0.708292050018524
chr5	149265001	149995000	1.08599295900887	0.0891174376676935
chr5	149995001	150790000	2.18182896740875	0.00698874280801598
chr5	150790001	151050000	-7.23768642754095	0.52003580204187
chr5	151050001	151300000	2.44404709603837	0.00344741990044206
chr5	151300001	154750000	-1.79211153326749	0.786732973363027
chr5	154750001	155000000	1.64891847607911	0.0514451466116173
chr5	155000001	157130000	-2.7019212706025	0.81421465768874
chr5	157130001	158165000	0.621410666985932	0.18204716832708
chr5	158165001	158735000	0.550746773747327	0.158345034472408
chr5	158735001	159110000	2.03137434441176	0.0155099868693307
chr5	159110001	160115000	-1.0376613319419	0.502076925018043
chr5	160115001	160510000	2.24588643101876	0.00977556069030627
chr5	160510001	163405000	-4.04900143321811	0.887802650231898
chr5	163405001	163655000	1.51620819469227	0.0505338388656484
chr5	163655001	167255000	-1.71855643422918	0.787653791393351
chr5	167255001	167290000	-5.60477269522352	0.151986765961337
chr5	167290001	167585000	1.36556567104248	0.0510162970107577
chr5	167585001	170245000	-0.927143437414796	0.602171651366892
chr5	170245001	170495000	2.22912592458239	0.0152605724488896
chr5	170495001	171965000	-2.12503496681501	0.699825348056476
chr5	171965001	172000000	-5.12265548972443	0.160990798212092
chr5	172000001	172215000	1.69401968009151	0.0321388896568728
chr5	172215001	172285000	0.724268787466983	0.102082367771981
chr5	172285001	172635000	-0.31214679537788	0.297375130561421
chr5	172635001	172755000	0.875511122386867	0.0826910447221667
chr5	172755001	172885000	2.95880336565316	0.00022389917454646
chr5	172885001	173005000	2.04241131071056	0.0388852862846184
chr5	173005001	173930000	0.286613322151609	0.244135425317649
chr5	173930001	176360000	-2.22120006562128	0.792119820526618
chr5	176360001	176655000	2.22612551988399	0.0119634451069233
chr5	176655001	177255000	-0.323033231714702	0.341915592816413
chr5	177255001	177295000	-5.6802105919156	0.167007813814304
chr5	177295001	177555000	3.1855494062639	0.000379239563562783
chr5	177555001	178060000	-8.38051274274785	0.660983027718468
chr5	178060001	178310000	2.70468355089367	0.0065789711243327
chr5	178310001	179605000	-0.176070146328387	0.358546824527743
chr5	179605001	181035000	1.41339565379835	0.0528097890896883
chr5	181035001	181285000	2.24796973732577	0.00830890358328373
chr5	181285001	181538259	-7.38223009589132	0.505018975393876
chr6	1	255000	-0.631112492208204	0.297931815311301
chr6	255001	520000	1.07961024459907	0.0988975697160503
chr6	520001	2760000	-2.72488956039503	0.817805691683253
chr6	2760001	3165000	1.440974513056	0.0657616994223975
chr6	3165001	3360000	0.750330815862816	0.108569069871369
chr6	3360001	4770000	-1.42471292440114	0.615602980450762
chr6	4770001	5625000	0.412513502532053	0.223918068528554
chr6	5625001	5875000	1.81318649568655	0.0421247202650421
chr6	5875001	6585000	-2.17617347129217	0.596829277441539
chr6	6585001	7395000	0.92800462577952	0.111956058088838
chr6	7395001	13255000	-0.613798466291144	0.603448714130058
chr6	13255001	13715000	1.79232736205635	0.0321277303036767
chr6	13715001	15230000	0.109682661839588	0.304067532455513
chr6	15230001	15480000	0.0710883489738572	0.213374816202159
chr6	15480001	15695000	0.283020282870656	0.179856180390388
chr6	15695001	21585000	-0.168052071704641	0.446244306793911
chr6	21585001	22065000	1.6856784870515	0.0303806709988432
chr6	22065001	24645000	-1.27267142050924	0.672163282930432
chr6	24645001	26020000	0.464362997806518	0.226438768686089
chr6	26020001	26290000	2.98072936471127	0.000399961774385837
chr6	26290001	26665000	1.81604495872643	0.0207038341613526
chr6	26665001	27120000	-8.31568222969877	0.621988306725863
chr6	27120001	27655000	1.32644592600096	0.0699703336379111
chr6	27655001	27750000	-6.86195791386707	0.274969353481713
chr6	27750001	27905000	3.2057974508322	0.000804393414840288
chr6	27905001	28000000	-5.67480301414647	0.27536117037376
chr6	28000001	30485000	0.237264996285248	0.28698864853663
chr6	30485001	30745000	2.51628153060992	0.00520978153589269
chr6	30745001	31540000	0.443770784653251	0.212066156128641
chr6	31540001	31840000	2.81026722812399	0.000647303467491978
chr6	31840001	32835000	0.527812273723836	0.196724069869685
chr6	32835001	33435000	2.20573685303471	0.00689551522622778
chr6	33435001	36440000	0.685474177937162	0.162936856497086
chr6	36440001	36690000	1.9449892689763	0.0173472554558223
chr6	36690001	37835000	1.32574565145157	0.0608721622215986
chr6	37835001	40580000	-3.01240172280961	0.860580122692021
chr6	40580001	41620000	0.694008105744846	0.166365351144765
chr6	41620001	42055000	2.52058979038272	0.00247062810387466
chr6	42055001	44270000	1.15519461979076	0.0653820784235963
chr6	44270001	47235000	-1.14868525483752	0.676407992366737
chr6	47235001	47485000	1.1156044524176	0.0833438521696417
chr6	47485001	52000000	-2.35510586561292	0.89289826366823
chr6	52000001	52250000	-0.724488452203857	0.298370946883044
chr6	52250001	52280000	-6.24448802465602	0.115011383387077
chr6	52280001	52675000	2.6229864180947	0.00356555957761029
chr6	52675001	52955000	-7.55452900710912	0.525967795441896
chr6	52955001	53365000	1.6396833874023	0.0391281151947839
chr6	53365001	53935000	0.0343291110044942	0.272187201643502
chr6	53935001	56840000	-3.03044037600659	0.870308974857915
chr6	56840001	57440000	0.341732303390883	0.22228281243315
chr6	57440001	57955000	-8.36420119338211	0.666995271764422
chr6	57955001	58455000	-8.22668228274487	0.637024795550592
chr6	58455001	60230000	-10.0420685859533	0.869987083070822
chr6	60230001	60990000	-8.83518662987435	0.744031253076619
chr6	60990001	61250000	-7.59598943577641	0.505054503166147
chr6	61250001	61500000	-7.28433242283386	0.488994298937249
chr6	61500001	63570000	-2.62137919534474	0.802597158798387
chr6	63570001	63820000	0.355049184023543	0.196559547717461
chr6	63820001	67795000	-11.0880906855567	0.934998509688147
chr6	67795001	71280000	-1.67763478043888	0.775585133055227
chr6	71280001	71530000	1.19031347776204	0.0858311166588172
chr6	71530001	73410000	-1.12984818261502	0.603339500602592
chr6	73410001	73660000	1.71016947835229	0.0563708141552443
chr6	73660001	75620000	-1.96945548708326	0.73304045118697
chr6	75620001	78255000	-3.87455325320313	0.89273930183041
chr6	78255001	85445000	-4.29110641294578	0.948557819651337
chr6	85445001	85695000	1.19866611356395	0.0881652186037194
chr6	85695001	87150000	-9.77020141120255	0.844958862496195
chr6	87150001	90615000	-0.580241105555083	0.555192320999063
chr6	90615001	91495000	-9.11141904198549	0.776998431048754
chr6	91495001	96520000	-2.50970892336791	0.904277798431497
chr6	96520001	96930000	0.541980540933191	0.161659067871687
chr6	96930001	99390000	-1.79399647059079	0.740337867769105
chr6	99390001	99640000	0.721900757082093	0.123970903520472
chr6	99640001	106625000	-2.13586856891808	0.918262390946134
chr6	106625001	106980000	0.736802921844881	0.154533155282089
chr6	106980001	109280000	0.0913868681609351	0.329265216728753
chr6	109280001	109530000	2.22790107610781	0.0177830572056787
chr6	109530001	111480000	0.156597643326551	0.298710707467864
chr6	111480001	111875000	1.91624322794807	0.0182136040787837
chr6	111875001	116250000	-1.51530273868492	0.77344242523225
chr6	116250001	116685000	1.27128714659671	0.0767030179532422
chr6	116685001	121305000	-1.00841232732492	0.692893867518915
chr6	121305001	121555000	0.637855165727761	0.120641582305552
chr6	121555001	125295000	-1.61772350965584	0.776501339450302
chr6	125295001	125990000	1.21516659726286	0.0809247641258146
chr6	125990001	135040000	-0.465293157500028	0.595230274463557
chr6	135040001	135285000	1.79091761981891	0.0401699317735265
chr6	135285001	137695000	-0.651845641273541	0.530921566629194
chr6	137695001	137750000	0.398584649509357	0.0717845522805477
chr6	137750001	137945000	1.37834449738342	0.0539435431958653
chr6	137945001	138000000	-6.26002959482856	0.226005397735646
chr6	138000001	138985000	0.154291661878466	0.278634278442297
chr6	138985001	139380000	2.16735516122242	0.0241885920971847
chr6	139380001	142815000	-2.33720799255491	0.829188779089813
chr6	142815001	143065000	2.08916062245423	0.0108708931796976
chr6	143065001	148675000	-1.05705655507356	0.719078400465277
chr6	148675001	151205000	0.611793398952285	0.183217547404827
chr6	151205001	151455000	1.32665931516398	0.048234812825953
chr6	151455001	156685000	-0.866215842602622	0.663612859353658
chr6	156685001	158760000	0.347755432008948	0.253197486485597
chr6	158760001	159110000	1.87237375440528	0.035719224826157
chr6	159110001	159690000	-1.99917437570795	0.543585780761705
chr6	159690001	159985000	2.17133806238041	0.0123458077936214
chr6	159985001	163330000	-1.61401090944131	0.762446951690924
chr6	163330001	163765000	0.477666034873633	0.172171557692954
chr6	163765001	166330000	-3.88425923073043	0.877015084467948
chr6	166330001	166640000	1.46008307563022	0.0572051382219114
chr6	166640001	167120000	0.688731418415061	0.146098628584424
chr6	167120001	168220000	0.229549510936665	0.259974841337395
chr6	168220001	169650000	-3.03938610644841	0.769859048306915
chr6	169650001	169700000	-4.70063946931924	0.186231945830759
chr6	169700001	170560000	1.21569496738424	0.0761301756629259
chr6	170560001	170805979	0.159335825496027	0.212959476163514
chr7	1	2060000	1.46088820380044	0.0391845517981951
chr7	2060001	2900000	2.39558136522262	0.00303700389421446
chr7	2900001	4640000	-1.37164775227387	0.6275047390851
chr7	4640001	4890000	2.24369726565533	0.0143086210217367
chr7	4890001	5450000	-0.195897169650482	0.311144633873844
chr7	5450001	5700000	2.21156517419193	0.00515341770864652
chr7	5700001	6005000	-1.15979881141437	0.35845439904821
chr7	6005001	6345000	1.66656687636015	0.033710094750907
chr7	6345001	6595000	2.69771587095734	0.00704922108510631
chr7	6595001	7975000	0.933090098524963	0.12557317515946
chr7	7975001	8265000	0.469002907347608	0.161799667076608
chr7	8265001	16415000	-1.95560955965161	0.907511390846565
chr7	16415001	16765000	1.25466483941072	0.0915563452107608
chr7	16765001	21935000	-1.19076682108991	0.734797362037099
chr7	21935001	26150000	0.260979278336798	0.289117513456575
chr7	26150001	26400000	0.72604299586523	0.13496526450345
chr7	26400001	30025000	-0.660929062991243	0.580387724888009
chr7	30025001	30920000	1.13939044767662	0.0828834123043413
chr7	30920001	32885000	-1.60068281234691	0.700478497524004
chr7	32885001	33135000	1.10614524452449	0.0894147476199115
chr7	33135001	43865000	-0.619858830464889	0.667739926930757
chr7	43865001	44130000	1.87894029654368	0.0214267264153758
chr7	44130001	44745000	-0.492149260651336	0.368599830358509
chr7	44745001	45035000	2.41602851543514	0.0101758776797179
chr7	45035001	45335000	0.82193940749199	0.162806037605235
chr7	45335001	47180000	-0.817519797184005	0.557244908702365
chr7	47180001	47675000	1.82847712607304	0.0277652740975068
chr7	47675001	47755000	-6.19425692796288	0.261043859179949
chr7	47755001	50140000	-1.83745674107213	0.766549925702177
chr7	50140001	50260000	2.68503230062474	0.0145221172499861
chr7	50260001	50420000	3.28927051857776	0.000486878215077091
chr7	50420001	50510000	0.758371723552756	0.138739907629528
chr7	50510001	50795000	2.0120769687897	0.028228599182357
chr7	50795001	55350000	-2.38754027423999	0.867771825888385
chr7	55350001	55600000	1.10727670579645	0.0822670122185819
chr7	55600001	55885000	-7.74903877818486	0.515949447114938
chr7	55885001	56135000	2.55684576171218	0.00542128753228233
chr7	56135001	58120000	-3.51824841205695	0.833560941728913
chr7	58120001	60875000	-10.6675550082649	0.903041387213414
chr7	60875001	61125000	-7.43787071312816	0.497958724377492
chr7	61125001	61675000	-8.41991442906785	0.67699606739244
chr7	61675001	61965000	-7.59402172998099	0.541019972667745
chr7	61965001	62230000	-7.57849876930749	0.518952063072512
chr7	62230001	63640000	-9.76112114621819	0.840022693935301
chr7	63640001	65490000	0.205004823547398	0.287832444400921
chr7	65490001	65740000	-7.624994759018	0.486010445071268
chr7	65740001	67000000	0.999806273888457	0.101826591103156
chr7	67000001	69035000	-2.61127474621387	0.790688150753587
chr7	69035001	69125000	-6.95900031209111	0.28401486946813
chr7	69125001	69595000	-0.0757402281687761	0.2797285952399
chr7	69595001	69845000	0.809250044367222	0.124772369047826
chr7	69845001	70400000	-1.83071141066399	0.492651486090932
chr7	70400001	70745000	1.46094844108448	0.0500152597348651
chr7	70745001	74080000	-0.677153149062	0.565863404056673
chr7	74080001	74340000	2.56896845814345	0.00346812648170158
chr7	74340001	74710000	-1.31319208547907	0.412458530652104
chr7	74710001	76260000	-0.0226021229339997	0.340108476179021
chr7	76260001	76290000	-5.37410843193104	0.131005310030174
chr7	76290001	76515000	2.43483900973524	0.0117395750297916
chr7	76515001	76555000	0.43443299211493	0.0616659988370436
chr7	76555001	77120000	-8.57925682047517	0.680969383231551
chr7	77120001	77805000	0.177142734450161	0.254082672241457
chr7	77805001	81660000	-2.49773057989062	0.871353517181233
chr7	81660001	81910000	2.14468005342188	0.0336334469003883
chr7	81910001	87150000	-3.83065010262019	0.93557955255516
chr7	87150001	87485000	1.79562470790367	0.0556774823319687
chr7	87485001	92525000	-0.809760063569344	0.654293694332251
chr7	92525001	92840000	2.22654805335689	0.0110737438072528
chr7	92840001	98105000	-0.995524646647879	0.675445710537051
chr7	98105001	99315000	0.316063297422728	0.241506771753239
chr7	99315001	99565000	2.36049842651029	0.00859457320875601
chr7	99565001	100080000	-8.3001453338368	0.667988890982674
chr7	100080001	100895000	2.34664900115065	0.0047628385260251
chr7	100895001	101810000	1.35225876700291	0.069591965335062
chr7	101810001	102065000	1.94946588502294	0.0385391996853826
chr7	102065001	102540000	1.34230867019258	0.0544252840669737
chr7	102540001	104915000	-1.51116201537389	0.702413280187159
chr7	104915001	105165000	1.39984347885025	0.0530241088659842
chr7	105165001	108580000	0.0591079058820011	0.351789890471093
chr7	108580001	112200000	-2.77145162429194	0.887180395277587
chr7	112200001	112455000	1.62387097128148	0.0548083522067174
chr7	112455001	118380000	-2.25059474506216	0.896530941802998
chr7	118380001	121155000	-3.03895612588749	0.871292451012452
chr7	121155001	121405000	2.88066944302928	7.54149356692047e-05
chr7	121405001	123530000	-2.04852664719678	0.76657834595724
chr7	123530001	123780000	0.787726674535571	0.119324359678746
chr7	123780001	127580000	-4.47880383521044	0.933407324587176
chr7	127580001	128540000	1.52612104160337	0.0460997809081969
chr7	128540001	129230000	1.23656509499584	0.0778667535268469
chr7	129230001	134645000	-0.168412357835603	0.440853719522321
chr7	134645001	134905000	1.08168987902155	0.0939990157281965
chr7	134905001	135980000	0.523239882319999	0.185698484285359
chr7	135980001	138975000	-0.807805368238593	0.594691258859046
chr7	138975001	139365000	1.5324273778865	0.0406342678292081
chr7	139365001	143520000	0.419397479513966	0.240628570206467
chr7	143520001	143835000	-7.74379134700816	0.55793765122093
chr7	143835001	144130000	-1.00300015115164	0.355147198546351
chr7	144130001	144380000	-7.59903822103085	0.495005068272601
chr7	144380001	148695000	-1.5774502578552	0.773331768870377
chr7	148695001	148880000	0.35587589858924	0.146292722948913
chr7	148880001	149150000	2.80857918455904	0.00344756057262963
chr7	149150001	149200000	1.59177133954542	0.0710328852352512
chr7	149200001	150350000	0.528051737979545	0.201805588749503
chr7	150350001	150600000	1.84520083206911	0.0274313386423806
chr7	150600001	150960000	-7.78729574468299	0.581003487123395
chr7	150960001	151250000	2.02927182382145	0.0122405059014672
chr7	151250001	152475000	1.0664773753022	0.0912564031265478
chr7	152475001	155000000	-2.24655540444472	0.804883090437797
chr7	155000001	155165000	0.00811831002315263	0.206401974633254
chr7	155165001	155380000	2.0435276855314	0.0152429070228355
chr7	155380001	155415000	-5.29448906789613	0.13099498447632
chr7	155415001	157250000	-1.09558965324634	0.5962297950077
chr7	157250001	159345973	0.474197915234336	0.211226236802596
chr8	1	250000	-0.679391824735332	0.300151598750309
chr8	250001	1865000	0.40766417345674	0.230420456752161
chr8	1865001	2130000	3.24095998448997	0.000163603358291686
chr8	2130001	2480000	-0.142818643251255	0.291659542525501
chr8	2480001	3040000	0.0358593425275943	0.264362271331367
chr8	3040001	3290000	2.55700453504312	0.0116886114179887
chr8	3290001	4100000	0.174606098631617	0.267293828817617
chr8	4100001	4370000	1.47019442101741	0.0379166062270744
chr8	4370001	6555000	-0.698567917479034	0.526441219335148
chr8	6555001	6845000	1.99201230504493	0.0303675691557304
chr8	6845001	8230000	-2.11198739671322	0.698841526262758
chr8	8230001	9190000	0.662164605755569	0.168584548514992
chr8	9190001	10765000	0.679257646991164	0.172010063306996
chr8	10765001	11020000	2.49367542163194	0.00729615936478845
