V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74
45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8	-17.7999992370605	33.5	21.1000003814697	-19.7999992370605	13	18	23.3999996185303	11.25	-9.95000028610229	-8.39999961853027	10.1999998092651	5.59999990463257	8.19999980926514	10.8000001907349	11	11.5	-10.8999996185303	10.1000003814697	12.5	8.80000019073486	-16.1499996185303	7.14999985694885	-8.10000038146973	9.5	9.44999980926514	13.8000001907349	6.35000014305115	13.3999996185303	-11.1000003814697
46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.8999996185303	17.7999992370605	27.6000003814697	-24.7000007629395	31	23	62.25	47.7000007629395	25.6000003814697	5.69999980926514	-15.3000001907349	-11.0500001907349	12.4499998092651	-7.09999990463257	18.2999992370605	20	25.3999996185303	6.69999980926514	9.59999990463257	-14.3000001907349	12.3999996185303	-12.3999996185303	13.8999996185303	17.4499998092651	18	24.1000003814697	20.3999996185303	20	10.3000001907349
47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.6000003814697	-33.4000015258789	-39.9000015258789	-26.8999996185303	-21.2000007629395	32.75	27.5	29.6000003814697	11.3999996185303	15.8999996185303	13.1000003814697	-10.1000003814697	7.09999990463257	-7.85000014305115	-17.2999992370605	-25.7000007629395	8.69999980926514	13.3000001907349	13.8000001907349	13.5	12.5	-9.80000019073486	-8.10000038146973	14	-14.8999996185303	-20	-12.6000003814697	-18.7000007629395
48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	-10.8000001907349	52.7000007629395	27.6000003814697	40.0999984741211	39.3499984741211	42.4500007629395	8.19999980926514	22.1000003814697	-17.4499998092651	22.7999992370605	10	21.5	36.0999984741211	45.4500007629395	-6.80000019073486	34.0999984741211	-23.7000007629395	23.3999996185303	-16.2999992370605	21.2999992370605	15.5	12.75	38.0999984741211	19.8999996185303	22	22
49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.8999996185303	34.0999984741211	-19.7000007629395	20	-10.75	10.6000003814697	16.2999992370605	13.6500000953674	6.5	15.6999998092651	9.5	7.30000019073486	-17.6000003814697	-25.3499994277954	10.3999996185303	9.65000009536743	16.7999992370605	6.90000009536743	14.8999996185303	10	7.69999980926514	-11.1000003814697	10.5	-17.7000007629395	-17.1500005722046	-32.8500003814697
50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.8999996185303	-30.7999992370605	-25.25	-13.6000003814697	-12.6000003814697	-11.8999996185303	19.5	-10.3000001907349	23.6000003814697	-10.1999998092651	8.80000019073486	28.6000003814697	26.6000003814697	-11.3999996185303	25.8999996185303	-10.8499999046326	20.2999992370605	-9.10000038146973	13.5	-10	17.8999996185303	35.5999984741211	27.3000001907349	8.5	14.6999998092651
51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.1999998092651	18	22.1000003814697	15	12.1999998092651	20.8499994277954	8.39999961853027	17.8999996185303	7	-8.39999961853027	15.8000001907349	15.8999996185303	8.69999980926514	19	-8.80000019073486	18	8.60000038146973	12.8000001907349	12	5.90000009536743	12.25	15.8000001907349	11.1000003814697	10.5
52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.90000009536743	-11.6500000953674	-27.7000007629395	-13.1999998092651	24.5	-11.75	28.4499998092651	0	27.1000003814697	30.5500001907349	29.1000003814697	-9.19999980926514	-17.7000007629395	-19.75	-9.39999961853027	-10.6999998092651	13.9499998092651	15.25	24	31.3499994277954	33.0999984741211	21.6000003814697	23.5
53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.10000038146973	-11.1999998092651	-8.39999961853027	21	-16.3999996185303	27.1000003814697	12.1000003814697	24.4499998092651	29.6000003814697	27.1000003814697	-9.94999980926514	19	-20.2000007629395	12.1000003814697	-13.1000003814697	12.5999999046326	23.5	21.1000003814697	18	26.5	22	21.7999992370605
54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.1000003814697	9.5	18.75	-14.6999998092651	16	15.5	16.25	19.5	9.80000019073486	-9.34999990463257	32	-22.2000007629395	19.4499998092651	-12.6000003814697	13.5	23.8999996185303	19	9.39999961853027	20.5	21.6000003814697	26.8999996185303
55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.69999980926514	-20.2999992370605	-12.5	-19.7000007629395	-6	11.6000003814697	9.19999980926514	11.8999996185303	8.89999961853027	-15.1000003814697	10.1999998092651	-11.8000001907349	9.69999980926514	10.8000001907349	8.30000019073486	8.65000009536743	-9.5	9.30000019073486	8.89999961853027	15.75
56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16	22.3999996185303	50.2000007629395	10.6999998092651	-11.1000003814697	15.8999996185303	16.1999998092651	10.1999998092651	17.5	-10.1000003814697	-21.25	7.69999980926514	28.1000003814697	10.6999998092651	-8.80000019073486	23.5500001907349	19.5	-9.75	20.5
57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.89999961853027	21.2999992370605	-10.1999998092651	-14.8999996185303	-26.7000007629395	-11.3000001907349	12.5	-20.7000007629395	12.5	-20.2999992370605	10.8999996185303	-12.8000001907349	-13.3000001907349	-11.6999998092651	-19.7000007629395	8.60000038146973	-6.19999980926514	22.1000003814697
58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	-14.6000003814697	15.1999998092651	27.6000003814697	49.4500007629395	17	15.25	-24.2000007629395	22.8999996185303	-13.8000001907349	22.5	23.5	20.5	25.6000003814697	27.1000003814697	23.5	29.1000003814697
59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.8000001907349	17.5	-20.7000007629395	-35.7999992370605	23.6000003814697	10.6999998092651	10.3000001907349	-15.8999996185303	12.6999998092651	-14.3999996185303	-14.3000001907349	-11.6999998092651	-13.3500003814697	-9.10000038146973	9.89999961853027	28
60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.3000001907349	-11.1999998092651	-36.2999992370605	13.8999996185303	40.0999984741211	22.6000003814697	-10.1500000953674	-7.59999990463257	-10.6000003814697	16.1999998092651	-10.1000003814697	-9.19999980926514	8.65000009536743	7.90000009536743	24.3999996185303
61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5	-13.6000003814697	-29	32.5999984741211	-9.55000019073486	17.7999992370605	-23.7999992370605	7.80000019073486	-10.6000003814697	9.80000019073486	29.6000003814697	22.5	18.5	26.25
62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.1000003814697	-18.6000003814697	47.7000007629395	-18.1000003814697	25.5	-23.8499994277954	20.1999998092651	36.5999984741211	12.8000001907349	42.7000007629395	23.6000003814697	14.8000001907349	14.1999998092651
63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.5	13.8000001907349	-16.6000003814697	-23.2000007629395	-9.19999980926514	24.1000003814697	19.5	13	-8.19999980926514	10.5	-11.6000003814697	-30.7999992370605
64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.1000003814697	-29.7999992370605	21.1000003814697	-30.2999992370605	21.3000001907349	27.6000003814697	25.5	51.7000007629395	40.0999984741211	39.0999984741211	44.2000007629395
65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.10000038146973	24.1000003814697	17	-14.1000003814697	-18.7000007629395	-7.69999980926514	-14.3000001907349	16	14.8000001907349	17
66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.59999990463257	11.6999998092651	20.5	24.1000003814697	28	39.0999984741211	43.7000007629395	48.2000007629395	26.6000003814697
67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.8000001907349	14.5	23.6000003814697	31.6000003814697	-33.4000015258789	-29.7999992370605	-10.1000003814697	72.8000030517578
68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	17.3999996185303	-9.39999961853027	-36.3500003814697	-30.7999992370605	-33.7999992370605	75.8000030517578
69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	-11.6000003814697	-20.2000007629395	-28.7999992370605	-33.7999992370605	64.8000030517578
70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	-12.1999998092651	12.8999996185303	-24.7000007629395	38.0999984741211
71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.3999996185303	18.5	-16.7999992370605	43.7000007629395
72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3999996185303	11	32.5999984741211
73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.1000003814697	19.8999996185303
74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5
