V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91
37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.30000019073486	6	-14.8000001907349	35.0999984741211	10	-16.6000003814697	13	-11.1000003814697	10.5	-7.40000009536743	12	7.30000019073486	13.5500001907349	-7.69999980926514	10.6500000953674	-28.7999992370605	9.39999961853027	13	-12.8999996185303	-16.6000003814697	13.5	15.3999996185303	11.6999998092651	7.59999990463257	-16.6000003814697	8.60000038146973	-10.3999996185303	-9.25	-24.75	-20.7999992370605	-17.1500000953674	-7.65000009536743	17.6999998092651	-13.6000003814697	12.8999996185303	15.5	18.5	22.1000003814697	22.6000003814697	17.5	15.8499999046326	12.3000001907349	-9.65000009536743	-19.7000007629395	-9.34999990463257	-16.4000005722046	10.0999999046326	-14	18	14.5	14.3999996185303	-7.69999980926514	13.8000001907349	-26.2999992370605	-30.2999992370605
38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.6999998092651	-26.7000007629395	-8.69999980926514	-13.75	-18.2000007629395	8.60000038146973	12.3999996185303	15.6999998092651	9.60000038146973	9.5	9.39999961853027	8.80000019073486	14.5	9.89999961853027	-10.1999998092651	-7.90000009536743	11.8999996185303	-8.60000038146973	-12.1000003814697	-9.64999961853027	12	14.3999996185303	-4.94999980926514	12.3000001907349	12.8999996185303	12.5500001907349	-10.8000001907349	-8.10000038146973	-12.6000003814697	21.3000001907349	11.6999998092651	9.60000038146973	-7.40000009536743	9.60000038146973	9	14.8000001907349	11.5	8.5	9.89999961853027	13.8999996185303	13.3999996185303	-5.5	-10.3000001907349	-16.0000004768372	-16.25	9.30000019073486	10.9499998092651	9.80000019073486	15	-5.54999995231628	-18.9000005722046	9	-15.8499999046326	-13.6999998092651
39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.1000003814697	18.7000007629395	-7.09999990463257	-26.7000007629395	38.5999984741211	29.6000003814697	-16.2000007629395	-21.7000007629395	23.5	-31.7999992370605	15.3999996185303	-19.3499994277954	10.8999996185303	26.6000003814697	17.5	-14.6999998092651	24.0500001907349	21	22.0499992370605	25.3500003814697	30.8500003814697	15.5	14	-13.4500002861023	14.6999998092651	15.5	12.1500000953674	19.5	-12.5499997138977	-18.25	-1.40000009536743	11.5	9.5	-28.0499992370605	-9.5	7.94999980926514	-15.1999998092651	21.8999996185303	31.1000003814697	-15.1999998092651	22.1000003814697	22.1000003814697	19.8999996185303	20	16.5	28.3999996185303	-23.2000007629395	26.8500003814697	-7.90000009536743	16.5	16.5	36.0999984741211	22.5
40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	-25.2000007629395	-8.80000019073486	-30.7999992370605	-12.3999996185303	12	17	-15.6999998092651	20	-21.2000007629395	-22.7000007629395	11	-33.7999992370605	-23.7000007629395	13.3000001907349	-17.3999996185303	5.80000019073486	20	19	14.3000001907349	11.1500000953674	-18.2000007629395	9.44999980926514	-9.60000038146973	10.6000003814697	-23.8999996185303	-19.5	-8.19999980926514	18.3999996185303	17	7.85000014305115	11.1000003814697	19	-13.3499999046326	-28.2000007629395	-24.25	-38.4000015258789	-28.2999992370605	19	-11.1000003814697	-21.4500007629395	-25.2000007629395	-17.25	13.8999996185303	-15.1000003814697	14	-29.7999992370605	-25.7000007629395	-28.2000007629395	9.5	13.5	11
41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.8999996185303	18.3999996185303	31.1000003814697	34.5999984741211	23.1000003814697	-21.2000007629395	14.5	-21.2000007629395	13.3000001907349	16	14.3999996185303	19.7999992370605	-17.8499994277954	11.3999996185303	15.1999998092651	-9.69999980926514	14.25	14.8999996185303	8.80000019073486	-11.1000003814697	-19.7000007629395	12	-20.5500001907349	11.1999998092651	-23.7000007629395	21.7999992370605	24.3499994277954	18.5	20.25	-11.3000001907349	10.6000003814697	9.39999961853027	-9.55000019073486	-7.04999995231628	12.9499998092651	13.5	-19.7000007629395	-19.7000007629395	21.8000001907349	-12.1000003814697	-11.1500000953674	-16.3000001907349	16.1000003814697	15.1999998092651	-14.8000001907349	20	12	-12.6000003814697	15.5999999046326	30	18.8999996185303
42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	-12.3000001907349	7.59999990463257	27.1000003814697	16.5	4.80000019073486	11.3999996185303	-9.84999990463257	10.4500002861023	10.3999996185303	-21.4500007629395	-19.2000007629395	21.6000003814697	10.5	-27.3999996185303	17.5	19.3999996185303	28.6000003814697	18.7999992370605	-10.6000003814697	13.8000001907349	8.25	10.3000001907349	-20.7000007629395	-27.2000007629395	-14.6500005722046	24.3499994277954	24.5	-16.7999992370605	10.3000001907349	22.4499998092651	-15.1000003814697	-12.1000003814697	-11.6999998092651	-10.6000003814697	-15.2999997138977	22	17.5	-45.9000015258789	-48	-41.9000015258789	14.3999996185303	11.5	14.3999996185303	20	10.1999998092651	-11.8000001907349	-8	-34.2999992370605	-27.7999992370605
43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	12	21.6000003814697	-22.7999992370605	25.6000003814697	-33.7999992370605	29.6000003814697	25.25	-12.6000003814697	41	30.6000003814697	-21.7000007629395	27.1000003814697	14.0500001907349	12.8999996185303	15.5	-6.5	9.69999980926514	29.5	-8.19999980926514	24.1000003814697	-5.80000019073486	31.5500001907349	18.5	12.3999996185303	-30.2999992370605	12.1000003814697	23.6000003814697	-9.25	-32.7999992370605	41.8999996185303	44.2000007629395	18	27.6000003814697	25.8000001907349	-35.7999992370605	20	28.8000001907349	34.0999984741211	27.3000001907349	-19.7999992370605	32.0999984741211	-17.8999996185303	26.6000003814697	21.3999996185303	37.5999984741211	-13.1500000953674	18	10
44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.3000001907349	-43	-25.3999996185303	18.5	-28.7999992370605	23.6000003814697	21.6000003814697	-6.40000009536743	22.1000003814697	20.8999996185303	-13.6000003814697	15.8000001907349	13	5.40000009536743	-10.9500002861023	-14.7999997138977	-10.6000003814697	11.1999998092651	-9.89999961853027	16.5	9.39999961853027	14.5	17	12.6999998092651	-11.1000003814697	8.05000019073486	13.8999996185303	10.8999996185303	-18.7999992370605	18.5	25.6000003814697	18.3999996185303	22.6000003814697	24.8999996185303	-23.7999992370605	13.8000001907349	13.8499999046326	15	18	14.3999996185303	20	-13.1000003814697	16.7999992370605	12.8999996185303	24.8000001907349	11.6999998092651	14.75	8.89999961853027
45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.1000003814697	37.0999984741211	-16.6000003814697	12.0999999046326	-12.0999999046326	-14.8999996185303	10.8999996185303	-37.7999992370605	-28.7999992370605	16	-29.8499994277954	-24.7000007629395	-13.6999998092651	-13.6500000953674	11	23.3500003814697	-10.25	7.59999990463257	14	-8.10000038146973	-21	-31.2999992370605	-11.5499997138977	20.3999996185303	10.3999996185303	-14.6999998092651	11.1999998092651	11.1000003814697	-11.6000003814697	12	-13.6000003814697	-33.3499994277954	-19.1000003814697	24.6000003814697	-18.25	-33.2999992370605	-28.7999992370605	-16.5	19.5	11.6999998092651	16.7000007629395	-11.1999998092651	-12.1000003814697	-15.9500002861023	7.19999980926514	8.45000004768372	11.6999998092651
46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.60000038146973	13.6000003814697	30.6000003814697	-15.6000003814697	-20.2999992370605	-7.69999980926514	-18.2000007629395	-22.2999992370605	16.7000007629395	-20.7000007629395	-16.2999992370605	11.5	13	15.9499998092651	16.9499998092651	-16.6000003814697	13.8000001907349	-23.7000007629395	-8.5	-22.2000007629395	-18.25	11.6000003814697	22.6000003814697	16.8999996185303	-13.1000003814697	9.10000038146973	23.1000003814697	-27.2999992370605	-36.7999992370605	-29.2999992370605	-23.4500007629395	-21.2000007629395	24.6000003814697	-17.1000003814697	-26.3499994277954	-21.7000007629395	-15.1500000953674	12.3000001907349	-22.7000007629395	15.5	-22.7000007629395	-27.2000007629395	-19.4500007629395	11	-10.3999996185303	-15.6999998092651
47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.3999996185303	-20.2000007629395	42.7000007629395	29	-6.75	18.5	23.1000003814697	-14.6000003814697	16	15.8999996185303	6.5	11.1500000953674	-9.65000009536743	-9.5	12.3999996185303	-9.10000038146973	14.3999996185303	12.3000001907349	16.1000003814697	14.75	-8.89999961853027	-13.1999998092651	-8.39999961853027	16.5	9.5	-14.6000003814697	15.8000001907349	22.1000003814697	24.6000003814697	30.6000003814697	25.1000003814697	-21.2000007629395	20	30.6000003814697	20	18.2000007629395	11.8000001907349	26.6000003814697	-11.1000003814697	18	18.5	9.05000019073486	5	14.5	15.3999996185303
48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.80000019073486	-12.1000003814697	13.5	10.5	-44.9000015258789	-28.2000007629395	21	-34.7999992370605	-12.3000001907349	10.0499997138977	14.1500000953674	16.7000007629395	15.8999996185303	-20.7000007629395	13.8499999046326	-16.8999996185303	-7.80000019073486	-18.6000003814697	-13.8999996185303	7.35000014305115	27	8.89999961853027	-28.2000007629395	10.6999998092651	28.6000003814697	-30.2999992370605	-43.4500007629395	-35.7999992370605	-40.9000015258789	-37.2999992370605	23.6000003814697	-24.7999992370605	-37.9000015258789	-36.7999992370605	-30.2999992370605	8.55000019073486	-36.5499992370605	16.2000007629395	-41.9000015258789	-30.7999992370605	-28.7999992370605	12	-17.6000003814697	10.6999998092651
49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.8999996185303	31.8000001907349	-23.2999992370605	33	26.1000003814697	18.5	-7.90000009536743	21.6499996185303	27.6000003814697	26.8999996185303	20	22.1000003814697	17.8999996185303	-7.54999995231628	24.5	-12.7999997138977	22	17.7999992370605	-11.1999998092651	9.89999961853027	-13.1000003814697	12.0499997138977	10.8999996185303	-11.3499999046326	29.3500003814697	28.1000003814697	15.3499999046326	16.5	17.3999996185303	-12.3499999046326	8.69999980926514	33.0999984741211	16.3999996185303	16.2000007629395	13.8000001907349	25	-19.2000007629395	-15.6999998092651	19.2999992370605	37.0999984741211	26.1000003814697	27.8500003814697	20.8999996185303
50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.65000009536743	-22.7000007629395	15.1999998092651	19	20.7999992370605	7.79999995231628	20.8999996185303	25.1999998092651	30.3000001907349	0	16.5	27.6000003814697	9.80000019073486	22.9499998092651	-12.9499998092651	14.8999996185303	17.1500000953674	-12.0500001907349	11.8000001907349	-18.8999996185303	13	14.3999996185303	3.55000019073486	23	23.25	13.3999996185303	0	16.7999992370605	-13.8000001907349	5.45000004768372	39.3499984741211	22.3999996185303	0	19.5	23.5	-19.7000007629395	0	24.3999996185303	36.0999984741211	22.1000003814697	0	14.1999998092651
51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.8999996185303	-36.7999992370605	33.0999984741211	19.5	-22.7999992370605	-8.15000009536743	-20.2000007629395	-19.6000003814697	-14.9500002861023	-12.8999996185303	-12.1999998092651	12.1000003814697	-10.6500000953674	-7.30000019073486	-9.89999961853027	-13.1000003814697	-10.8000001907349	12.3000001907349	-11.6000003814697	7.69999980926514	9.10000038146973	15.1999998092651	-9.60000038146973	-15	10.8000001907349	9	10.0999999046326	14.5	8.10000038146973	-18.2000007629395	-20.2000007629395	-11.6000003814697	-9.80000019073486	-14.5500001907349	12.8999996185303	-8.60000038146973	13.3999996185303	8.30000019073486	6.09999990463257	-17.7999992370605	-13.6000003814697
52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25	23.6000003814697	-44.9000015258789	24.5	31.8999996185303	33.5999984741211	27.6000003814697	23.2999992370605	11.1999998092651	33.0999984741211	-17.7000007629395	13.8999996185303	12.3499999046326	33.5999984741211	34.5999984741211	21.6000003814697	-28.2000007629395	29.1000003814697	25	-13.1000003814697	-31.7999992370605	31.5	32.5999984741211	25.6000003814697	43.0999984741211	36.5999984741211	-42.9000015258789	20.1999998092651	44.2000007629395	39.3499984741211	47.7000007629395	-10.6999998092651	32.5999984741211	-24.2000007629395	37.5999984741211	15.5	58.2000007629395	12.5	36.3499984741211	12.3499999046326
53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.1999998092651	-38.7999992370605	14.8000001907349	18.8999996185303	-8.84999990463257	15	16	13	12.8000001907349	-14.3000001907349	24.5	13.8999996185303	25.8999996185303	20.5	-8.44999980926514	-21.2000007629395	15	16	-8.60000038146973	-17.7000007629395	25.8999996185303	28.8500003814697	23.9499998092651	25.5500001907349	18.25	-35.7999992370605	23.6000003814697	21.25	37.5999984741211	34.0999984741211	-9.69999980926514	43.2000007629395	-22.2999992370605	22.6000003814697	24.6000003814697	28.6000003814697	10.5	22.8000001907349	13
54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.8999996185303	-19.7000007629395	-27.7000007629395	20	24	31.6000003814697	24.8999996185303	8.5	15	-12.6999998092651	7.59999990463257	-25.7000007629395	-25.2000007629395	7.59999990463257	20.5	10.6000003814697	-16.1000003814697	12.3000001907349	16.5	-19.9000005722046	-28	-24.7000007629395	-28.3999996185303	-10.6000003814697	21	6.59999990463257	-32.2999992370605	-33.2999992370605	-27.2000007629395	13.6999998092651	-17.2000007629395	14	-11.1999998092651	-15.9500002861023	-21.7000007629395	10.6999998092651	-16.2999992370605	-13.1999998092651
55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.5	13.8000001907349	-17.7999992370605	16.3500003814697	23	20.5	29.6000003814697	-6.35000014305115	-9.10000038146973	-13.8999996185303	24.25	21	18	-8	12	17.5	-8.10000038146973	-20.7999992370605	12.8999996185303	23.8500003814697	21.75	24.8999996185303	15.9499998092651	-29.7999992370605	14.8999996185303	25.5	22.1000003814697	18.5	15.5	19.5	-15.5	27.1000003814697	20.3999996185303	28.1000003814697	-9.60000038146973	12.1500000953674	19.1499996185303
56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14	-47.9000015258789	-36.7999992370605	-23.7000007629395	13.1999998092651	-8.30000019073486	12.1999998092651	19	7.80000019073486	19	20	11.4000000953674	-16.2000007629395	8.10000038146973	15.8000001907349	-9.25	-18.7999992370605	18.8499994277954	26	22.6000003814697	16	14.1000003814697	-23.7000007629395	13.3999996185303	20.5	26.6000003814697	19.3999996185303	-15.8999996185303	23	-10.8000001907349	11.9499998092651	14.5	23.25	-9.80000019073486	24	13.3999996185303
57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.8999996185303	27.5500001907349	37.5999984741211	40.5999984741211	17.1499996185303	11.5	14.75	-14.6999998092651	9.30000019073486	-16.1000003814697	-12.3000001907349	-27.7000007629395	-8.39999961853027	13.8000001907349	-9.89999961853027	-16.6000003814697	16.5	11	13.9499998092651	23.8999996185303	11.1999998092651	-13.5	8.69999980926514	-8.30000019073486	18	34.0999984741211	-12	18.1000003814697	11.5500001907349	11	0.900000095367432	13.3000001907349	-10.6000003814697	7.69999980926514	12.9499998092651
58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23	12.8999996185303	7.80000019073486	15.5	15.3999996185303	13	11.8000001907349	21.5	14	30	-19.7000007629395	21.3000001907349	14.25	11.8000001907349	-12.6000003814697	18.1999998092651	12.1499996185303	11.3000001907349	22.1499996185303	-22.7000007629395	7.5	-13.6000003814697	10.3000001907349	8.69999980926514	20	-14.1000003814697	10.1999998092651	16.5	-8.80000019073486	-14.7000002861023	0.549999952316284	-8.5	19.8999996185303	20.6999998092651
59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.8999996185303	-9	-17.6500005722046	13.3999996185303	10.5	12.1999998092651	-9.10000038146973	17.2999992370605	25	12.2999997138977	18	13.5	8.60000038146973	-0.950000047683716	13	-11.1000003814697	-16.8999996185303	19.25	-35.0499992370605	14.75	-14.5500001907349	-9.55000019073486	9.20000004768372	-12.1000003814697	-17.3999996185303	-10	15	7.59999990463257	-14.8500003814697	-18.1000003814697	-13.6000003814697	16.2999992370605	23.8000001907349
60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.8000001907349	-27.7999992370605	-14.6000003814697	15.1999998092651	-8.19999980926514	-16.7999992370605	10.0500001907349	16.8999996185303	14.8999996185303	-15.75	9.69999980926514	11.6000003814697	8.10000038146973	19	19.4499998092651	12	8.19999980926514	15.4499998092651	9.39999961853027	-10.6000003814697	9.19999980926514	9.30000019073486	6.40000009536743	8.60000038146973	16	10.8000001907349	-8.29999971389771	-23.2000007629395	14.3999996185303	9.60000038146973	-11.5	13.3999996185303
61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	-10.3999996185303	22.5	8	14	13.3999996185303	13.4500002861023	-9.39999961853027	-9.04999971389771	12.6999998092651	-10.6000003814697	-19.7000007629395	22.75	22.6000003814697	12.5	19	19	-19.7999992370605	10.6999998092651	32.0999984741211	24.1000003814697	19.6499996185303	9.69999980926514	14.6999998092651	-12.3999996185303	10.1999998092651	10.1999998092651	31.6000003814697	-10.3999996185303	21	10.8000001907349
62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12	-26.2000007629395	-9.5	-25.8499994277954	-17.7000007629395	28.0500001907349	38.0999984741211	18.5	-13.3000001907349	10.6000003814697	17	-26.8499994277954	-24.2000007629395	-12.6000003814697	-12.3000001907349	-9.19999980926514	18.2000007629395	9.69999980926514	-28.75	-21.7999992370605	-16.2000007629395	14.5	-12.6999998092651	11.3999996185303	-8.5	7.40000009536743	-23.8999996185303	14.3499999046326	-19.2000007629395	-11.6999998092651
63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.5	16.8999996185303	10.0999999046326	32	51.3999996185303	38.8499984741211	41.7000007629395	23.0500001907349	-11.1999998092651	-9.89999961853027	-12.6000003814697	14.6999998092651	13.3000001907349	11.8999996185303	8.60000038146973	-14.1000003814697	18	22.6499996185303	13.5	34	-7.20000004768372	13	-17.2000007629395	-17	-24.9500007629395	15.8000001907349	22	17.5	13
64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.1999998092651	-9.80000019073486	-21.7000007629395	-17.6000003814697	-17	-17.2000007629395	17	13	-13.8000001907349	8.75	17	8.60000038146973	14.0999999046326	14.8000001907349	-10.1000003814697	9.5	-9.25	-7.64999985694885	16.8999996185303	7.69999980926514	8.39999961853027	7.5	8.69999980926514	13.9000000953674	7.30000019073486	-9.69999980926514	11	15.3999996185303
65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.1000003814697	13.5	-20.7000007629395	-54	-27.5	8.89999961853027	-14.1999998092651	-32.7999992370605	40.6499996185303	46.2000007629395	17.5	30.1000003814697	27.5	-30.7999992370605	13.5	45.2000007629395	45.2000007629395	36.8499984741211	-22.2999992370605	32.4000015258789	-19.2000007629395	18.6999998092651	-11.75	36.5999984741211	-16.3999996185303	28.3000001907349	25.1000003814697
66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	8.39999961853027	-36.2999992370605	-19.6000003814697	17	-12.8999996185303	-33.7999992370605	33.0999984741211	45.2000007629395	17.75	28.8000001907349	24.8999996185303	-30.2999992370605	16.5	33.5999984741211	36	38.8499984741211	-27.2000007629395	35.5999984741211	-24.8999996185303	14.5	12.8000001907349	39.0999984741211	-9.5	33.7999992370605	19
67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20	-10.3999996185303	15.6999998092651	22.6000003814697	15	-28.7000007629395	21	31.6000003814697	18.75	18.5	17.8999996185303	-17.6000003814697	-17.5	20	8.80000019073486	33.5999984741211	-15.3999996185303	26.3499994277954	-12.5	-9.30000019073486	-8.5	34.5999984741211	8.54999971389771	30.8500003814697	15.3999996185303
