V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102	V103	V104	V105	V106	V107	V108	V109	V110	V111	V112	V113	V114	V115	V116
47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-59	-51	42.2000007629395	66.8000030517578	41.0999984741211	8.90000009536743	-11.1000003814697	15.5999999046326	16	39.3499984741211	31.1000003814697	36.0999984741211	27.1000003814697	21.5500001907349	-7.30000019073486	13.8999996185303	-16.6000003814697	-8.75	-15.6000003814697	-7.80000019073486	-8.65000009536743	10.5499997138977	7.70000028610229	15.5	16.0499997138977	7.40000009536743	11.8999996185303	14.8999996185303	0.349999904632568	18	-10.1000003814697	-10.3500003814697	-10.6999998092651	-12.5500001907349	18.3999996185303	8.39999961853027	13.4499998092651	-10.6999998092651	-18.3999996185303	-10.8499999046326	20	0	8.69999980926514	0	-10.2999997138977	-7.45000004768372	8.69999980926514	0	22.5	21.5	-12.25	6.95000004768372	13.1999998092651	15.5499997138977	-25.8999996185303	12.7999997138977	0	-8.60000038146973	-18.7000007629395	-21.3500003814697	-6.80000019073486	18	18.1499996185303	30	36.5999984741211	35.8499984741211	-7.44999980926514	6.59999990463257	10.3999996185303	9.69999980926514
48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-68.0999984741211	-49.5	42.5999984741211	41.6499996185303	19	14.1999998092651	23.3000001907349	24.75	42.7000007629395	38.5999984741211	36.0999984741211	38.5999984741211	21.6999998092651	13.5	17.8999996185303	-5.64999985694885	-10.8999996185303	7.34999990463257	23.1000003814697	-10.6999998092651	28.1000003814697	14	12.5	10.9499998092651	-11.6999998092651	14.8499999046326	12.6500000953674	-7	16.6999998092651	9.19999980926514	-14.2999997138977	10.5	8.80000019073486	19	11.1500000953674	17	7.90000009536743	-19.6999998092651	11.8999996185303	17.75	0	7.69999980926514	-13.6999998092651	-1.40000009536743	-9	7.80000019073486	0	26	25.3999996185303	13.3000001907349	-10.1000003814697	12.8000001907349	24.6000003814697	0	16.3999996185303	0	12.5500001907349	-20.7000007629395	0	-8.39999961853027	12.3999996185303	25	32	44.2000007629395	0	-8.80000019073486	-10.8000001907349	10.8999996185303	0
49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-50.5	67.3000030517578	50.2000007629395	28	20	41.3999996185303	40.0999984741211	46.2000007629395	34	38.5999984741211	35.0999984741211	15	18	20	11.8999996185303	12.1999998092651	-8.69999980926514	21.5	-7.5	25.6000003814697	11	15.3000001907349	10.5499997138977	-10.8000001907349	10.5	-7.75	-8.89999961853027	8.44999980926514	8.19999980926514	-12.6000003814697	14.3000001907349	8.60000038146973	19	14.1999998092651	13	-8.5	-16.7999992370605	-10.3999996185303	16	12.5999999046326	-12.8999996185303	-11.6000003814697	-11.1000003814697	-11.8000001907349	-12.1000003814697	22.6000003814697	22.3999996185303	26	18.5	-15.6000003814697	10.4499998092651	22.1000003814697	21.5	19.1999998092651	23.0500001907349	12.3999996185303	-21	-23.2999992370605	-8.60000038146973	7.79999995231628	23.3500003814697	36.0999984741211	38.0999984741211	35.3499984741211	0	-13.9499998092651	-12.4499998092651	-8.89999961853027
50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.15000009536743	-48.25	-80.3000030517578	-81.8000030517578	-55.5	-40.9000015258789	-11.1000003814697	-30.8499994277954	-10.8999996185303	-23.2000007629395	0	32.5500001907349	37.5999984741211	23.1000003814697	16.2999992370605	16.5	16.5	16.4499998092651	19.1499996185303	-15.1000003814697	-23.3999996185303	-13.6000003814697	7.80000019073486	11.8000001907349	16	11	-9.40000009536743	12	11.4499998092651	27.1000003814697	17.3999996185303	-13.1500000953674	-15	11.7999997138977	21.1000003814697	11.8999996185303	16.8999996185303	9	0	0	0	-7.54999995231628	9.19999980926514	-15.1000003814697	0	0	44.7000007629395	24.0499992370605	-19.1500005722046	0	11	14.8999996185303	15.5	22	9.89999961853027	-26.2999992370605	-25.2000007629395	-6.90000009536743	14	17.75	18.4499998092651	17.8999996185303	21	9.89999961853027	-30.8499994277954	-30.2999992370605	0
51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.6000003814697	-12.6000003814697	-21.7000007629395	39	-18.6000003814697	16.5	-31.2999992370605	95.4000015258789	-0.799999952316284	48.7000007629395	43.0999984741211	36.5999984741211	18.5	67.3000030517578	17.2000007629395	19.5	12.5	16.7999992370605	-21.8999996185303	-16.3999996185303	22.6000003814697	26.6000003814697	17	-7.30000019073486	-15.6000003814697	26.6000003814697	18	-15.6000003814697	23.6000003814697	16.0999999046326	16.5	-9.25	15	25.5	-12.6000003814697	14.5	18.75	22.5500001907349	26.3500003814697	24.1000003814697	15.8999996185303	-10.5	-22.7000007629395	17.3999996185303	33.0499992370605	38.0999984741211	35.5999984741211	-30.5	-15.1500000953674	11.3000001907349	22	30.8500003814697	31.1000003814697	-21.25	-18.8999996185303	17.3999996185303	-16.2999992370605	-11.6999998092651	-8.10000038146973	22.3000001907349	22.5	9.30000019073486	-11.6999998092651	-22.3999996185303	-2.70000004768372	8.89999961853027
52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19	-20.2000007629395	48.7000007629395	-26.2999992370605	40.0999984741211	-44.4000015258789	28	-26.75	42.5999984741211	41.0999984741211	49.7000007629395	9.34999990463257	26	12.6000003814697	26.1000003814697	-26.7000007629395	13.5	-33.7999992370605	13.3000001907349	43.2000007629395	43.2000007629395	25.6000003814697	-35.4000015258789	-30.7999992370605	30.1000003814697	34.3499984741211	-37.7999992370605	16	11	36.5999984741211	-10.6499996185303	22.6000003814697	26.5	-17.6999998092651	14.5	25.6000003814697	29.1000003814697	42.8999996185303	42.5	33.0999984741211	-14.4000000953674	-20.7000007629395	14.6999998092651	34.5	37.0999984741211	33.5999984741211	-34.7999992370605	-14.6999998092651	16	29.1000003814697	41.5999984741211	38.3499984741211	-15.6000003814697	11.5	26.1000003814697	-24.7000007629395	-14.8500003814697	-6.90000009536743	18.8999996185303	20.5	-6.59999990463257	-7.75	18.6499996185303	16.1999998092651	11.4499998092651
53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.8000001907349	52.7000007629395	-14.6999998092651	40.5999984741211	-31.7999992370605	41.6499996185303	-15.6999998092651	10	38.3499984741211	44.1499996185303	12.5	20.5	11.3499999046326	25.3999996185303	-35.7999992370605	-14.6999998092651	-29.7999992370605	25.3499994277954	37.0999984741211	44.7000007629395	23	-41.6500015258789	-32.2999992370605	21.5500001907349	31.6000003814697	-33.7999992370605	10.4000000953674	6.80000019073486	32.8499984741211	-19.7000007629395	20.5	31.1000003814697	-12.8000001907349	14.9000000953674	30.5999994277954	28.1000003814697	39.0999984741211	48.7000007629395	15	-16.3500003814697	-23.7000007629395	31	35.0999984741211	41.5999984741211	32.5999984741211	-32.7999992370605	-10.8000001907349	21	34.0999984741211	43.3999996185303	40.5999984741211	-5.5	26.1000003814697	19.4499998092651	-24.7000007629395	-10.4000000953674	-9.69999980926514	28.5	20.5	14.8000001907349	8.59999990463257	18.5	23.8500003814697	22
54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.8000001907349	9.10000038146973	54.7000007629395	14.6000003814697	22.6000003814697	-14.1000003814697	-18.7000007629395	21.6000003814697	44.7000007629395	-10.7999997138977	-18.4500007629395	-14.6000003814697	11.8999996185303	-9.5	16.1999998092651	-14.6000003814697	-28.2999992370605	16.25	16.2999992370605	11.9499998092651	26.1000003814697	-12.3499999046326	11.0500001907349	11.1999998092651	-16.2000007629395	12.0999999046326	12.9499998092651	26.3000001907349	8.25	-8.89999961853027	18.3999996185303	15	-12.3499999046326	-10.0500001907349	9.5	6.5	21.5	-8.69999980926514	9.84999990463257	6.59999990463257	-10.1000003814697	18.7000002861023	24.1000003814697	15.25	-15.1500000953674	-13.3500003814697	21.4499998092651	20	30.8000001907349	15.6500000953674	7.65000009536743	-13.1999998092651	-18.5	-12.7999997138977	26.6000003814697	15.9499998092651	20.5	14.3999996185303	10.5999999046326	-11.8999996185303	-13.6999998092651	10.3999996185303	12.1999998092651
55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.80000019073486	-20.2000007629395	31.1000003814697	-10.25	-11.1999998092651	-27.7000007629395	-18.6000003814697	-17.6000003814697	-18.3999996185303	-14.8500003814697	8.89999961853027	-23.2999992370605	17	-9.10000038146973	17.7999992370605	-10.6999998092651	-21.2000007629395	-22.2999992370605	-15.6000003814697	13.8000001907349	13.8999996185303	-20.75	-12.1000003814697	19.5	-8.89999961853027	-9.60000038146973	-21.2000007629395	12.8999996185303	-11.6000003814697	10.3499999046326	9.89999961853027	-10.6999998092651	-13.6000003814697	12.8000001907349	19.5	-7	14	9.60000038146973	10.5	-21.7999992370605	-18.2000007629395	-12.6000003814697	-12.1000003814697	22.8999996185303	-9.89999961853027	-19.7000007629395	-7.59999990463257	10.3000001907349	-16	11.1000003814697	-12.6000003814697	13.1999998092651	11.3000001907349	-10.3000001907349	-19.8999996185303	-17.2000002861023	-12.1500000953674	-11.5	7.09999990463257	-15.9500002861023	-18.1000003814697	-24
56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.5	13.5	44.2000007629395	28.6000003814697	10.3999996185303	29.6000003814697	52.2000007629395	8.89999961853027	20.5	18.7999992370605	22.6000003814697	-25.75	13.8999996185303	11.1000003814697	26.1000003814697	31.3500003814697	29.1000003814697	24.6000003814697	14.3999996185303	-23.7000007629395	25.8000001907349	17	-21.7000007629395	10.6500000953674	9	21.5	-9.34999990463257	20	-9.39999961853027	12	-11.1000003814697	-9.39999961853027	19	17	15.75	10.0999999046326	13.8999996185303	-21.7000007629395	10.3999996185303	9.54999971389771	12.9499998092651	21.5	-26.5999994277954	-24.2999992370605	20	15.1500000953674	8.10000014305115	28.5	14.8499999046326	38.0999984741211	37.0999984741211	-18.4500007629395	-19.2000007629395	-14.6500000953674	-18.7000007629395	16.6499996185303	9.40000009536743	14	8.5	23.6499996185303	18.5
57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.69999980926514	9.19999980926514	25.3999996185303	7.60000014305115	11.3000001907349	16.2999992370605	7.90000009536743	16.1000003814697	9.80000019073486	-19.7000007629395	12.5	-13.25	15	-8.39999961853027	-19.2000007629395	-17.6500005722046	-8.5	13.3999996185303	13.1999998092651	-10.1000003814697	-10.8000001907349	13.3999996185303	-12.4000000953674	11.1000003814697	-13.1999998092651	8.89999961853027	-10.1999998092651	-8.39999961853027	11	-8.80000019073486	-18.8999996185303	-16.5	-17	-13.6000003814697	8.30000019073486	9.30000019073486	7.30000019073486	-8.5	-10.2000002861023	-19.2000007629395	-9.79999971389771	16.3999996185303	9.45000028610229	-7.90000009536743	-13.3000001907349	-16.6000003814697	-21.2000007629395	10	-12.6000003814697	10.6999998092651	11.3000001907349	12.7999997138977	17.3999996185303	9.30000019073486	-15.1000003814697	-6.69999980926514	12.5	-10.8000001907349	-11.6000003814697	-15.3999996185303
58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-12.6000003814697	9.60000038146973	-12.3499999046326	-9.64999961853027	-12.3999996185303	-18.6000003814697	23.3499994277954	9	15.9499998092651	-26.7999992370605	6.64999985694885	-18.2999992370605	-11.1500000953674	21.1000003814697	14.5	15.8999996185303	-26.4500007629395	-10.1000003814697	-8.10000038146973	13	-24.2000007629395	-11.3000001907349	9.10000038146973	16.5	-10.3499999046326	17	-21.2000007629395	-9.84999990463257	7.80000019073486	-13.9500002861023	-6.54999995231628	-14.1999998092651	11.6000003814697	9.89999961853027	9.69999980926514	11.8999996185303	27.8999996185303	16.7999992370605	-8.30000019073486	15.8000001907349	-17.1000003814697	-8.19999980926514	29.1000003814697	10.5500001907349	-17.2000007629395	-12.1999998092651	-22.5	-23.2000007629395	-10.6999998092651	-13.7000002861023	-10.8000001907349	10.8499999046326	9.39999961853027	-9.89999961853027	-10.8500003814697	-14.9000000953674	10.3000001907349	15	15.5
59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.80000019073486	-33.2999992370605	-28.7000007629395	-15.6000003814697	9.25	47.7000007629395	19.5	16.5	16.5	10.8999996185303	9.19999980926514	-15.1999998092651	-12.1000003814697	-13.1000003814697	9.60000038146973	11	9.30000019073486	-10.6000003814697	8.39999961853027	-10.8999996185303	11.8000001907349	9.89999961853027	-13.7000002861023	12	-9.60000038146973	-17.6000003814697	10.8999996185303	10.75	-9.60000038146973	9.54999971389771	-13.1000003814697	-23.25	-8.94999980926514	11.3000001907349	12.5	10.6999998092651	-7.5	-21.4500007629395	-14.25	-8.89999961853027	17	17.5	-14.1999998092651	-22.2000007629395	-18.2999992370605	12	11	-15.1999998092651	11.6999998092651	-13.1000003814697	-9.54999971389771	14.3000001907349	-8.10000038146973	-8.25	9.69999980926514	-16.7999992370605	-7.69999980926514	-9.65000009536743
60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-18.2999992370605	-18.2000007629395	12.6000003814697	57.7000007629395	92.9000015258789	37.5999984741211	12.5	23.8999996185303	-17.9499998092651	-32.7999992370605	-11.3000001907349	17.1999998092651	-9.10000014305115	-10.3999996185303	-15.2000002861023	-8.20000028610229	-8.39999961853027	19.1999998092651	-12.6999998092651	10.3999996185303	-9.80000019073486	-13.8499994277954	6.19999980926514	8.30000019073486	-12.4000000953674	10.8000001907349	10	18.1999998092651	13.5	-25.2000007629395	18	-14.2000002861023	10.8000001907349	-8.30000019073486	17.8999996185303	-14.8999996185303	9.10000038146973	8.25	-10.6000003814697	13	5.95000004768372	22.3000001907349	18.5	0.599999904632568	-11.5	-10	-15	-11.6500000953674	-2.70000028610229	17	11.8499999046326	-10.0500001907349	11.8999996185303	17.5	15.3999996185303	8.09999990463257	12
61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.6999998092651	-7.59999990463257	19.2999992370605	28.6000003814697	-30.7999992370605	-21.7000007629395	12.8999996185303	-15.6999998092651	-42.9000015258789	-10.8000001907349	37.5999984741211	23.1000003814697	12.3000001907349	-32.7999992370605	-18.6000003814697	21.6000003814697	20.5	-27.8499994277954	-10.6999998092651	-13.6000003814697	44.7000007629395	-17.6000003814697	17.6499996185303	22.0500001907349	-11.75	13.3999996185303	34.0999984741211	42.5999984741211	44.2000007629395	39.0999984741211	13.5	-11.6500000953674	-25.2999992370605	46.7000007629395	41.2000007629395	33.5999984741211	17.6999998092651	-34.7999992370605	-12.6000003814697	12	30.1000003814697	25.1000003814697	34.8499984741211	10.6500000953674	17	11.5	-24.7999992370605	21.5	14.5	-16.2000007629395	8.64999961853027	14.5	-16.25	11.1999998092651	17.5	-10.25
62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.1000003814697	-22.7000007629395	14.9499998092651	-29.2999992370605	-8.80000019073486	16.3999996185303	-13.8000001907349	-46.6500015258789	-18.7999992370605	52.7000007629395	38.3499984741211	13.4499998092651	-44.9000015258789	-27.2999992370605	13.3999996185303	16.3499994277954	-30.7999992370605	28.6000003814697	-19.7000007629395	41.7000007629395	-15.1000003814697	19.3999996185303	25.6000003814697	-18.2000007629395	10.9499998092651	34.5999984741211	33.0999984741211	34.0999984741211	33.8499984741211	20.2999992370605	-13.6000003814697	-18.9499998092651	28.0499992370605	42.2000007629395	36.0999984741211	12.5	-32.2999992370605	-8.34999990463257	12.3999996185303	37.5999984741211	30.6000003814697	25	-20.2999992370605	25.5	20.8999996185303	-10.1999998092651	35.7999992370605	10.4499998092651	-12.6000003814697	12.5	19	-14.1000003814697	19	-11.6000003814697	-9.89999961853027
63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.3999996185303	18	-19.7000007629395	-17.7000007629395	32.5999984741211	-9.40000009536743	-18.7000007629395	-11.6000003814697	15	-9.44999980926514	-10.1000003814697	-15.1500000953674	14.3000001907349	-8.39999961853027	13	8	11.5	10.5	12.5	-6.04999995231628	-8.10000038146973	-15.4500002861023	10	-11.8999996185303	-10.8500003814697	-22.2999992370605	-14.8499999046326	-17.2999992370605	7.95000004768372	10.0999999046326	-10.2000002861023	17	16.6999998092651	20.5	10.1999998092651	8.69999980926514	13	-11.1000003814697	-25.5999994277954	10.6999998092651	-11	-14.6000003814697	-12.0999999046326	21.25	15.8000001907349	19.25	23.6000003814697	28.8500003814697	14.5	-11.6999998092651	11.2999997138977	-23.2000007629395	-15.25	-18.7000007629395
64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-22.2000007629395	-41.4000015258789	-9.10000038146973	9.5	0.0499999523162842	-24.25	21.25	38.0999984741211	32.0999984741211	15	-23.7999992370605	-10.8000001907349	16.25	-9.75	-11.1000003814697	10	9.65000009536743	13.6999998092651	11.3000001907349	9.80000019073486	1.49999976158142	-6.69999980926514	-11.8000001907349	-14.1000003814697	-19.8499994277954	-24.2000007629395	-14.3000001907349	17.5	9.5	-21	19.5	30.0499992370605	18.5	13	-15.3000001907349	16.3999996185303	12.8999996185303	-13.6500000953674	14.0999999046326	-16.6000003814697	-17.6000003814697	15.6999998092651	17	11	12	25.5	23.6000003814697	-8.5	-13.4000000953674	7.30000019073486	8.10000038146973	11.3000001907349	0
65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.8000001907349	-25.7999992370605	-16.2000007629395	-23.7000007629395	-23.2000007629395	12.6999998092651	6.40000009536743	12.0999999046326	13	-7.40000009536743	9.30000019073486	8.39999961853027	10.6999998092651	-12.0500001907349	-10.4499998092651	13	10.8999996185303	10.6999998092651	-9.10000038146973	14.8999996185303	11.8000001907349	8.89999961853027	-14.1000003814697	-11.6000003814697	-11.6000003814697	-10.4499998092651	9.30000019073486	9	12.4499998092651	-7.09999990463257	14.5	27.8500003814697	15	7.85000014305115	-11.6999998092651	-7.95000004768372	8.80000019073486	5.69999980926514	-7.90000009536743	12	-17.6500005722046	-11.6999998092651	9.69999980926514	-12.1000003814697	9.89999961853027	14.8499999046326	-0.25	-9.30000019073486	-8.89999961853027	18.7999992370605	-12.8000001907349	-27.3999996185303
66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.3999996185303	10	-12.6000003814697	-40.4000015258789	12.5	26.1000003814697	25.1000003814697	26	-14.2999997138977	-25.8499994277954	27.1000003814697	22.0500001907349	-26.75	15.6500000953674	7.09999990463257	7	6.5	13.5	15	-15.1500000953674	14.7999997138977	-10.25	-12.1000003814697	-21.7000007629395	-19.6000003814697	13.1999998092651	12.5	-19.2000007629395	-9.60000038146973	-8.30000019073486	-12.3000001907349	22.1000003814697	-26.7000007629395	16.5	14.2999997138977	34.5999984741211	28.1000003814697	15.5	8.39999961853027	12.6999998092651	-8	-17.6500005722046	-15.7000002861023	14.3999996185303	16.5	-13.1000003814697	28	19.4499998092651	25.1000003814697	23.8999996185303	15.5
67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.60000038146973	11.6000003814697	-7.80000019073486	9.69999980926514	-25.2000007629395	-16.6000003814697	-9.10000038146973	12.3999996185303	15.8999996185303	-13.5	-12.6000003814697	18.5	7.90000009536743	8.39999961853027	-29.7999992370605	12	-8.19999980926514	-17.7000007629395	10.8000001907349	7.90000009536743	-22.7000007629395	-30.7999992370605	-35.4000015258789	-30.7999992370605	12.6999998092651	10.5	22.5	-24.7999992370605	-39.2999992370605	-21.0500001907349	-15.6000003814697	25.5	-5.30000019073486	-8.29999971389771	-32.7999992370605	-18.7000007629395	-13.1500000953674	14	-13.8000001907349	8.94999980926514	13.8000001907349	-8.20000028610229	-15.9000000953674	-27.4500007629395	-23.7000007629395	-14.25	11	-13.1999998092651	9.25	15.3000001907349
68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.1500000953674	-14.3000001907349	57.2000007629395	35.0999984741211	-32.7999992370605	33.5999984741211	23.9499998092651	-12.6000003814697	13.5	11.3999996185303	-21.7000007629395	8.69999980926514	-5.85000014305115	15.1500000953674	10.1500000953674	13.3000001907349	-19.7999992370605	-8.19999980926514	13.3000001907349	-29.7999992370605	-26.2000007629395	-15.8000001907349	-16.2000007629395	11.9499998092651	10.5	13.9000000953674	-29.2999992370605	-26.9500007629395	-13.6000003814697	8.5	-8.80000019073486	29.1000003814697	15.3999996185303	-18.7999992370605	-19.2000007629395	-22.75	19.4499998092651	-7.70000028610229	8	-18.7000007629395	25	35.5999984741211	31.7999992370605	23.3999996185303	-11.8999996185303	-9.80000019073486	-11.8000001907349	10.8999996185303	9.15000009536743
