V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90	V91	V92	V93	V94	V95	V96	V97	V98	V99	V100	V101	V102
50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.3999996185303	19.5	15.8000001907349	31.1000003814697	11.6999998092651	-9.65000009536743	-11	16.6999998092651	13.1999998092651	8.69999980926514	6.80000019073486	9.80000019073486	8	-11.8000001907349	14.3000001907349	-7.59999990463257	15	13	8.89999961853027	10.6999998092651	11	10.3000001907349	8.89999961853027	18	7.59999990463257	9.89999961853027	15.5	6.09999990463257	13.3999996185303	11.1999998092651	14.8999996185303	10.8999996185303	13.3499999046326	-9.5	-12.3999996185303	8.69999980926514	15.1500000953674	11.6999998092651	14	9.80000019073486	-6.59999990463257	-8.19999980926514	-12.8999996185303	10.6000003814697	11	11.3000001907349	7.5	18.5	-8.19999980926514	15.8000001907349	12.3000001907349	9.25	9.75
51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.5	8.69999980926514	17.5	-11.1000003814697	35.5999984741211	27.6000003814697	48.7000007629395	39.0999984741211	8.55000019073486	31.1000003814697	15.8999996185303	32.0999984741211	23.6999998092651	30.6000003814697	12.4499998092651	-25.2000007629395	-24.2000007629395	-17.7000007629395	10.5	13.8999996185303	25.6000003814697	-5.70000004768372	38.0999984741211	-11.8000001907349	10.25	16	10.2999997138977	15.6999998092651	20	21.6000003814697	13.8999996185303	-27.2999992370605	10.3999996185303	13.75	-10.75	22.0999994277954	-16.4499998092651	31	10.5	-15.6000003814697	23.5	26.5	-11.3999996185303	18.5	17.75	-18.75	24.3000001907349	-17.6999998092651	6.69999980926514	11	-13.6000003814697	28.1000003814697
52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.6999998092651	16.3999996185303	-9.39999961853027	-5.59999990463257	11.5	15.5	10.6999998092651	10.3000001907349	-8.69999980926514	10.1000003814697	-8.75	12	-6.59999990463257	7.69999980926514	10.8999996185303	10.8999996185303	9.30000019073486	-8.30000019073486	-9.10000038146973	-9.10000038146973	9.69999980926514	-11.1000003814697	8.89999961853027	10.3999996185303	-8.39999961853027	9.60000038146973	-15.6000003814697	-10.25	-9.29999971389771	8.30000019073486	10	9.39999961853027	-11.6000003814697	10	7.54999995231628	8.19999980926514	-12.6000003814697	10	8.10000038146973	-10.6000003814697	11.9499998092651	12.8000001907349	-11.6999998092651	-10.25	8.10000038146973	5.19999980926514	9.19999980926514	-12.8999996185303	-11.1000003814697	10	20
53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13	-17.3999996185303	31.1000003814697	44.7000007629395	40.5999984741211	22.6000003814697	16.7999992370605	18	12.8999996185303	31.1000003814697	26.6000003814697	28.5	16	-25.3499994277954	-19.2999992370605	-14.1000003814697	7.35000014305115	33.5999984741211	17	-9.60000038146973	-10.8000001907349	-14.6000003814697	14	22	12.9499998092651	-4.29999971389771	-17.7000007629395	-17.7999992370605	-6.19999980926514	-14.8999996185303	-15.3999996185303	-22.8000001907349	12.1999998092651	-25.7000007629395	-13.1999998092651	-17.8500003814697	9.89999961853027	24.6000003814697	16	15.3499999046326	13.5	-10.1000003814697	-9.89999961853027	-8.75	-26.7999992370605	-19.4499998092651	11	13.4499998092651	16.8999996185303	23.5
54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.6000003814697	35.5999984741211	48.2000007629395	-20.7999992370605	-41.9000015258789	7.69999980926514	-16.6000003814697	-11.6999998092651	-17.7999992370605	-9.60000038146973	-10.1999998092651	8.39999961853027	12.8999996185303	10.8000001907349	10.8000001907349	-16.6000003814697	-10.3000001907349	-10.1000003814697	9.89999961853027	-24.2000007629395	11	7.19999980926514	-10.6000003814697	9.60000038146973	-12.6999998092651	-12.6999998092651	-15.8000001907349	9.30000019073486	11.6500000953674	-7.90000009536743	-12.6500000953674	-8.89999961853027	12	12.3999996185303	9.19999980926514	10.8499999046326	10.5	-15.6000003814697	-16.6000003814697	7.19999980926514	-11.5	-15.9000000953674	12.1000003814697	-12.75	15.3499999046326	12.5	-8.10000038146973	-14.8999996185303	9.25
55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.3999996185303	-28.7000007629395	-45.9000015258789	-64.8499984741211	-52	8.10000038146973	-19.1000003814697	15.5	27.3500003814697	17	15.5	-20.7000007629395	-11.8500003814697	-10.1000003814697	16.5	13.3499999046326	25	9.5	19.3999996185303	-9.60000038146973	8.00000023841858	12.25	10	25.5	24.1000003814697	21.6000003814697	-7.80000019073486	-12.6000003814697	8	21.6000003814697	12.6999998092651	19.4500007629395	-13.6000003814697	9	6.85000014305115	16.25	21.5	16.7999992370605	-14.2999997138977	23	5.80000019073486	-11.8000001907349	25.7999992370605	-11.6000003814697	19.5	20.5	-12.8000001907349	-15.3000001907349
56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5	-12.8999996185303	-43.4000015258789	-38.7999992370605	13.8999996185303	-16.7000007629395	19	14.3000001907349	10.6999998092651	14.8999996185303	-12.3000001907349	-19.6000003814697	-6.29999995231628	17.8999996185303	10.9500002861023	-7.90000009536743	9.10000038146973	24	-8.80000019073486	-7.90000009536743	-9.80000019073486	12.1999998092651	21	19.5	12	-8.30000019073486	-12.1999998092651	-5.54999995231628	10.9499998092651	9.69999980926514	18.5	-12.3000001907349	18.8999996185303	15	10.5	10.3999996185303	-9.19999980926514	-17.2000007629395	25.5	14.1000003814697	-7.45000004768372	21	-13.8000001907349	24	16.5	-9.5	-14.6999998092651
57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.0999984741211	-13.8000001907349	-9	19.0499992370605	19	33.4499998092651	-12.6999998092651	12	27.1000003814697	-17.1000003814697	17.75	-10.6999998092651	7.30000019073486	-9.5	17.7000007629395	-0.450000047683716	31.6000003814697	-7	11.8000001907349	28	11.3000001907349	30.8499994277954	26.1000003814697	23.3000001907349	-9.60000038146973	-16.7999992370605	8.39999961853027	-8.10000038146973	-9.5	8.69999980926514	-14.8499999046326	26.6000003814697	12.6999998092651	14.4499998092651	22.5	16	-12.3999996185303	25.1000003814697	-9.89999961853027	9.60000038146973	15.1999998092651	-15.1500000953674	16	16.3500003814697	12.8000001907349	-19.7000007629395
58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	23.1000003814697	25.5	14.5	13.5	14	-13.6500000953674	15.9000000953674	25.3999996185303	-21.7999992370605	23.5500001907349	-13.8000001907349	-10.0499997138977	12	32.5999984741211	8.19999980926514	32.8499984741211	-8.75	-5.09999990463257	32.0999984741211	0.350000143051147	24.1000003814697	31.5	23.6000003814697	-9.80000019073486	10.1999998092651	-9.5	-10.8999996185303	-12.1999998092651	15.8999996185303	-15.6000003814697	27.1000003814697	10.75	17.3000001907349	30.8500003814697	15.3999996185303	-14.1000003814697	22.3999996185303	-13.3999996185303	8.40000009536743	10.6999998092651	-15.5499997138977	13.75	13.5999999046326	16	-11.6999998092651
59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.8000001907349	15.5	22	-9.10000038146973	-12.25	-7.5	15.5	8.5	6.19999980926514	5.19999980926514	-8.30000019073486	6.90000009536743	10.8999996185303	9.19999980926514	16.8999996185303	9	8.5	13.8000001907349	9	9.59999990463257	10.6999998092651	-9.10000038146973	9.39999961853027	-8.25	10.1000003814697	12.5	7.5	-8.19999980926514	8.5	10.0500001907349	9.89999961853027	10.1999998092651	11	11	8.80000019073486	9.80000019073486	9	9.39999961853027	7.75	10.1000003814697	10	7.19999980926514	10.3999996185303	-8.5
60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.7999992370605	-13.6000003814697	-28.7999992370605	-57	-48	15.8999996185303	27.5500001907349	-13.6000003814697	-11.1000003814697	11	-19.7000007629395	12.3999996185303	10	24.0500001907349	-9.89999961853027	11.4000000953674	11.8000001907349	11.6000003814697	-8.30000019073486	12.8999996185303	18	-7	-15.6500000953674	-11.6000003814697	22	13.3999996185303	-7.59999990463257	-8.5	18.2000007629395	-11.3000001907349	-11.1000003814697	18	14	9.80000019073486	-7.65000009536743	11.5	-18.6000003814697	11.4499998092651	14	24.5	11.8999996185303	-8.89999961853027	10.1999998092651
61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.8000001907349	15	-54	-46.9000015258789	11.1999998092651	37.0999984741211	-15.6000003814697	-6.59999990463257	-8.30000019073486	-11.1000003814697	8	10	23.5500001907349	9.30000019073486	7.64999985694885	-12.6000003814697	-7.19999980926514	9.89999961853027	22.1000003814697	26.6000003814697	11	-12.6000003814697	7.69999980926514	-9.39999961853027	7.40000009536743	-11.6000003814697	-7.35000014305115	14.5	10.1999998092651	-8.60000038146973	14.3999996185303	11.75	-10.6999998092651	27.75	32.3499984741211	12.9499998092651	21.6000003814697	14.8999996185303	21.4499998092651	13	-14.6999998092651	-24.2999992370605
62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.8000001907349	-23.2999992370605	10.3000001907349	19.5	25.5500001907349	-29.2000007629395	-16.6000003814697	16.3999996185303	8	9.80000019073486	9.80000019073486	-7.30000019073486	-11.4499998092651	-13.8499999046326	16	13.3999996185303	20	18.5	18.5	-8.19999980926514	-23.25	8.10000038146973	12.5	-12.6000003814697	10.8999996185303	-16.1000003814697	30.1000003814697	11.1000003814697	-13.6500000953674	17.5	25.1000003814697	12.1999998092651	37.5999984741211	27.6000003814697	-15.1999998092651	34.5999984741211	-21.75	-11.8500003814697	19.2999992370605	8.69999980926514	11.1500000953674
63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-9.89999961853027	47.2000007629395	19.5	21	-12.4499998092651	-12.6000003814697	15.1999998092651	15.5	12.3999996185303	7.5	24	-9.84999990463257	-11.8000001907349	20.5	-6.5	15.4499998092651	15.5	10.8999996185303	8.75	-16.7000007629395	-6.40000009536743	31.9499998092651	13.5999999046326	-13.3000001907349	-11.8500003814697	31.1000003814697	-11.3499999046326	-16.6000003814697	11.8499999046326	20.5	-12.1999998092651	32.8499984741211	28.5	-13.1000003814697	26.3500003814697	-14.8999996185303	-10.7000002861023	18.8999996185303	-9.34999990463257	-12.75
64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18	-31.7999992370605	12.6999998092651	-7.40000009536743	-12.25	17.5	9.55000019073486	11.8000001907349	7.69999980926514	34.0999984741211	9.69999980926514	-10.3000001907349	25.6000003814697	6.95000004768372	18.5	25.5500001907349	27	10.5	-14.2000002861023	5.90000009536743	20.5	15.5	19.5	-14.2000002861023	19.3999996185303	12.5	-14.1999998092651	14.3999996185303	16.8499994277954	-11.6999998092651	15.8000001907349	16.8999996185303	-8.5	33.0999984741211	-11.6000003814697	19.5	13	9.80000019073486	-8.45000028610229
65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.5	14.6999998092651	-16.7000007629395	-18.2000007629395	24.1000003814697	19.3499994277954	30.6000003814697	10.8000001907349	18.6999998092651	-11.8000001907349	12.1999998092651	19	11.8999996185303	12	17.4499998092651	16	-8.55000019073486	-7	-6.80000019073486	10.0500001907349	8.10000038146973	25.1000003814697	-14.1000003814697	12	8.5	11.3000001907349	16	14.8000001907349	11	27.5	20.5	-11.6500000953674	12.4499998092651	-12.8999996185303	-13.4500002861023	9.5	10.1999998092651	19.5
66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-6.59999990463257	23.6000003814697	14.8000001907349	-15.6000003814697	-9.39999961853027	-14.6000003814697	-9.39999961853027	-32.3500003814697	11.6000003814697	10.1999998092651	-19.7000007629395	9.89999961853027	-21.5500001907349	-25.7999992370605	-23.7000007629395	10	15.3999996185303	9	-12.3000001907349	6	-18.2000007629395	13.5	-22.7000007629395	10.3000001907349	-8.60000038146973	-24.2000007629395	-14.3000001907349	12.1999998092651	-19.9499998092651	-18.6500005722046	12.5	-29.7999992370605	12.8999996185303	-22.2000007629395	-17.2000007629395	13.5	24.5
67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.39999961853027	-15.6000003814697	21.1000003814697	20	23.5	-8.60000038146973	-40.4000015258789	13.8000001907349	12	-20.7000007629395	11.3999996185303	0	-24.2000007629395	-21.7000007629395	-7.59999990463257	-10.6000003814697	-8.39999961853027	-11.4499998092651	11.4000000953674	-28.7999992370605	13	-28.3999996185303	11	-10.9500002861023	-16.7999992370605	-30.2999992370605	13	-21.75	-19.7000007629395	9	-24.8999996185303	7.5	-22.2999992370605	16.5	13.5	15
68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-8.80000019073486	14.5	25	33.5999984741211	9.5	-24.7000007629395	12.5	8.69999980926514	-6.30000019073486	-7	8.20000028610229	-7.85000014305115	10.6499996185303	10.5	11.6000003814697	9.69999980926514	6.75	-8.39999961853027	-9.05000019073486	12.6999998092651	-14.6000003814697	-7.59999990463257	9.34999990463257	-6.90000009536743	-18.0500001907349	8.94999980926514	-10.1000003814697	-13.4499998092651	14.3000001907349	-11.7000002861023	8.60000038146973	-12.3999996185303	9.29999971389771	-10.3000001907349	-14.6000003814697
69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.5	-17.5	39.5999984741211	-24.2000007629395	18	9.60000038146973	-7.5	16.4499998092651	11.6000003814697	31.6000003814697	31.1000003814697	30.6000003814697	7.09999990463257	-17.6500005722046	10.8999996185303	-16.2000007629395	-15.1999998092651	-14.5	-12.6000003814697	16.8999996185303	10.8499999046326	15.6999998092651	31.1000003814697	24.8000001907349	-10.1500000953674	-8.94999980926514	8.44999980926514	11.8000001907349	12.5	7.40000009536743	23.5	26.6000003814697	-12.8000001907349	-22.2000007629395
70	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.69999980926514	17.5	-16.7999992370605	-23.7000007629395	16.7000007629395	7.69999980926514	-19.4499998092651	11.1999998092651	27.1000003814697	21.5	21.5	7.40000009536743	11.9499998092651	10.6000003814697	-21.7000007629395	12.3999996185303	15.3999996185303	-9.10000038146973	17.1499996185303	16	12.3000001907349	14.6999998092651	10.3499999046326	-9.10000038146973	6.80000019073486	-13.2999997138977	-14.3000001907349	25.1000003814697	7.09999990463257	15.8499999046326	15.5	9.10000038146973	-8.89999961853027
71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.3999996185303	-27.8999996185303	-9.30000019073486	10.3999996185303	10.5	12.1999998092651	12.5	28.4499998092651	22.0500001907349	-11.1999998092651	-9.80000019073486	20.5	-6.90000009536743	-15.1999998092651	10.5	16.75	-9.29999971389771	15.1999998092651	5.54999995231628	15.5	16.8999996185303	19	14.1999998092651	12.5	15.75	-13.6000003814697	29	-7.59999990463257	2.35000014305115	12	22.6000003814697	19.25
72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.5	32.5999984741211	7.80000019073486	7.80000019073486	12.1999998092651	8.60000038146973	-7.19999980926514	11.3999996185303	15.6500000953674	8.39999961853027	9.69999980926514	8.69999980926514	10.1999998092651	7.90000009536743	8.39999961853027	8.69999980926514	8.94999980926514	7.90000009536743	-6.09999990463257	8.69999980926514	8.84999990463257	8.89999961853027	-9	-9.60000038146973	8.69999980926514	10.5500001907349	8.30000019073486	13.1999998092651	8.75	10.6000003814697	12.5
73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.5	-41.9000015258789	-14.6000003814697	35.0999984741211	9.5	25.5	24.6000003814697	35.5999984741211	9.30000019073486	-14.3000001907349	-15.3000001907349	-11.3000001907349	-13.6999998092651	-22.7000007629395	-21.7000007629395	22	14.5	11.8999996185303	37.5999984741211	32.0999984741211	15.9000000953674	7.80000019073486	11.5	-14.6999998092651	-6.80000019073486	-15.6999998092651	9.65000009536743	18.5	23.3000001907349	17.5
74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.30000019073486	21.2999992370605	-17.6000003814697	8.89999961853027	-12.1000003814697	-11.3999996185303	7.29999995231628	8.5	13.3000001907349	8.30000019073486	-10.1000003814697	-6.09999990463257	6.5	11	-14.6500000953674	10.1999998092651	9.19999980926514	-8.5	10.3000001907349	7.69999980926514	-10.8000001907349	-8.19999980926514	9.80000019073486	-15.8000001907349	9.69999980926514	-11.6000003814697	-9.10000038146973	10.6999998092651	12.3000001907349
75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.80000019073486	-23.2000007629395	24.5	-15	-11.1500000953674	-11.1500000953674	-9.60000038146973	-7.85000014305115	9.5	8	-6.30000019073486	5.90000009536743	9.89999961853027	-7.5	11.5	-6.5	11.25	11	11.8999996185303	-8.54999971389771	9.30000019073486	8.69999980926514	-14.1999998092651	9.89999961853027	-11.6000003814697	10.0500001907349	9.19999980926514	10.75
76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.5	20	38.3499984741211	38.0999984741211	42.5999984741211	10.3999996185303	12	11.3999996185303	33.0999984741211	-9.89999961853027	16.1499996185303	-21.3999996185303	13.5	-7.35000014305115	9.10000038146973	21.5	25.3500003814697	12	0	13.5	-20.7999992370605	14.8999996185303	-13.6000003814697	23.9499998092651	31.8000001907349	19	17.5
77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11.6000003814697	17.5	19.8999996185303	13.3999996185303	13.8000001907349	14	12.6999998092651	13	-8.5	13.5	9.80000019073486	13.3999996185303	7	11.3000001907349	13.3000001907349	9.69999980926514	8.69999980926514	17.3999996185303	12.1000003814697	10.1000003814697	14.25	10.3999996185303	10.6000003814697	10.6999998092651	9.30000019073486	8.69999980926514
78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-7.14999985694885	-12.6000003814697	-10.8000001907349	-8.30000019073486	-19.9500007629395	-15.3000001907349	19	-20.2000007629395	17.0999994277954	7.59999990463257	9.39999961853027	7.75	9	26.5	23.5	17.3999996185303	27.8000001907349	14.5	-18.7000007629395	25.3999996185303	-14.4000000953674	26.1000003814697	28.1000003814697	13.5	6.19999980926514
